"Plot Title: PPW1314_10006343"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10006343, SEN S/N: 10006343)","RH, % (LGR S/N: 10006343, SEN S/N: 10006343)","Coupler Detached (LGR S/N: 10006343)","Coupler Attached (LGR S/N: 10006343)","Stopped (LGR S/N: 10006343)","End Of File (LGR S/N: 10006343)"
1,04/04/17 03:00:00 PM,24.026,41.032,Logged,,,
2,04/04/17 03:30:00 PM,21.652,44.420,,,,
3,04/04/17 04:00:00 PM,20.317,48.805,,,,
4,04/04/17 04:30:00 PM,19.270,42.057,,,,
5,04/04/17 05:00:00 PM,19.579,51.809,,,,
6,04/04/17 05:30:00 PM,19.199,58.011,,,,
7,04/04/17 06:00:00 PM,17.344,67.035,,,,
8,04/04/17 06:30:00 PM,15.772,68.965,,,,
9,04/04/17 07:00:00 PM,13.594,77.030,,,,
10,04/04/17 07:30:00 PM,12.195,82.653,,,,
11,04/04/17 08:00:00 PM,11.370,86.371,,,,
12,04/04/17 08:30:00 PM,11.078,87.885,,,,
13,04/04/17 09:00:00 PM,10.247,88.574,,,,
14,04/04/17 09:30:00 PM,9.312,91.138,,,,
15,04/04/17 10:00:00 PM,8.643,92.451,,,,
16,04/04/17 10:30:00 PM,7.970,94.274,,,,
17,04/04/17 11:00:00 PM,7.770,94.397,,,,
18,04/04/17 11:30:00 PM,7.720,95.335,,,,
19,04/05/17 12:00:00 AM,7.920,95.539,,,,
20,04/05/17 12:30:00 AM,8.319,96.197,,,,
21,04/05/17 01:00:00 AM,8.220,95.520,,,,
22,04/05/17 01:30:00 AM,8.045,96.272,,,,
23,04/05/17 02:00:00 AM,7.745,96.911,,,,
24,04/05/17 02:30:00 AM,7.920,96.238,,,,
25,04/05/17 03:00:00 AM,7.845,95.469,,,,
26,04/05/17 03:30:00 AM,7.318,96.124,,,,
27,04/05/17 04:00:00 AM,7.091,96.410,,,,
28,04/05/17 04:30:00 AM,6.535,96.703,,,,
29,04/05/17 05:00:00 AM,6.408,97.161,,,,
30,04/05/17 05:30:00 AM,6.458,97.347,,,,
31,04/05/17 06:00:00 AM,6.914,98.210,,,,
32,04/05/17 06:30:00 AM,7.091,97.596,,,,
33,04/05/17 07:00:00 AM,7.569,97.975,,,,
34,04/05/17 07:30:00 AM,8.668,96.690,,,,
35,04/05/17 08:00:00 AM,10.418,89.450,,,,
36,04/05/17 08:30:00 AM,12.340,83.254,,,,
37,04/05/17 09:00:00 AM,14.385,74.445,,,,
38,04/05/17 09:30:00 AM,15.414,71.720,,,,
39,04/05/17 10:00:00 AM,16.749,65.548,,,,
40,04/05/17 10:30:00 AM,17.272,64.725,,,,
41,04/05/17 11:00:00 AM,18.366,60.156,,,,
42,04/05/17 11:30:00 AM,19.341,46.594,,,,
43,04/05/17 12:00:00 PM,19.508,35.625,,,,
44,04/05/17 12:30:00 PM,20.555,29.928,,,,
45,04/05/17 01:00:00 PM,20.698,24.721,,,,
46,04/05/17 01:30:00 PM,21.676,23.189,,,,
47,04/05/17 02:00:00 PM,21.366,17.910,,,,
48,04/05/17 02:30:00 PM,22.513,20.567,,,,
49,04/05/17 03:00:00 PM,22.202,23.737,,,,
50,04/05/17 03:30:00 PM,21.079,21.645,,,,
51,04/05/17 04:00:00 PM,21.032,21.025,,,,
