"Plot Title: PPW1315_10006344"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10006344, SEN S/N: 10006344)","RH, % (LGR S/N: 10006344, SEN S/N: 10006344)","Coupler Detached (LGR S/N: 10006344)","Coupler Attached (LGR S/N: 10006344)","Stopped (LGR S/N: 10006344)","End Of File (LGR S/N: 10006344)"
1,05/25/13 12:00:00 AM,10.687,69.646,Logged,,,
2,05/25/13 12:30:00 AM,9.952,72.155,,,,
3,05/25/13 01:00:00 AM,9.756,72.956,,,,
4,05/25/13 01:30:00 AM,9.089,74.710,,,,
5,05/25/13 02:00:00 AM,7.945,78.084,,,,
6,05/25/13 02:30:00 AM,8.543,78.756,,,,
7,05/25/13 03:00:00 AM,8.568,78.599,,,,
8,05/25/13 03:30:00 AM,8.369,79.368,,,,
9,05/25/13 04:00:00 AM,7.268,82.176,,,,
10,05/25/13 04:30:00 AM,6.433,85.196,,,,
11,05/25/13 05:00:00 AM,6.000,86.963,,,,
12,05/25/13 05:30:00 AM,5.770,88.194,,,,
13,05/25/13 06:00:00 AM,5.872,89.193,,,,
14,05/25/13 06:30:00 AM,7.066,87.844,,,,
15,05/25/13 07:00:00 AM,7.469,86.566,,,,
16,05/25/13 07:30:00 AM,8.344,83.061,,,,
17,05/25/13 08:00:00 AM,9.460,79.308,,,,
18,05/25/13 08:30:00 AM,10.320,74.851,,,,
19,05/25/13 09:00:00 AM,11.613,69.537,,,,
20,05/25/13 09:30:00 AM,12.968,65.729,,,,
21,05/25/13 10:00:00 AM,14.457,61.405,,,,
22,05/25/13 10:30:00 AM,15.939,54.776,,,,
23,05/25/13 11:00:00 AM,17.272,50.436,,,,
24,05/25/13 11:30:00 AM,18.604,45.489,,,,
25,05/25/13 12:00:00 PM,19.936,42.325,,,,
26,05/25/13 12:30:00 PM,20.531,41.781,,,,
27,05/25/13 01:00:00 PM,21.008,40.572,,,,
28,05/25/13 01:30:00 PM,21.748,37.782,,,,
29,05/25/13 02:00:00 PM,22.609,35.365,,,,
30,05/25/13 02:30:00 PM,23.280,36.720,,,,
31,05/25/13 03:00:00 PM,23.136,39.040,,,,
32,05/25/13 03:30:00 PM,22.369,40.395,,,,
33,05/25/13 04:00:00 PM,22.058,42.049,,,,
34,05/25/13 04:30:00 PM,22.011,41.850,,,,
