"Plot Title: PPW1307_9850232"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9850232, SEN S/N: 9850232)","RH, % (LGR S/N: 9850232, SEN S/N: 9850232)","Coupler Detached (LGR S/N: 9850232)","Coupler Attached (LGR S/N: 9850232)","Stopped (LGR S/N: 9850232)","End Of File (LGR S/N: 9850232)"
1,05/16/14 10:30:00 AM,70.029,39.871,Logged,,,
2,05/16/14 11:00:00 AM,72.136,37.871,,,,
3,05/16/14 11:30:00 AM,73.213,36.385,,,,
4,05/16/14 12:00:00 PM,75.204,32.633,,,,
5,05/16/14 12:30:00 PM,76.811,31.773,,,,
6,05/16/14 01:00:00 PM,78.296,30.934,,,,
7,05/16/14 01:30:00 PM,79.435,28.782,,,,
8,05/16/14 02:00:00 PM,79.700,30.695,,,,
9,05/16/14 02:30:00 PM,79.435,36.325,,,,
10,05/16/14 03:00:00 PM,78.777,36.656,,,,
11,05/16/14 03:30:00 PM,78.339,38.190,,,,
12,05/16/14 04:00:00 PM,78.514,39.785,,,,
13,05/16/14 04:30:00 PM,77.029,39.434,,,,
14,05/16/14 05:00:00 PM,74.250,41.298,,,,
15,05/16/14 05:30:00 PM,72.264,43.539,,,,
16,05/16/14 06:00:00 PM,70.372,47.095,,,,
17,05/16/14 06:30:00 PM,68.484,49.334,,,,
18,05/16/14 07:00:00 PM,66.385,53.822,,,,
19,05/16/14 07:30:00 PM,65.487,48.864,,,,
20,05/16/14 08:00:00 PM,63.862,52.201,,,,
21,05/16/14 08:30:00 PM,61.891,54.904,,,,
22,05/16/14 09:00:00 PM,60.346,56.511,,,,
23,05/16/14 09:30:00 PM,59.830,57.224,,,,
24,05/16/14 10:00:00 PM,59.272,58.951,,,,
25,05/16/14 10:30:00 PM,57.679,62.557,,,,
26,05/16/14 11:00:00 PM,56.340,66.060,,,,
27,05/16/14 11:30:00 PM,55.429,69.144,,,,
28,05/17/14 12:00:00 AM,54.648,70.889,,,,
29,05/17/14 12:30:00 AM,54.561,71.703,,,,
30,05/17/14 01:00:00 AM,54.037,73.986,,,,
31,05/17/14 01:30:00 AM,53.035,76.935,,,,
32,05/17/14 02:00:00 AM,52.466,79.753,,,,
33,05/17/14 02:30:00 AM,52.160,81.564,,,,
34,05/17/14 03:00:00 AM,51.721,83.180,,,,
35,05/17/14 03:30:00 AM,51.678,84.032,,,,
36,05/17/14 04:00:00 AM,51.282,85.526,,,,
37,05/17/14 04:30:00 AM,51.148,86.831,,,,
38,05/17/14 05:00:00 AM,50.886,87.559,,,,
39,05/17/14 05:30:00 AM,51.678,86.901,,,,
40,05/17/14 06:00:00 AM,52.203,85.806,,,,
41,05/17/14 06:30:00 AM,52.423,85.888,,,,
42,05/17/14 07:00:00 AM,52.729,85.609,,,,
43,05/17/14 07:30:00 AM,56.165,77.578,,,,
44,05/17/14 08:00:00 AM,61.419,64.977,,,,
45,05/17/14 08:30:00 AM,62.834,63.069,,,,
46,05/17/14 09:00:00 AM,64.632,59.665,,,,
47,05/17/14 09:30:00 AM,65.872,58.865,,,,
48,05/17/14 10:00:00 AM,67.114,55.915,,,,
49,05/17/14 10:30:00 AM,68.828,51.868,,,,
50,05/17/14 11:00:00 AM,70.974,42.811,,,,
51,05/17/14 11:30:00 AM,72.696,43.082,,,,
52,05/17/14 12:00:00 PM,72.997,41.091,,,,
53,05/17/14 12:30:00 PM,74.640,38.572,,,,
54,05/17/14 01:00:00 PM,75.333,37.426,,,,
55,05/17/14 01:30:00 PM,75.898,42.377,,,,
56,05/17/14 02:00:00 PM,75.637,44.566,,,,
57,05/17/14 02:30:00 PM,76.375,43.642,,,,
58,05/17/14 03:00:00 PM,77.464,33.215,,,,
59,05/17/14 03:30:00 PM,76.942,32.887,,,,
60,05/17/14 04:00:00 PM,76.203,31.138,,,,
61,05/17/14 04:30:00 PM,74.683,39.363,,,,
62,05/17/14 05:00:00 PM,73.299,36.158,,,,
63,05/17/14 05:30:00 PM,72.351,35.413,,,,
64,05/17/14 06:00:00 PM,70.630,36.703,,,,
65,05/17/14 06:30:00 PM,67.714,41.832,,,,
66,05/17/14 07:00:00 PM,65.145,44.482,,,,
67,05/17/14 07:30:00 PM,62.620,48.437,,,,
68,05/17/14 08:00:00 PM,60.690,49.760,,,,
69,05/17/14 08:30:00 PM,59.185,53.432,,,,
70,05/17/14 09:00:00 PM,58.109,54.565,,,,
71,05/17/14 09:30:00 PM,57.074,56.567,,,,
72,05/17/14 10:00:00 PM,56.079,58.193,,,,
73,05/17/14 10:30:00 PM,55.472,58.737,,,,
74,05/17/14 11:00:00 PM,54.865,59.991,,,,
75,05/17/14 11:30:00 PM,54.212,61.909,,,,
76,05/18/14 12:00:00 AM,53.427,63.826,,,,
77,05/18/14 12:30:00 AM,52.729,65.876,,,,
78,05/18/14 01:00:00 AM,51.984,68.243,,,,
79,05/18/14 01:30:00 AM,51.678,70.430,,,,
80,05/18/14 02:00:00 AM,51.370,72.062,,,,
81,05/18/14 02:30:00 AM,50.929,73.527,,,,
82,05/18/14 03:00:00 AM,50.841,76.376,,,,
83,05/18/14 03:30:00 AM,50.445,79.017,,,,
84,05/18/14 04:00:00 AM,50.488,80.111,,,,
85,05/18/14 04:30:00 AM,50.092,81.522,,,,
86,05/18/14 05:00:00 AM,49.561,84.026,,,,
87,05/18/14 05:30:00 AM,49.914,85.399,,,,
88,05/18/14 06:00:00 AM,50.709,84.866,,,,
89,05/18/14 06:30:00 AM,52.729,80.657,,,,
90,05/18/14 07:00:00 AM,55.213,76.132,,,,
91,05/18/14 07:30:00 AM,57.420,72.978,,,,
92,05/18/14 08:00:00 AM,62.148,64.250,,,,
93,05/18/14 08:30:00 AM,65.530,57.802,,,,
94,05/18/14 09:00:00 AM,67.586,54.722,,,,
95,05/18/14 09:30:00 AM,67.500,54.251,,,,
96,05/18/14 10:00:00 AM,67.586,53.205,,,,
97,05/18/14 10:30:00 AM,68.013,52.803,,,,
98,05/18/14 11:00:00 AM,69.042,49.059,,,,
99,05/18/14 11:30:00 AM,69.814,46.993,,,,
100,05/18/14 12:00:00 PM,69.256,45.586,,,,
101,05/18/14 12:30:00 PM,69.858,44.122,,,,
102,05/18/14 01:00:00 PM,70.029,42.654,,,,
103,05/18/14 01:30:00 PM,69.771,41.961,,,,
104,05/18/14 02:00:00 PM,70.286,33.187,,,,
105,05/18/14 02:30:00 PM,70.329,33.255,,,,
106,05/18/14 03:00:00 PM,70.158,34.933,,,,
107,05/18/14 03:30:00 PM,69.427,35.652,,,,
108,05/18/14 04:00:00 PM,69.170,38.062,,,,
109,05/18/14 04:30:00 PM,67.671,40.377,,,,
110,05/18/14 05:00:00 PM,66.173,45.885,,,,
111,05/18/14 05:30:00 PM,64.888,49.009,,,,
112,05/18/14 06:00:00 PM,62.791,52.982,,,,
113,05/18/14 06:30:00 PM,60.861,57.100,,,,
114,05/18/14 07:00:00 PM,58.928,60.267,,,,
115,05/18/14 07:30:00 PM,57.074,63.501,,,,
116,05/18/14 08:00:00 PM,55.558,66.795,,,,
117,05/18/14 08:30:00 PM,54.430,69.069,,,,
118,05/18/14 09:00:00 PM,53.602,70.607,,,,
119,05/18/14 09:30:00 PM,52.903,71.750,,,,
120,05/18/14 10:00:00 PM,52.509,71.989,,,,
121,05/18/14 10:30:00 PM,52.029,73.285,,,,
122,05/18/14 11:00:00 PM,51.678,75.143,,,,
123,05/18/14 11:30:00 PM,51.282,77.199,,,,
124,05/19/14 12:00:00 AM,51.062,79.255,,,,
125,05/19/14 12:30:00 AM,50.841,80.913,,,,
126,05/19/14 01:00:00 AM,50.752,81.901,,,,
127,05/19/14 01:30:00 AM,50.886,81.783,,,,
128,05/19/14 02:00:00 AM,50.621,82.450,,,,
129,05/19/14 02:30:00 AM,50.135,83.567,,,,
130,05/19/14 03:00:00 AM,49.870,84.252,,,,
131,05/19/14 03:30:00 AM,49.737,84.846,,,,
132,05/19/14 04:00:00 AM,49.649,85.285,,,,
133,05/19/14 04:30:00 AM,49.516,86.034,,,,
134,05/19/14 05:00:00 AM,49.471,86.186,,,,
135,05/19/14 05:30:00 AM,49.428,86.733,,,,
136,05/19/14 06:00:00 AM,50.135,85.163,,,,
137,05/19/14 06:30:00 AM,53.209,77.895,,,,
138,05/19/14 07:00:00 AM,52.246,79.726,,,,
139,05/19/14 07:30:00 AM,56.815,70.749,,,,
140,05/19/14 08:00:00 AM,60.474,61.272,,,,
141,05/19/14 08:30:00 AM,62.577,55.846,,,,
142,05/19/14 09:00:00 AM,64.931,50.855,,,,
143,05/19/14 09:30:00 AM,64.332,49.093,,,,
144,05/19/14 10:00:00 AM,65.059,49.804,,,,
145,05/19/14 10:30:00 AM,64.974,49.297,,,,
146,05/19/14 11:00:00 AM,66.515,45.559,,,,
147,05/19/14 11:30:00 AM,67.285,41.000,,,,
148,05/19/14 12:00:00 PM,67.071,51.578,,,,
149,05/19/14 12:30:00 PM,66.900,53.956,,,,
150,05/19/14 01:00:00 PM,66.087,55.739,,,,
151,05/19/14 01:30:00 PM,64.332,58.307,,,,
152,05/19/14 02:00:00 PM,66.472,54.693,,,,
153,05/19/14 02:30:00 PM,66.344,54.004,,,,
154,05/19/14 03:00:00 PM,65.444,55.563,,,,
155,05/19/14 03:30:00 PM,65.829,53.685,,,,
156,05/19/14 04:00:00 PM,65.487,52.048,,,,
157,05/19/14 04:30:00 PM,64.247,52.478,,,,
158,05/19/14 05:00:00 PM,62.620,51.888,,,,
159,05/19/14 05:30:00 PM,61.162,53.744,,,,
160,05/19/14 06:00:00 PM,58.885,58.017,,,,
161,05/19/14 06:30:00 PM,57.893,61.245,,,,
162,05/19/14 07:00:00 PM,56.858,64.712,,,,
163,05/19/14 07:30:00 PM,55.081,70.736,,,,
164,05/19/14 08:00:00 PM,53.472,75.654,,,,
165,05/19/14 08:30:00 PM,52.554,77.652,,,,
166,05/19/14 09:00:00 PM,52.466,77.917,,,,
167,05/19/14 09:30:00 PM,51.678,79.984,,,,
168,05/19/14 10:00:00 PM,50.445,82.266,,,,
169,05/19/14 10:30:00 PM,49.737,83.489,,,,
170,05/19/14 11:00:00 PM,49.204,84.246,,,,
171,05/19/14 11:30:00 PM,49.914,82.307,,,,
172,05/20/14 12:00:00 AM,49.028,83.931,,,,
173,05/20/14 12:30:00 AM,48.049,85.919,,,,
174,05/20/14 01:00:00 AM,47.557,87.737,,,,
175,05/20/14 01:30:00 AM,47.289,88.792,,,,
176,05/20/14 02:00:00 AM,47.422,88.836,,,,
177,05/20/14 02:30:00 AM,47.959,88.286,,,,
178,05/20/14 03:00:00 AM,48.672,87.444,,,,
179,05/20/14 03:30:00 AM,48.850,87.285,,,,
180,05/20/14 04:00:00 AM,48.583,87.589,,,,
181,05/20/14 04:30:00 AM,48.094,89.084,,,,
182,05/20/14 05:00:00 AM,48.137,88.856,,,,
183,05/20/14 05:30:00 AM,48.315,89.762,,,,
184,05/20/14 06:00:00 AM,51.237,82.662,,,,
185,05/20/14 06:30:00 AM,51.721,80.886,,,,
186,05/20/14 07:00:00 AM,52.992,79.516,,,,
187,05/20/14 07:30:00 AM,56.426,72.614,,,,
188,05/20/14 08:00:00 AM,59.873,65.356,,,,
189,05/20/14 08:30:00 AM,62.019,61.771,,,,
190,05/20/14 09:00:00 AM,60.174,66.235,,,,
191,05/20/14 09:30:00 AM,63.304,59.668,,,,
192,05/20/14 10:00:00 AM,64.803,55.173,,,,
193,05/20/14 10:30:00 AM,64.974,54.880,,,,
194,05/20/14 11:00:00 AM,64.632,54.545,,,,
195,05/20/14 11:30:00 AM,66.772,50.556,,,,
196,05/20/14 12:00:00 PM,67.757,49.878,,,,
197,05/20/14 12:30:00 PM,68.742,46.251,,,,
198,05/20/14 01:00:00 PM,69.643,43.627,,,,
199,05/20/14 01:30:00 PM,68.956,48.580,,,,
200,05/20/14 02:00:00 PM,68.828,48.476,,,,
201,05/20/14 02:30:00 PM,69.085,47.133,,,,
202,05/20/14 03:00:00 PM,69.170,46.885,,,,
203,05/20/14 03:30:00 PM,68.913,46.358,,,,
204,05/20/14 04:00:00 PM,68.785,43.282,,,,
