"Plot Title: PPW1327_10008100"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10008100, SEN S/N: 10008100)","RH, % (LGR S/N: 10008100, SEN S/N: 10008100)","Coupler Detached (LGR S/N: 10008100)","Coupler Attached (LGR S/N: 10008100)","Stopped (LGR S/N: 10008100)","End Of File (LGR S/N: 10008100)"
1,05/04/17 11:30:00 AM,22.441,61.296,Logged,,,
2,05/04/17 12:00:00 PM,22.800,58.105,,,,
3,05/04/17 12:30:00 PM,23.689,58.981,,,,
4,05/04/17 01:00:00 PM,24.146,59.514,,,,
5,05/04/17 01:30:00 PM,24.243,59.837,,,,
6,05/04/17 02:00:00 PM,23.472,63.471,,,,
7,05/04/17 02:30:00 PM,22.848,63.488,,,,
8,05/04/17 03:00:00 PM,22.417,65.044,,,,
9,05/04/17 03:30:00 PM,22.465,64.148,,,,
10,05/04/17 04:00:00 PM,21.843,64.164,,,,
11,05/04/17 04:30:00 PM,21.223,64.509,,,,
12,05/04/17 05:00:00 PM,20.436,66.848,,,,
13,05/04/17 05:30:00 PM,18.985,69.063,,,,
14,05/04/17 06:00:00 PM,17.177,74.836,,,,
15,05/04/17 06:30:00 PM,16.725,74.433,,,,
16,05/04/17 07:00:00 PM,15.485,78.041,,,,
17,05/04/17 07:30:00 PM,13.497,83.436,,,,
18,05/04/17 08:00:00 PM,11.394,89.536,,,,
19,05/04/17 08:30:00 PM,10.590,92.390,,,,
20,05/04/17 09:00:00 PM,10.124,94.769,,,,
21,05/04/17 09:30:00 PM,10.296,95.017,,,,
22,05/04/17 10:00:00 PM,10.198,95.749,,,,
23,05/04/17 10:30:00 PM,10.296,96.129,,,,
24,05/04/17 11:00:00 PM,10.345,96.620,,,,
25,05/04/17 11:30:00 PM,10.492,96.559,,,,
26,05/05/17 12:00:00 AM,10.590,96.082,,,,
27,05/05/17 12:30:00 AM,10.687,96.259,,,,
28,05/05/17 01:00:00 AM,10.687,95.982,,,,
29,05/05/17 01:30:00 AM,10.638,96.624,,,,
30,05/05/17 02:00:00 AM,10.590,96.862,,,,
31,05/05/17 02:30:00 AM,10.541,97.125,,,,
32,05/05/17 03:00:00 AM,10.492,97.363,,,,
33,05/05/17 03:30:00 AM,10.418,97.242,,,,
34,05/05/17 04:00:00 AM,10.443,97.274,,,,
35,05/05/17 04:30:00 AM,10.418,97.167,,,,
36,05/05/17 05:00:00 AM,10.443,96.973,,,,
37,05/05/17 05:30:00 AM,10.565,97.257,,,,
38,05/05/17 06:00:00 AM,10.712,97.197,,,,
39,05/05/17 06:30:00 AM,10.663,96.756,,,,
40,05/05/17 07:00:00 AM,10.394,96.709,,,,
41,05/05/17 07:30:00 AM,10.198,96.932,,,,
42,05/05/17 08:00:00 AM,10.712,97.372,,,,
43,05/05/17 08:30:00 AM,11.759,94.206,,,,
44,05/05/17 09:00:00 AM,12.534,89.345,,,,
45,05/05/17 09:30:00 AM,13.882,84.120,,,,
46,05/05/17 10:00:00 AM,15.509,77.990,,,,
47,05/05/17 10:30:00 AM,16.415,70.906,,,,
48,05/05/17 11:00:00 AM,17.344,68.323,,,,
49,05/05/17 11:30:00 AM,18.794,68.148,,,,
50,05/05/17 12:00:00 PM,19.746,62.819,,,,
51,05/05/17 12:30:00 PM,20.222,62.718,,,,
52,05/05/17 01:00:00 PM,21.056,62.283,,,,
53,05/05/17 01:30:00 PM,21.700,57.536,,,,
54,05/05/17 02:00:00 PM,21.199,57.737,,,,
55,05/05/17 02:30:00 PM,21.318,59.165,,,,
56,05/05/17 03:00:00 PM,20.365,59.625,,,,
57,05/05/17 03:30:00 PM,19.555,61.705,,,,
58,05/05/17 04:00:00 PM,19.008,62.307,,,,
59,05/05/17 04:30:00 PM,19.103,62.052,,,,
60,05/05/17 05:00:00 PM,17.891,64.565,,,,
61,05/05/17 05:30:00 PM,17.296,65.821,,,,
62,05/05/17 06:00:00 PM,16.106,71.193,,,,
63,05/05/17 06:30:00 PM,14.936,72.227,,,,
64,05/05/17 07:00:00 PM,14.529,68.879,,,,
65,05/05/17 07:30:00 PM,13.834,70.444,,,,
66,05/05/17 08:00:00 PM,13.016,72.194,,,,
67,05/05/17 08:30:00 PM,12.292,72.222,,,,
68,05/05/17 09:00:00 PM,11.589,76.583,,,,
69,05/05/17 09:30:00 PM,10.956,77.058,,,,
70,05/05/17 10:00:00 PM,10.320,74.796,,,,
71,05/05/17 10:30:00 PM,9.952,76.186,,,,
72,05/05/17 11:00:00 PM,9.410,76.293,,,,
73,05/05/17 11:30:00 PM,9.139,76.043,,,,
74,05/06/17 12:00:00 AM,9.015,77.388,,,,
75,05/06/17 12:30:00 AM,9.064,75.064,,,,
76,05/06/17 01:00:00 AM,8.965,76.337,,,,
77,05/06/17 01:30:00 AM,8.668,76.767,,,,
78,05/06/17 02:00:00 AM,8.519,76.654,,,,
79,05/06/17 02:30:00 AM,8.344,77.463,,,,
80,05/06/17 03:00:00 AM,7.845,79.037,,,,
81,05/06/17 03:30:00 AM,7.419,79.510,,,,
82,05/06/17 04:00:00 AM,7.015,81.507,,,,
83,05/06/17 04:30:00 AM,6.763,82.882,,,,
84,05/06/17 05:00:00 AM,6.560,84.126,,,,
85,05/06/17 05:30:00 AM,6.382,85.001,,,,
86,05/06/17 06:00:00 AM,6.230,86.449,,,,
87,05/06/17 06:30:00 AM,6.408,86.829,,,,
88,05/06/17 07:00:00 AM,6.965,85.715,,,,
89,05/06/17 07:30:00 AM,7.920,81.338,,,,
90,05/06/17 08:00:00 AM,9.015,78.859,,,,
91,05/06/17 08:30:00 AM,9.977,76.494,,,,
92,05/06/17 09:00:00 AM,11.151,71.010,,,,
93,05/06/17 09:30:00 AM,12.437,68.146,,,,
94,05/06/17 10:00:00 AM,13.305,60.770,,,,
95,05/06/17 10:30:00 AM,13.882,60.509,,,,
96,05/06/17 11:00:00 AM,14.553,59.485,,,,
97,05/06/17 11:30:00 AM,15.223,57.700,,,,
98,05/06/17 12:00:00 PM,16.963,54.804,,,,
99,05/06/17 12:30:00 PM,17.177,51.973,,,,
100,05/06/17 01:00:00 PM,18.200,50.031,,,,
101,05/06/17 01:30:00 PM,18.794,46.779,,,,
102,05/06/17 02:00:00 PM,18.533,51.821,,,,
103,05/06/17 02:30:00 PM,19.032,51.017,,,,
104,05/06/17 03:00:00 PM,19.674,51.105,,,,
105,05/06/17 03:30:00 PM,18.866,53.726,,,,
106,05/06/17 04:00:00 PM,19.746,50.238,,,,
107,05/06/17 04:30:00 PM,19.746,48.699,,,,
108,05/06/17 05:00:00 PM,18.699,54.104,,,,
109,05/06/17 05:30:00 PM,18.057,58.988,,,,
110,05/06/17 06:00:00 PM,17.177,62.003,,,,
111,05/06/17 06:30:00 PM,16.963,62.832,,,,
112,05/06/17 07:00:00 PM,16.320,58.805,,,,
113,05/06/17 07:30:00 PM,15.796,62.755,,,,
114,05/06/17 08:00:00 PM,14.457,67.709,,,,
115,05/06/17 08:30:00 PM,13.112,70.792,,,,
116,05/06/17 09:00:00 PM,12.195,73.077,,,,
117,05/06/17 09:30:00 PM,11.565,75.245,,,,
118,05/06/17 10:00:00 PM,11.029,77.046,,,,
119,05/06/17 10:30:00 PM,10.663,78.068,,,,
120,05/06/17 11:00:00 PM,10.296,78.810,,,,
121,05/06/17 11:30:00 PM,9.805,79.791,,,,
122,05/07/17 12:00:00 AM,9.386,81.480,,,,
123,05/07/17 12:30:00 AM,9.064,82.694,,,,
124,05/07/17 01:00:00 AM,8.717,84.262,,,,
125,05/07/17 01:30:00 AM,8.419,85.248,,,,
126,05/07/17 02:00:00 AM,8.120,86.017,,,,
127,05/07/17 02:30:00 AM,7.945,86.498,,,,
128,05/07/17 03:00:00 AM,7.695,87.324,,,,
129,05/07/17 03:30:00 AM,7.469,88.176,,,,
130,05/07/17 04:00:00 AM,7.192,88.289,,,,
131,05/07/17 04:30:00 AM,7.066,89.749,,,,
132,05/07/17 05:00:00 AM,7.116,89.197,,,,
133,05/07/17 05:30:00 AM,7.116,89.351,,,,
134,05/07/17 06:00:00 AM,6.965,89.365,,,,
135,05/07/17 06:30:00 AM,6.864,89.954,,,,
136,05/07/17 07:00:00 AM,7.091,89.755,,,,
137,05/07/17 07:30:00 AM,7.670,89.747,,,,
138,05/07/17 08:00:00 AM,8.668,84.250,,,,
139,05/07/17 08:30:00 AM,10.026,77.192,,,,
140,05/07/17 09:00:00 AM,11.321,73.604,,,,
141,05/07/17 09:30:00 AM,12.896,70.065,,,,
142,05/07/17 10:00:00 AM,14.481,63.154,,,,
143,05/07/17 10:30:00 AM,15.461,59.361,,,,
144,05/07/17 11:00:00 AM,17.320,52.024,,,,
145,05/07/17 11:30:00 AM,19.246,48.791,,,,
146,05/07/17 12:00:00 PM,20.984,47.022,,,,
147,05/07/17 12:30:00 PM,21.509,45.812,,,,
148,05/07/17 01:00:00 PM,22.345,45.882,,,,
149,05/07/17 01:30:00 PM,22.250,48.135,,,,
150,05/07/17 02:00:00 PM,21.772,46.387,,,,
