"Plot Title: PPW1339_10008133"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10008133, SEN S/N: 10008133)","RH, % (LGR S/N: 10008133, SEN S/N: 10008133)","Coupler Detached (LGR S/N: 10008133)","Coupler Attached (LGR S/N: 10008133)","Stopped (LGR S/N: 10008133)","End Of File (LGR S/N: 10008133)"
1,12/13/14 02:30:00 PM,52.772,91.057,Logged,,,
2,12/13/14 03:00:00 PM,53.427,84.632,,,,
3,12/13/14 03:30:00 PM,52.554,90.194,,,,
4,12/13/14 04:00:00 PM,51.633,93.728,,,,
5,12/13/14 04:30:00 PM,50.533,94.510,,,,
6,12/13/14 05:00:00 PM,49.959,96.395,,,,
7,12/13/14 05:30:00 PM,48.850,95.425,,,,
8,12/13/14 06:00:00 PM,47.871,97.478,,,,
9,12/13/14 06:30:00 PM,46.974,97.242,,,,
10,12/13/14 07:00:00 PM,46.256,96.661,,,,
11,12/13/14 07:30:00 PM,45.444,97.725,,,,
12,12/13/14 08:00:00 PM,45.579,98.901,,,,
13,12/13/14 08:30:00 PM,45.714,99.363,,,,
14,12/13/14 09:00:00 PM,44.991,99.250,,,,
15,12/13/14 09:30:00 PM,45.307,99.251,,,,
16,12/13/14 10:00:00 PM,45.262,99.439,,,,
17,12/13/14 10:30:00 PM,44.991,100.000,,,,
18,12/13/14 11:00:00 PM,45.262,100.000,,,,
19,12/13/14 11:30:00 PM,45.714,100.000,,,,
20,12/14/14 12:00:00 AM,45.036,99.648,,,,
21,12/14/14 12:30:00 AM,44.674,99.785,,,,
22,12/14/14 01:00:00 AM,44.310,99.777,,,,
23,12/14/14 01:30:00 AM,45.082,99.801,,,,
24,12/14/14 02:00:00 AM,45.262,98.901,,,,
25,12/14/14 02:30:00 AM,45.217,98.796,,,,
26,12/14/14 03:00:00 AM,44.856,98.740,,,,
27,12/14/14 03:30:00 AM,44.719,97.835,,,,
28,12/14/14 04:00:00 AM,44.764,97.497,,,,
29,12/14/14 04:30:00 AM,44.901,97.074,,,,
30,12/14/14 05:00:00 AM,44.809,96.739,,,,
31,12/14/14 05:30:00 AM,44.856,96.101,,,,
32,12/14/14 06:00:00 AM,44.537,97.758,,,,
33,12/14/14 06:30:00 AM,44.537,97.782,,,,
34,12/14/14 07:00:00 AM,44.856,96.498,,,,
35,12/14/14 07:30:00 AM,44.991,96.939,,,,
36,12/14/14 08:00:00 AM,45.036,97.490,,,,
37,12/14/14 08:30:00 AM,45.217,97.320,,,,
38,12/14/14 09:00:00 AM,45.217,96.751,,,,
39,12/14/14 09:30:00 AM,45.444,97.206,,,,
40,12/14/14 10:00:00 AM,46.166,94.725,,,,
41,12/14/14 10:30:00 AM,47.736,93.442,,,,
42,12/14/14 11:00:00 AM,49.249,92.438,,,,
43,12/14/14 11:30:00 AM,50.047,91.526,,,,
44,12/14/14 12:00:00 PM,49.383,89.987,,,,
45,12/14/14 12:30:00 PM,50.797,88.386,,,,
46,12/14/14 01:00:00 PM,50.135,86.591,,,,
47,12/14/14 01:30:00 PM,50.621,85.995,,,,
48,12/14/14 02:00:00 PM,52.115,88.592,,,,
49,12/14/14 02:30:00 PM,51.633,86.790,,,,
50,12/14/14 03:00:00 PM,51.809,88.104,,,,
51,12/14/14 03:30:00 PM,51.633,87.923,,,,
52,12/14/14 04:00:00 PM,50.621,90.004,,,,
53,12/14/14 04:30:00 PM,49.914,91.404,,,,
54,12/14/14 05:00:00 PM,48.895,94.927,,,,
55,12/14/14 05:30:00 PM,47.871,96.231,,,,
56,12/14/14 06:00:00 PM,47.019,97.149,,,,
57,12/14/14 06:30:00 PM,46.346,98.480,,,,
58,12/14/14 07:00:00 PM,45.941,98.761,,,,
59,12/14/14 07:30:00 PM,46.076,98.143,,,,
60,12/14/14 08:00:00 PM,46.256,97.726,,,,
61,12/14/14 08:30:00 PM,46.256,96.983,,,,
62,12/14/14 09:00:00 PM,46.346,96.997,,,,
63,12/14/14 09:30:00 PM,46.436,96.165,,,,
64,12/14/14 10:00:00 PM,46.436,96.315,,,,
65,12/14/14 10:30:00 PM,46.346,97.641,,,,
66,12/14/14 11:00:00 PM,46.391,97.969,,,,
67,12/14/14 11:30:00 PM,45.669,99.796,,,,
68,12/15/14 12:00:00 AM,45.669,100.000,,,,
69,12/15/14 12:30:00 AM,45.761,100.000,,,,
70,12/15/14 01:00:00 AM,45.714,100.000,,,,
71,12/15/14 01:30:00 AM,45.761,100.000,,,,
72,12/15/14 02:00:00 AM,45.806,100.000,,,,
73,12/15/14 02:30:00 AM,45.851,100.000,,,,
74,12/15/14 03:00:00 AM,45.986,100.000,,,,
75,12/15/14 03:30:00 AM,46.076,100.000,,,,
76,12/15/14 04:00:00 AM,46.076,100.000,,,,
77,12/15/14 04:30:00 AM,45.896,100.000,,,,
78,12/15/14 05:00:00 AM,45.761,100.000,,,,
79,12/15/14 05:30:00 AM,45.669,100.000,,,,
80,12/15/14 06:00:00 AM,45.714,100.000,,,,
81,12/15/14 06:30:00 AM,45.399,100.000,,,,
82,12/15/14 07:00:00 AM,45.217,100.000,,,,
83,12/15/14 07:30:00 AM,45.217,100.000,,,,
84,12/15/14 08:00:00 AM,45.127,100.000,,,,
85,12/15/14 08:30:00 AM,44.991,100.000,,,,
86,12/15/14 09:00:00 AM,45.082,100.000,,,,
87,12/15/14 09:30:00 AM,45.082,100.000,,,,
88,12/15/14 10:00:00 AM,45.217,100.000,,,,
89,12/15/14 10:30:00 AM,45.489,100.000,,,,
90,12/15/14 11:00:00 AM,45.896,100.000,,,,
91,12/15/14 11:30:00 AM,46.346,100.000,,,,
92,12/15/14 12:00:00 PM,46.796,100.000,,,,
