DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20210417,1324,"MO,MF,TT, MK, ROY, RBF",SCAPEC,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",RANOCC,1,FL,,,,,,,1,FR,,,,,1,V,,,1,V,5,FL,6,FL,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",VICSAT,6,FR,,,1,V,4,FR,6,FL,3,FL,4,FR,4,FR,3,FR,1,FL,3,FL,2,FL,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",NEMHET,1,FR,,,2,FR,1,FR,,,1,FL,3,FR,2,FR,,,1,FL,1,FL,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",SANCRA,1,V,,,1,V,,,1,V,9,FR,1,V,3,V,1,V,10,V,5,V,5,V,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",BRIMAX,3,FL,,,6,FL,2,FL,4,FL,1,FL,4,FL,4,FR,3,FL,4,FL,1,FL,2,FL,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",GALAPA,,,,,2,FR,1,FR,4,FR,4,FR,2,FL,1,FL,2,FR,1,FR,2,FR,1,FR,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",BRODIA,4,FL,12,FL,3,FL,2,FL,3,FL,1,FL,,,3,FL,5,FL,1,FL,12,FL,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",CYNECH,1,V,,,,,1,V,,,1,V,1,V,,,1,V,1,V,1,V,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",DICCAP,,,,,,,1,,,,,,,,,,,,1,V,1,V,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",MELGEY,,,,,,,,,,,,,,,,,,,1,V,2,FL,2,FL,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",TORARV,2,V,,,2,V,4,V,4,V,2,V,1,V,2,V,3,V,5,V,4,V,2,V,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",CHLPOM,,,,,,,2,V,,,1,V,1,V,,,,,,,,,6,V,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",CLAPAR,1,FR,,,,,,,,,,,,,,,,,,,1,FR,1,FR,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",BROHOR,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",CARPYC,,,,,,,1,V,,,,,,,1,V,,,1,V,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",STEMED,,,,,,,,,1,FR,,,1,V,1,V,,,,,,,1,FR,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",ACMPAR,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",MADGRA,,,,,,,,,,,1,V,,,,,1,V,,,,,1,V,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",TOXDIV,,,,,,,15,V,3,V,5,V,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",ACHMIL,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",CARCAL,,,,,,,,,,,,,1,V,1,FR,1,V,1,V,1,V,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",VICAME,,,,,,,,,,,,,,,,,,,1,V,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",GALCAL,,,,,4,V,1,V,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",AVEBAR,,,,,,,1,FL,,,,,1,V,,,,,,,,,1,V,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",BRADIS,,,,,2,FL,,,2,V,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",MELTOR,,,,,,,,,,,,,,,,,,,,,,,1,V,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",TRIBIF,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",LONHIS,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",PRIHEN,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",LATVES,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",GALPAR,,,,,,,,,,,,,,,,,,,,,1,V,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",ELYGLA,,,,,,,,,,,,,,,,,,,1,V,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",TRILAX,,,,,,,1,V,1,V,1,V,1,FL,,,,,,,,,,,TRITILEA
20210417,1324,"MO,MF,TT, MK, ROY, RBF",ANIMAD,,,,,,,,,,,,,,,,,,,,,,,,,
20210417,1324,"MO,MF,TT, MK, ROY, RBF",MEDPOL,,,,,,,,,,,,,,,,,,,,,,,,,
