DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20210422,1852,"MK,MF,RLO",TOXDIV,4,FL,,,,,,,,,,,2,V,,,,,,,5,V,3,V,
20210422,1852,"MK,MF,RLO",GALPOR,1,V,,,,,7,V,1,V,3,FL,28,FL,4,FL,4,FL,3,FL,,,1,V,
20210422,1852,"MK,MF,RLO",STARIG,,,4,V,,,35,V,,,3,V,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",OSMBER,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",MELTOR,2,FL,,,,,,,1,V,,,1,V,,,3,FL,,,7,FL,8,FL,
20210422,1852,"MK,MF,RLO",GALAPA,,,,,,,1,FR,,,,,,,,,,,,,1,FR,2,FL,
20210422,1852,"MK,MF,RLO",NEMHET,3,FL,,,,,,,3,FL,,,,,,,3,FL,,,1,FR,3,FL,
20210422,1852,"MK,MF,RLO",LATVES,,,,,,,,,,,,,,,,,,,4,V,,,,,
20210422,1852,"MK,MF,RLO",TORARV,2,V,3,V,,,1,V,2,V,1,V,2,V,1,V,,,2,V,5,V,1,V,
20210422,1852,"MK,MF,RLO",MELGEY,,,,,,,,,,,,,,,,,,,1,V,,,,,
20210422,1852,"MK,MF,RLO",FESCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",BRODIA,1,FL,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",CHLPOM,,,,,,,,,,,,,1,V,,,2,V,,,,,,,
20210422,1852,"MK,MF,RLO",CYNECH,,,,,,,,,4,V,,,,,,,,,1,V,,,,,
20210422,1852,"MK,MF,RLO",CLAPER,,,,,,,,,,,,,,,,,,,,,1,FL,3,FL,
20210422,1852,"MK,MF,RLO",HYPPER,,,,,1,V,,,1,V,,,,,,,,,,,,,,,ST JOHNS WORT
20210422,1852,"MK,MF,RLO",CIRVUL,6,FL,3,V,,,,,,,,,1,V,,,,,,,,,2,V,BULL THISTLE
20210422,1852,"MK,MF,RLO",CERGLO,2,FR,2,V,,,,,,,,,,,,,,,1,FR,,,,,
20210422,1852,"MK,MF,RLO",LACSER,,,,,,,,,,,,,1,V,1,V,,,,,,,,,
20210422,1852,"MK,MF,RLO",VICSAT,2,FL,3,FL,,,,,1,FR,,,2,V,,,2,V,,,1,FR,1,V,
20210422,1852,"MK,MF,RLO",ROSGYM,,,,,,,,,,,,,,,,,,,,,,,,,7 LVS
20210422,1852,"MK,MF,RLO",SENVUL,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",SANLAC,2,V,,,,,,,,,,,2,V,,,1,V,,,,,,,
20210422,1852,"MK,MF,RLO",MIMAUR,5,V,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",CYNGRA,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",MADGRA,5,V,,,,,,,,,,,,,,,2,V,1,V,,,,,
20210422,1852,"MK,MF,RLO",ERICAN,,,,,,,1,V,2,FL,,,1,V,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",POASEC,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",SANCRA,2,V,,,1,V,,,,,,,,,,,3,V,,,,,,,
20210422,1852,"MK,MF,RLO",AGOGRACIL,,,,,,,,,,,,,,,,,,,,,3,V,,,
20210422,1852,"MK,MF,RLO",TOXFRE,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",SOLAME,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",DRYARG,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",GERDIS,2,V,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",EPI_SP,,,1,V,,,,,,,,,,,,,,,,,,,,,EPILOBIUM SP
20210422,1852,"MK,MF,RLO",UNKASTER,,,,,,,,,,,,,,,,,,,,,,,,,"GNAPHALIUM LIKE, LIKGHT AND FUZZY"
20210422,1852,"MK,MF,RLO",PENTRI,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",BROHOR,,,,,,,,,,,,,,,,,,,,,1,FL,,,
20210422,1852,"MK,MF,RLO",MEDPOL,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",STEMED,2,FR,2,FR,,,,,,,1,FL,,,,,,,,,,,,,
20210422,1852,"MK,MF,RLO",BRYO_SP,,,,,,,1,V,,,,,,,,,,1,V,,,,,,
20210422,1852,"MK,MF,RLO",SONASP,,,,,,,,,,,,,,,,,,1,V,,,,,,
