DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20210420,1339,"MK,MF,ROY",VICSAT,1,FL,1,FR,1,FR,1,FR,1,FR,1,FR,1,FR,3,V,,,1,FL,,,,,
20210420,1339,"MK,MF,ROY",SANCRA,3,V,,,1,V,1,V,1,V,,,1,V,1,V,,,,,,,,,
20210420,1339,"MK,MF,ROY",MELTOR,1,FL,1,FL,,,1,FL,,,,,,,,,,,,,2,V,,,
20210420,1339,"MK,MF,ROY",RANOCC,1,FR,,,1,V,,,1,V,1,V,2,V,1,V,1,V,,,,,,,
20210420,1339,"MK,MF,ROY",HYPRAD,,,,,,,1,V,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",OSMBER,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",BROCAR,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",ELYGLA,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",STEMED,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",CARPYC,1,V,,,,,1,V,,,,,,,,,,,,,2,V,3,V,
20210420,1339,"MK,MF,ROY",MADGRA,,,,,,,1,V,,,,,1,V,,,,,,,1,V,,,
20210420,1339,"MK,MF,ROY",GALAPA,1,FR,1,FR,1,FR,2,FR,2,FR,,,1,FR,1,FR,1,FR,1,FR,2,FR,3,FR,
20210420,1339,"MK,MF,ROY",TOXDIV,7,V,2,V,,,,,,,,,,,,,,,,,,,7,V,
20210420,1339,"MK,MF,ROY",CYNECH,,,1,V,,,1,V,1,V,,,,,1,V,1,V,1,V,1,V,,,
20210420,1339,"MK,MF,ROY",DICCAP,,,,,,,,,,,,,1,FL,,,,,,,,,1,FL,
20210420,1339,"MK,MF,ROY",TORARV,1,V,2,V,1,V,2,V,1,V,,,1,V,,,1,V,1,V,2,V,2,V,
20210420,1339,"MK,MF,ROY",GALPOR,6,FR,,,,,,,,,,,,,,,6,FR,1,FL,1,V,,,
20210420,1339,"MK,MF,ROY",CHLPOM,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",AVEBAR,2,FL,1,FL,2,FL,,,1,V,1,V,1,FL,1,FL,2,FL,,,,,,,
20210420,1339,"MK,MF,ROY",STARIG,18,V,11,V,,,,,,,,,,,7,V,5,FL,,,,,,,
20210420,1339,"MK,MF,ROY",LATVES,12,V,,,,,,,,,,,7,V,,,35,FR,,,10,V,75,V,
20210420,1339,"MK,MF,ROY",TRILAX,,,1,FL,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",TRICIL,1,V,1,FR,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",GALPAR,1,FR,,,,,,,1,V,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",BRADIS,1,FL,2,FL,1,FL,1,V,1,V,1,V,,,1,FL,1,V,1,FL,1,V,,,
20210420,1339,"MK,MF,ROY",BRODIA,,,1,FL,,,1,FL,1,FL,,,,,,,,,1,FL,,,2,FL,
20210420,1339,"MK,MF,ROY",LONHIS,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",TRIMICCEP,,,,,1,FL,,,1,FL,1,FL,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",CLAPAR,,,,,,,,,1,V,1,FR,,,,,,,,,,,1,FR,
20210420,1339,"MK,MF,ROY",SANLAC,,,,,,,,,,,,,,,,,,,1,V,,,,,
20210420,1339,"MK,MF,ROY",CARCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",SISBEL,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",EUPSPA,,,,,,,,,,,,,,,,,,,1,FR,,,,,
20210420,1339,"MK,MF,ROY",BRIMAX,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",FESCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",BROSTE,,,,,,,,,,,,,1,FL,1,FL,,,1,FL,,,,,
20210420,1339,"MK,MF,ROY",BROLAE,,,,,,,,,,,,,,,2,V,,,,,,,,,
20210420,1339,"MK,MF,ROY",CIROCC,,,,,,,,,,,,,,,,,,,,,,,,,CIRSIUM OCCIDENTALIS- TYPO CEROCC IN PAST YEARS
20210420,1339,"MK,MF,ROY",TRIBIF,,,,,1,FR,,,,,1,FR,,,,,1,FL,,,,,,,
20210420,1339,"MK,MF,ROY",TRIINC,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",TRIOLI,,,,,,,,,,,1,FR,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",HYPGLA,,,,,,,,,,,,,1,FL,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",HIEALB,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1339,"MK,MF,ROY",POLYPOCAL,,,,,,,,,,,,,,,,,,,,,,,,,
