DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20210420,1322,"MF,MK,RKO,ALN",TOXDIV,10,V,23,V,,,,,,,,,1,V,3,V,17,V,,,,,8,V,
20210420,1322,"MF,MK,RKO,ALN",RANOCC,1,FR,1,FR,3,FL,2,FL,1,V,1,V,1,V,1,FR,1,FR,,,1,V,,,
20210420,1322,"MF,MK,RKO,ALN",GERDIS,1,V,1,FR,2,FL,,,1,FR,1,V,1,FL,1,FL,1,FL,1,FR,1,FL,,,
20210420,1322,"MF,MK,RKO,ALN",VICSAT,2,FR,,FR,2,FL,2,FR,1,FR,1,FR,2,FR,2,FR,2,FR,1,FR,5,FR,2,FR,
20210420,1322,"MF,MK,RKO,ALN",CARPYC,,,1,V,1,V,,,1,V,,,,,1,V,1,V,,,,,,,
20210420,1322,"MF,MK,RKO,ALN",GALAPA,1,FR,2,FR,,,,,,,1,FR,,,1,FR,1,FR,2,FR,1,FR,1,FR,
20210420,1322,"MF,MK,RKO,ALN",CLAPER,,,,,,,,,,,,,1,FR,1,FR,,,,,,,,,
20210420,1322,"MF,MK,RKO,ALN",CYNECH,1,V,1,V,2,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V,1,V,1,V,
20210420,1322,"MF,MK,RKO,ALN",STEMED,,,1,FR,1,FL,,,,,,,,,1,FL,,,1,FR,,,,,
20210420,1322,"MF,MK,RKO,ALN",TORARV,,,3,V,2,V,1,V,2,V,1,V,1,V,1,V,2,V,2,V,,,1,V,
20210420,1322,"MF,MK,RKO,ALN",MADGRA,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1322,"MF,MK,RKO,ALN",LIMDOU,,,,,,,,,,,,,,,,,,,,,,,,,
20210420,1322,"MF,MK,RKO,ALN",CLAPAR,,,,,,,,,,,,,,,,,1,FR,,,1,FR,,,
20210420,1322,"MF,MK,RKO,ALN",UNK_LAT,,,,,,,,,,,,,,,,,,,,,,,,,LOOKS LIKE ANG/SPH
