DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20210423,1332,"MK,MF,ALN",COLHET,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",GALAPA,,,,,,,,,,,,,,,,,1,FR,2,FR,1,FR,2,FR,
20210423,1332,"MK,MF,ALN",LATVES,,,,,,,,,,,,,,,,,,,6,V,,,,,
20210423,1332,"MK,MF,ALN",NEMHET,,,,,,,,,,,,,,,,,,,1,FR,1,FR,1,FR,
20210423,1332,"MK,MF,ALN",RANOCC,,,,,,,,,,,,,,,,,,,3,V,1,V,1,V,
20210423,1332,"MK,MF,ALN",SANCRA,,,,,,,,,,,2,V,1,V,,,1,V,1,V,4,V,2,V,
20210423,1332,"MK,MF,ALN",STARIG,1,V,,,,,,,,,,,,,6,V,,,,,2,V,,,
20210423,1332,"MK,MF,ALN",TORARV,1,V,1,V,,,,,2,V,,,1,V,,,,,1,V,2,V,2,V,
20210423,1332,"MK,MF,ALN",ANIMAD,,,,,,,,,,,,,,,,,,,2,V,,,,,
20210423,1332,"MK,MF,ALN",TOXDIV,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",MELGEY,,,,,,,,,,,,,,,,,1,V,1,FL,2,FL,1,V,
20210423,1332,"MK,MF,ALN",FESCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",CHLPOM,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",IRI_SP,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",CARCAL,,,,,,,,,,,,,,,1,V,,,1,V,1,FR,,,
20210423,1332,"MK,MF,ALN",ADIJOR,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",BRODIA,,,,,,,,,,,,,,,,,,,,,,,1,FL,
20210423,1332,"MK,MF,ALN",MADGRA,,,,,,,,,,,,,,,,,,,,,2,V,1,V,
20210423,1332,"MK,MF,ALN",CYNECH,,,,,,,,,,,,,,,,,1,V,1,V,,,1,V,
20210423,1332,"MK,MF,ALN",BROSTE,,,,,,,,,,,,,,,,,,,1,FL,,,,,POSSIBLY ALL BRODIA
20210423,1332,"MK,MF,ALN",POLYPOCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",DRYARG,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",VICSAT,,,,,,,,,,,,,,,,,,,,,1,V,,,
20210423,1332,"MK,MF,ALN",OSMBER,,,,,,,1,V,,,,,,,1,V,1,V,1,V,1,V,,,
20210423,1332,"MK,MF,ALN",GALPOR,,,,,,,,,,,,,,,,,,,1,FR,,,,,
20210423,1332,"MK,MF,ALN",BRADIS,,,,,,,,,,,,,,,,,,,,,,,1,FL,
20210423,1332,"MK,MF,ALN",GALPAR,,,,,,,,,,,,,,,,,,,,,,,1,FL,
20210423,1332,"MK,MF,ALN",DICCAP,,,,,,,,,,,,,,,,,,,,,1,V,,,
20210423,1332,"MK,MF,ALN",PENTRI,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",CYNGRA,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",FRIAFF,,,,,,,,,,,,,,,,,,,,,,,,,
20210423,1332,"MK,MF,ALN",BRYO_SP,,,,,,,,,,,,,,,,,,,1,V,,,,,
