DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20180427,1349,"MFO, RLO",TOXDIV,2,VEG,1,VEG,,,2,VEG,,,2,VEG,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",GALAPA,5,FLR,,,5,FLR,2,FRT,2,FRT,6,FRT,2,FLR,,,2,FLR,,,,,,,
20180427,1349,"MFO, RLO",LATVES,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",CLAPER,,,,,,,,,,,,,,,,,,,,,1,FLR,,,
20180427,1349,"MFO, RLO",STARIG,1,VEG,,,,,1,FLR,,,,,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",HYPRAD,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",NEMHET,,,,,,,11,FLR,2,FLR,6,FLR,,,,,,,2,FLR,,,,,
20180427,1349,"MFO, RLO",TRIMICDON,1,VEG,1,FLR,1,FLR,,,,,1,FLR,,,,,,,1,FLR,,,1,FLR,
20180427,1349,"MFO, RLO",TRIOLI,,,1,FLR,1,FLR,,,,,1,FLR,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",ACMPAR,,,1,FLR,1,FLR,,,1,FLR,1,FLR,,,,,1,VEG,,,1,FLR,,,
20180427,1349,"MFO, RLO",SONASP,,,,,,,,,,,,,,,,,,,,,,,,,Giant!
20180427,1349,"MFO, RLO",TRICIL,,,,,1,FLR,,,,,,,,,,,,,1,FLR,1,FLR,,,
20180427,1349,"MFO, RLO",CARPYC,,,,,,,,,13,FLR,,,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",MELGEY,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",PTEQUA,,,,,,,6,VEG,3,VEG,,,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",TORARV,,,,,,,1,VEG,1,VEG,1,VEG,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",BRODIA,,,,,,,,,1,FLR,,,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",GALPAR,,,,,,,,,1,VEG,1,VEG,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",TRISUB,,,,,,,,,,,,,,,,,,,5,FLR,,,,,
20180427,1349,"MFO, RLO",VICSAT,,,,,,,,,,,,,,,1,VEG,,,1,VEG,,,,,
20180427,1349,"MFO, RLO",TRIMICCEP,,,,,,,,,,,,,,,,,,,,,,,2,FLR,
20180427,1349,"MFO, RLO",LATSPH,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",TRIWIL,,,,,,,,,,,,,,,,,,,,,,,,,
20180427,1349,"MFO, RLO",SILMAR,,,,,,,,,,,,,,,,,,,,,,,,,silybum marianum
