DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20180428,1338,MFO,CARPYC,,,,,,,,,,,,,,,,,1,FLR,,,,,,,
20180428,1338,MFO,ANIMAD,,,,,1,VEG,,,,,,,,,,,,,,,,,,,
20180428,1338,MFO,TORARV,1,VEG,1,VEG,1,VEG,,,1,VEG,1,VEG,2,VEG,1,VEG,1,VEG,1,VEG,1,VEG,1,VEG,
20180428,1338,MFO,GALAPA,1,FRT,1,FRT,1,FRT,,,1,FRT,1,FRT,1,FRT,2,FRT,1,FRT,2,FLR,1,FLR,2,FRT,
20180428,1338,MFO,GALPAR,1,FRT,,,,,,,,,1,FRT,,,,,,,,,,,1,FLR,
20180428,1338,MFO,SANCRA,1,VEG,,,1,VEG,,,,,1,VEG,1,VEG,,,,,1,VEG,1,VEG,1,FRT,
20180428,1338,MFO,MELGEY,1,VEG,,,,,,,1,VEG,1,VEG,1,VEG,,,,,,,,,,,
20180428,1338,MFO,TOXDIV,,,1,VEG,,,,,,,,,1,VEG,,,,,,,,,1,VEG,
20180428,1338,MFO,OSMBER,,,1,VEG,,,,,1,VEG,1,FLR,,,,,,,2,FLR,,,1,VEG,
20180428,1338,MFO,PTEAQU,,,,,,,,,,,,,,,,,,,,,,,,,
20180428,1338,MFO,DICCAP,,,,,,,,,,,,,,,,,,,,,,,,,
20180428,1338,MFO,LATVES,,,,,,,,,,,,,,,,,,,,,,,,,
20180428,1338,MFO,LONHIS,,,,,,,1,VEG,,,1,VEG,,,,,,,,,,,,,
20180428,1338,MFO,FESCAL,,,,,1,VEG,1,VEG,,,,,,,,,,,,,,,,,
20180428,1338,MFO,HIEALB,,,,,,,,,2,VEG,2,FLR,1,VEG,,,,,,,,,,,
20180428,1338,MFO,BRIMAX,,,,,,,,,1,VEG,1,VEG,1,VEG,,,,,,,,,,,
20180428,1338,MFO,ELYGLA,,,,,,,,,,,1,VEG,,,,,,,1,VEG,,,,,
20180428,1338,MFO,MELTOR,,,,,,,,,,,1,VEG,1,FLR,,,,,1,FLR,,,,,
20180428,1338,MFO,GALPOR,,,,,,,,,,,,,1,VEG,,,,,,,,,1,FLR,
20180428,1338,MFO,LYSARV,,,,,,,,,,,,,,,,,,,,,1,FLR,,,
20180428,1338,MFO,BRODIA,,,,,,,,,,,,,,,,,,,,,,,,,
20180428,1338,MFO,CHLPOM,,,,,,,,,,,,,,,,,,,,,,,,,
