"Plot Title: PPW1348_10319259"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10319259, SEN S/N: 10319259)","RH, % (LGR S/N: 10319259, SEN S/N: 10319259)","Coupler Detached (LGR S/N: 10319259)","Bad Battery (LGR S/N: 10319259)","Good Battery (LGR S/N: 10319259)","End Of File (LGR S/N: 10319259)"
235,05/29/13 09:00:00 PM,16.153,60.550,,,,
236,05/29/13 09:30:00 PM,15.485,61.961,,,,
237,05/29/13 10:00:00 PM,14.673,65.184,,,,
238,05/29/13 10:30:00 PM,13.978,68.084,,,,
239,05/29/13 11:00:00 PM,13.233,70.843,,,,
240,05/29/13 11:30:00 PM,11.443,76.912,,,,
241,05/30/13 12:00:00 AM,12.001,75.223,,,,
242,05/30/13 12:30:00 AM,11.297,76.964,,,,
243,05/30/13 01:00:00 AM,11.005,78.936,,,,
244,05/30/13 01:30:00 AM,9.706,84.227,,,,
245,05/30/13 02:00:00 AM,10.663,82.737,,,,
246,05/30/13 02:30:00 AM,10.785,82.280,,,,
247,05/30/13 03:00:00 AM,9.361,86.209,,,,
248,05/30/13 03:30:00 AM,8.866,89.195,,,,
249,05/30/13 04:00:00 AM,8.270,89.717,,,,
250,05/30/13 04:30:00 AM,8.095,90.214,,,,
251,05/30/13 05:00:00 AM,8.543,89.114,,,,
252,05/30/13 05:30:00 AM,9.756,82.905,,,,
253,05/30/13 06:00:00 AM,9.682,82.353,,,,
254,05/30/13 06:30:00 AM,9.460,83.078,,,,
255,05/30/13 07:00:00 AM,9.361,83.722,,,,
256,05/30/13 07:30:00 AM,9.756,81.563,,,,
257,05/30/13 08:00:00 AM,10.271,79.812,,,,
258,05/30/13 08:30:00 AM,11.175,75.360,,,,
259,05/30/13 09:00:00 AM,12.171,71.207,,,,
260,05/30/13 09:30:00 AM,13.088,70.958,,,,
261,05/30/13 10:00:00 AM,14.649,64.447,,,,
262,05/30/13 10:30:00 AM,16.034,54.515,,,,
263,05/30/13 11:00:00 AM,17.558,50.475,,,,
264,05/30/13 11:30:00 AM,18.675,43.174,,,,
265,05/30/13 12:00:00 PM,20.031,39.947,,,,
266,05/30/13 12:30:00 PM,21.485,36.180,,,,
267,05/30/13 01:00:00 PM,23.184,32.293,,,,
268,05/30/13 01:30:00 PM,25.525,28.580,,,,
269,05/30/13 02:00:00 PM,26.720,30.307,,,,
270,05/30/13 02:30:00 PM,26.646,22.139,,,,
271,05/30/13 03:00:00 PM,28.245,20.847,,,,
272,05/30/13 03:30:00 PM,27.850,18.302,,,,
273,05/30/13 04:00:00 PM,27.998,20.063,,,,
274,05/30/13 04:30:00 PM,28.419,18.333,,,,
275,05/30/13 05:00:00 PM,28.617,16.722,,,,
276,05/30/13 05:30:00 PM,27.136,23.141,,,,
277,05/30/13 06:00:00 PM,26.134,27.675,,,,
278,05/30/13 06:30:00 PM,25.307,31.438,,,,
279,05/30/13 07:00:00 PM,24.871,30.896,,,,
280,05/30/13 07:30:00 PM,23.809,32.081,,,,
281,05/30/13 08:00:00 PM,20.555,38.378,,,,
282,05/30/13 08:30:00 PM,19.318,42.447,,,,
283,05/30/13 09:00:00 PM,18.271,45.955,,,,
284,05/30/13 09:30:00 PM,17.320,47.066,,,,
285,05/30/13 10:00:00 PM,16.511,50.333,,,,
286,05/30/13 10:30:00 PM,16.177,49.792,,,,
287,05/30/13 11:00:00 PM,15.819,51.353,,,,
288,05/30/13 11:30:00 PM,15.366,53.164,,,,
289,05/31/13 12:00:00 AM,14.768,55.333,,,,
290,05/31/13 12:30:00 AM,14.170,58.197,,,,
291,05/31/13 01:00:00 AM,13.690,60.863,,,,
292,05/31/13 01:30:00 AM,13.281,63.126,,,,
293,05/31/13 02:00:00 AM,13.088,64.177,,,,
294,05/31/13 02:30:00 AM,12.823,65.703,,,,
295,05/31/13 03:00:00 AM,12.823,66.023,,,,
296,05/31/13 03:30:00 AM,12.727,66.150,,,,
297,05/31/13 04:00:00 AM,12.534,66.897,,,,
298,05/31/13 04:30:00 AM,12.292,68.263,,,,
299,05/31/13 05:00:00 AM,11.977,69.321,,,,
300,05/31/13 05:30:00 AM,11.783,70.253,,,,
301,05/31/13 06:00:00 AM,11.516,71.477,,,,
302,05/31/13 06:30:00 AM,11.200,72.767,,,,
303,05/31/13 07:00:00 AM,11.273,72.219,,,,
304,05/31/13 07:30:00 AM,11.565,71.514,,,,
305,05/31/13 08:00:00 AM,12.147,69.495,,,,
306,05/31/13 08:30:00 AM,12.968,66.773,,,,
307,05/31/13 09:00:00 AM,14.361,61.774,,,,
308,05/31/13 09:30:00 AM,15.748,58.625,,,,
309,05/31/13 10:00:00 AM,17.534,52.734,,,,
310,05/31/13 10:30:00 AM,18.842,49.052,,,,
311,05/31/13 11:00:00 AM,20.555,45.600,,,,
312,05/31/13 11:30:00 AM,21.987,41.134,,,,
313,05/31/13 12:00:00 PM,23.641,40.174,,,,
314,05/31/13 12:30:00 PM,25.307,34.056,,,,
315,05/31/13 01:00:00 PM,27.924,27.881,,,,
316,05/31/13 01:30:00 PM,29.590,23.582,,,,
317,05/31/13 02:00:00 PM,30.520,23.644,,,,
318,05/31/13 02:30:00 PM,31.663,22.881,,,,
319,05/31/13 03:00:00 PM,32.175,22.669,,,,
320,05/31/13 03:30:00 PM,32.098,25.635,,,,
321,05/31/13 04:00:00 PM,32.536,24.339,,,,
322,05/31/13 04:30:00 PM,32.820,22.710,,,,
323,05/31/13 05:00:00 PM,32.949,22.859,,,,
324,05/31/13 05:30:00 PM,32.717,21.965,,,,
325,05/31/13 06:00:00 PM,31.306,27.797,,,,
326,05/31/13 06:30:00 PM,30.268,29.094,,,,
327,05/31/13 07:00:00 PM,29.540,32.517,,,,
328,05/31/13 07:30:00 PM,28.394,31.263,,,,
329,05/31/13 08:00:00 PM,25.914,33.744,,,,
330,05/31/13 08:30:00 PM,24.243,35.788,,,,
331,05/31/13 09:00:00 PM,22.800,38.119,,,,
332,05/31/13 09:30:00 PM,22.968,34.969,,,,
333,05/31/13 10:00:00 PM,22.489,35.023,,,,
334,05/31/13 10:30:00 PM,21.604,36.520,,,,
335,05/31/13 11:00:00 PM,20.722,38.852,,,,
336,05/31/13 11:30:00 PM,19.841,40.509,,,,
337,06/01/13 12:00:00 AM,19.175,42.110,,,,
338,06/01/13 12:30:00 AM,18.557,43.989,,,,
339,06/01/13 01:00:00 AM,18.081,45.615,,,,
340,06/01/13 01:30:00 AM,17.653,47.108,,,,
341,06/01/13 02:00:00 AM,17.177,48.334,,,,
342,06/01/13 02:30:00 AM,17.106,48.512,,,,
343,06/01/13 03:00:00 AM,16.844,49.289,,,,
344,06/01/13 03:30:00 AM,16.511,50.116,,,,
345,06/01/13 04:00:00 AM,16.225,50.759,,,,
346,06/01/13 04:30:00 AM,16.010,51.101,,,,
347,06/01/13 05:00:00 AM,15.986,50.293,,,,
348,06/01/13 05:30:00 AM,15.557,51.594,,Logged,,
349,06/01/13 06:00:00 AM,15.103,52.790,,,,
350,06/01/13 06:30:00 AM,15.079,52.786,,,,
351,06/01/13 07:00:00 AM,15.557,51.286,,,,
352,06/01/13 07:30:00 AM,15.533,52.973,,,,
353,06/01/13 08:00:00 AM,16.129,52.259,,,,
354,06/01/13 08:30:00 AM,17.082,50.566,,,,
355,06/01/13 09:00:00 AM,18.295,48.824,,,,
356,06/01/13 09:30:00 AM,19.579,47.320,,,,
357,06/01/13 10:00:00 AM,21.032,44.635,,,,
358,06/01/13 10:30:00 AM,22.369,42.602,,,,
359,06/01/13 11:00:00 AM,24.171,39.903,,,,
360,06/01/13 11:30:00 AM,25.623,34.788,,,,
361,06/01/13 12:00:00 PM,27.259,31.708,,,,
362,06/01/13 12:30:00 PM,28.518,28.920,,,,
363,06/01/13 01:00:00 PM,30.343,29.066,,,Logged,
364,06/01/13 01:30:00 PM,32.150,25.430,,,,
365,06/01/13 02:00:00 PM,32.355,24.117,,,,
366,06/01/13 02:30:00 PM,32.150,26.335,,,,
367,06/01/13 03:00:00 PM,31.230,26.545,,,,
368,06/01/13 03:30:00 PM,31.561,27.851,,,,
369,06/01/13 04:00:00 PM,31.919,26.631,,,,
370,06/01/13 04:30:00 PM,31.868,28.082,,,,
371,06/01/13 05:00:00 PM,33.027,25.492,,,,
372,06/01/13 05:30:00 PM,32.098,25.774,,,,
373,06/01/13 06:00:00 PM,28.816,28.293,,,,
374,06/01/13 06:30:00 PM,26.867,28.175,,,,
375,06/01/13 07:00:00 PM,26.061,28.623,,,,
376,06/01/13 07:30:00 PM,26.109,28.967,,,,
377,06/01/13 08:00:00 PM,25.355,30.396,,,,
378,06/01/13 08:30:00 PM,24.484,30.290,,,,
379,06/01/13 09:00:00 PM,23.232,32.798,,,,
380,06/01/13 09:30:00 PM,21.987,35.636,,,,
381,06/01/13 10:00:00 PM,21.843,35.292,,,,
382,06/01/13 10:30:00 PM,21.413,36.534,,,,
383,06/01/13 11:00:00 PM,20.793,38.207,,,,
384,06/01/13 11:30:00 PM,20.317,39.978,,,,
385,06/02/13 12:00:00 AM,19.841,41.349,,Logged,,
386,06/02/13 12:30:00 AM,19.151,43.613,,,,
387,06/02/13 01:00:00 AM,18.628,45.460,,,,
388,06/02/13 01:30:00 AM,18.224,46.834,,,,
389,06/02/13 02:00:00 AM,17.796,48.132,,,,
390,06/02/13 02:30:00 AM,17.368,49.795,,,,
391,06/02/13 03:00:00 AM,16.796,52.013,,,,
392,06/02/13 03:30:00 AM,16.463,53.229,,,,
393,06/02/13 04:00:00 AM,16.415,53.376,,,,
394,06/02/13 04:30:00 AM,15.939,55.416,,,,
395,06/02/13 05:00:00 AM,15.318,57.685,,,,
396,06/02/13 05:30:00 AM,14.936,59.247,,,,
397,06/02/13 06:00:00 AM,14.673,60.340,,,,
398,06/02/13 06:30:00 AM,14.314,61.885,,,,
399,06/02/13 07:00:00 AM,14.098,63.559,,,,
400,06/02/13 07:30:00 AM,14.026,64.837,,,,
401,06/02/13 08:00:00 AM,14.553,63.725,,,,
402,06/02/13 08:30:00 AM,15.247,62.544,,,,
403,06/02/13 09:00:00 AM,16.034,60.919,,,,
404,06/02/13 09:30:00 AM,17.130,56.781,,,,
405,06/02/13 10:00:00 AM,18.533,53.648,,,,
406,06/02/13 10:30:00 AM,19.817,49.463,,,,
407,06/02/13 11:00:00 AM,21.652,48.408,,,,
408,06/02/13 11:30:00 AM,22.872,44.436,,,,
409,06/02/13 12:00:00 PM,24.412,40.420,,,,
410,06/02/13 12:30:00 PM,26.646,38.050,,,,
411,06/02/13 01:00:00 PM,28.468,32.998,,,,
412,06/02/13 01:30:00 PM,30.142,31.275,,,,
413,06/02/13 02:00:00 PM,30.469,30.927,,,,
414,06/02/13 02:30:00 PM,30.773,30.918,,,,
415,06/02/13 03:00:00 PM,30.976,28.703,,,,
416,06/02/13 03:30:00 PM,30.621,28.572,,,,
417,06/02/13 04:00:00 PM,30.268,27.442,,,,
418,06/02/13 04:30:00 PM,30.217,29.570,,,,
419,06/02/13 05:00:00 PM,29.615,29.110,,,,
420,06/02/13 05:30:00 PM,28.941,30.492,,,,
421,06/02/13 06:00:00 PM,28.617,31.146,,,,
422,06/02/13 06:30:00 PM,27.554,33.490,,,,
423,06/02/13 07:00:00 PM,26.085,36.432,,,,
424,06/02/13 07:30:00 PM,24.532,38.561,,,,
425,06/02/13 08:00:00 PM,22.369,43.700,,,,
426,06/02/13 08:30:00 PM,21.103,43.713,,,,
427,06/02/13 09:00:00 PM,19.888,47.549,,,,
428,06/02/13 09:30:00 PM,18.961,49.382,,,,
429,06/02/13 10:00:00 PM,18.224,51.001,,,,
430,06/02/13 10:30:00 PM,17.320,54.120,,,,
431,06/02/13 11:00:00 PM,16.368,57.726,,,,
432,06/02/13 11:30:00 PM,15.629,62.341,,,,
433,06/03/13 12:00:00 AM,14.768,66.982,,,,
434,06/03/13 12:30:00 AM,13.930,70.491,,,,
435,06/03/13 01:00:00 AM,13.449,73.298,,,,
436,06/03/13 01:30:00 AM,12.920,76.444,,,,
437,06/03/13 02:00:00 AM,12.534,77.529,,,,
438,06/03/13 02:30:00 AM,12.171,80.583,,,,
439,06/03/13 03:00:00 AM,11.710,82.436,,,,
440,06/03/13 03:30:00 AM,11.419,84.412,,,,
441,06/03/13 04:00:00 AM,11.175,85.023,,,,
442,06/03/13 04:30:00 AM,10.883,87.496,,,,
443,06/03/13 05:00:00 AM,10.565,88.442,,,,
444,06/03/13 05:30:00 AM,10.051,89.437,,,,
445,06/03/13 06:00:00 AM,9.731,90.678,,,,
446,06/03/13 06:30:00 AM,9.583,91.362,,,,
447,06/03/13 07:00:00 AM,9.903,92.623,,,,
448,06/03/13 07:30:00 AM,10.320,91.601,,,,
449,06/03/13 08:00:00 AM,11.029,91.936,,,,
450,06/03/13 08:30:00 AM,11.783,90.650,,,,
451,06/03/13 09:00:00 AM,12.678,87.639,,,,
452,06/03/13 09:30:00 AM,13.858,83.952,,,,
453,06/03/13 10:00:00 AM,15.294,77.414,,,,
454,06/03/13 10:30:00 AM,16.368,73.735,,,,
455,06/03/13 11:00:00 AM,17.938,68.520,,,,
456,06/03/13 11:30:00 AM,17.938,66.907,,,,
457,06/03/13 12:00:00 PM,18.366,63.724,,,,
458,06/03/13 12:30:00 PM,18.557,62.741,,,,
459,06/03/13 01:00:00 PM,19.746,56.749,,,,
460,06/03/13 01:30:00 PM,20.103,57.079,,,,
461,06/03/13 02:00:00 PM,20.936,54.054,,,,
462,06/03/13 02:30:00 PM,20.627,55.835,,,,
463,06/03/13 03:00:00 PM,20.746,53.094,,,,
464,06/03/13 03:30:00 PM,20.603,53.602,,,,
465,06/03/13 04:00:00 PM,20.150,54.220,,,,
466,06/03/13 04:30:00 PM,20.865,52.237,,,,
467,06/03/13 05:00:00 PM,20.698,52.276,,,,
468,06/03/13 05:30:00 PM,20.460,53.923,,,,
469,06/03/13 06:00:00 PM,20.198,53.917,,,,
470,06/03/13 06:30:00 PM,19.436,56.611,,,,
