plot,date,device,quad,reading,notes
PPW1310,20230509,1799,B4,33.5,
PPW1310,20230509,1799,B3,19.5,
PPW1310,20230509,4500,B2,31.8,
PPW1310,20230509,4500,B1,19.1,
PPW1310,20230509,4500,C1,29.5,
PPW1310,20230509,4500,C2,26.4,
PPW1310,20230509,1799,C3,25.3,
PPW1310,20230509,1799,C4,22.4,
PPW1310,20230509,1799,D4,32.4,
PPW1310,20230509,1799,D3,30.6,
PPW1310,20230509,4500,D2,25.9,
PPW1310,20230509,4500,D1,28,
PPW1311,20230509,4500,A1,33.3,
PPW1311,20230509,4500,A2,27.3,
PPW1311,20230509,4500,A3,23.6,
PPW1311,20230509,4500,A4,8.9,
PPW1311,20230509,4500,B4,11.7,
PPW1311,20230509,4500,B3,17.9,
PPW1311,20230509,4500,B2,13.4,
PPW1311,20230509,4500,B1,13.1,
PPW1311,20230509,1799,C1,17.6,
PPW1311,20230509,1799,C2,13.7,
PPW1311,20230509,1799,C3,11.7,
PPW1311,20230509,1799,C4,8.1,
PPW1311,20230509,1799,D4,18.5,
PPW1311,20230509,1799,D3,20.5,
PPW1311,20230509,1799,D2,12.5,
PPW1311,20230509,1799,D1,13.7,
PPW1312,20230509,4500,A1,30.7,
PPW1312,20230509,4500,A2,15.5,
PPW1312,20230509,1799,A3,14.3,
PPW1312,20230509,1799,A4,9.2,
PPW1312,20230509,1799,B4,18.2,
PPW1312,20230509,1799,B3,20.9,
PPW1312,20230509,4500,B2,19.4,
PPW1312,20230509,4500,B1,24.7,
PPW1312,20230509,4500,C1,24.3,
PPW1312,20230509,4500,C2,17.4,
PPW1312,20230509,1799,C3,21.9,
PPW1312,20230509,1799,C4,18.9,
PPW1312,20230509,1799,D4,19.4,
PPW1312,20230509,1799,D3,22.9,
PPW1312,20230509,4500,D2,17.9,
PPW1312,20230509,4500,D1,20.7,
PPW1313,20230509,1799,A1,23.7,
PPW1313,20230509,1799,A2,16.2,
PPW1313,20230509,4500,A3,13,
PPW1313,20230509,4500,A4,17,
PPW1313,20230509,4500,B4,12,
PPW1313,20230509,4500,B3,12.4,
PPW1313,20230509,1799,B2,14.9,
PPW1313,20230509,1799,B1,15.3,
PPW1313,20230509,1799,C1,19.6,
PPW1313,20230509,1799,C2,7.9,
PPW1313,20230509,4500,C3,10.5,
PPW1313,20230509,4500,C4,12.4,
PPW1313,20230509,4500,D4,12.3,
PPW1313,20230509,4500,D3,24.5,
PPW1313,20230509,1799,D2,8.3,
PPW1313,20230509,1799,D1,15.5,
PPW1314,20230509,1799,A1,11.3,
PPW1314,20230509,1799,A2,8.6,
PPW1314,20230509,4500,A3,13.9,
PPW1314,20230509,4500,A4,11.6,
PPW1314,20230509,4500,B4,20.1,
PPW1314,20230509,4500,B3,15.2,
PPW1314,20230509,1799,B2,7.9,
PPW1314,20230509,1799,B1,7.5,
PPW1314,20230509,1799,C1,8.9,
PPW1314,20230509,1799,C2,6.3,
PPW1314,20230509,4500,C3,15.3,
PPW1314,20230509,4500,C4,15.4,
PPW1314,20230509,4500,D4,17.5,
PPW1314,20230509,4500,D3,22.3,
PPW1314,20230509,1799,D2,14.1,
PPW1314,20230509,1799,D1,9.6,
PPW1315,20230510,1799,A1,15.4,
PPW1315,20230510,1799,A2,11.2,
PPW1315,20230510,1799,A3,18.8,
PPW1315,20230510,1799,A4,16.4,
PPW1315,20230510,1799,B4,18.7,
PPW1315,20230510,1799,B3,15.2,
PPW1315,20230510,1799,B2,16.4,
PPW1315,20230510,1799,B1,13.4,
PPW1315,20230510,1799,C1,12.7,
PPW1315,20230510,1799,C2,11.4,
PPW1315,20230510,1799,C3,17.3,
PPW1315,20230510,1799,C4,14.2,
PPW1315,20230510,1799,D4,13.6,
PPW1315,20230510,1799,D3,18.2,
PPW1315,20230510,1799,D2,10.7,
PPW1315,20230510,1799,D1,14.6,
PPW1316,20230510,1799,A1,7.9,"PLOT WIDE, VERY LOOSE SOIL"
PPW1316,20230510,1799,A2,3,
PPW1316,20230510,1799,A3,4.5,
PPW1316,20230510,1799,A4,8.3,
PPW1316,20230510,1799,B4,10.4,
PPW1316,20230510,1799,B3,11.4,
PPW1316,20230510,1799,B2,5.3,
PPW1316,20230510,1799,B1,11.6,
PPW1316,20230510,1799,C1,6.7,
PPW1316,20230510,1799,C2,4.9,
PPW1316,20230510,1799,C3,4.8,
PPW1316,20230510,1799,C4,6.6,
PPW1316,20230510,1799,D4,6.5,
PPW1316,20230510,1799,D3,8.3,
PPW1316,20230510,1799,D2,8.3,
PPW1316,20230510,1799,D1,5,
PPW1317,20230510,1799,A1,4.9,"PLOT WIDE, VERY LOOSE SOIL"
PPW1317,20230510,1799,A2,3.6,
PPW1317,20230510,1799,A3,3.3,
PPW1317,20230510,1799,A4,3.7,
PPW1317,20230510,1799,B4,4.3,
PPW1317,20230510,1799,B3,3.3,
PPW1317,20230510,1799,B2,4.9,
PPW1317,20230510,1799,B1,4.1,
PPW1317,20230510,1799,C1,4.8,
PPW1317,20230510,1799,C2,4.3,
PPW1317,20230510,1799,C3,5.1,
PPW1317,20230510,1799,C4,5.9,
PPW1317,20230510,1799,D4,3.9,
PPW1317,20230510,1799,D3,3.9,
PPW1317,20230510,1799,D2,6.4,
PPW1317,20230510,1799,D1,7.4,
PPW1318,20230510,1799,A1,7.8,
PPW1318,20230510,1799,A2,8.3,
PPW1318,20230510,1799,A3,11.7,
PPW1318,20230510,1799,A4,7.3,
PPW1318,20230510,1799,B4,8.8,
PPW1318,20230510,1799,B3,11.1,
PPW1318,20230510,1799,B2,12.3,
PPW1318,20230510,1799,B1,11.4,
PPW1318,20230510,1799,C1,9.3,
PPW1318,20230510,1799,C2,6.9,
PPW1318,20230510,1799,C3,11.4,
PPW1318,20230510,1799,C4,6.6,
PPW1318,20230510,1799,D4,10,
PPW1318,20230510,1799,D3,9.1,
PPW1318,20230510,1799,D2,8.3,
PPW1318,20230510,1799,D1,16.3,
PPW1319,20230510,1799,A1,16.9,
PPW1319,20230510,1799,A2,15.8,
PPW1319,20230510,1799,A3,11.1,
PPW1319,20230510,1799,A4,16.8,
PPW1319,20230510,1799,B4,18.8,
PPW1319,20230510,1799,B3,14.5,
PPW1319,20230510,1799,B2,18.8,
PPW1319,20230510,1799,B1,18.3,
PPW1319,20230510,1799,C1,18.1,
PPW1319,20230510,1799,C2,18.5,
PPW1319,20230510,1799,C3,13.7,
PPW1319,20230510,1799,C4,13.3,
PPW1319,20230510,1799,D4,15.2,
PPW1319,20230510,1799,D3,16.5,
PPW1319,20230510,1799,D2,16.3,
PPW1319,20230510,1799,D1,16.9,
PPW1320,20230511,4500,A1,12.5,
PPW1320,20230511,4500,A2,11.2,
PPW1320,20230511,4500,A3,9.5,
PPW1320,20230511,4500,A4,9,
PPW1320,20230511,4500,B4,6.5,
PPW1320,20230511,4500,B3,4,
PPW1320,20230511,4500,B2,8.8,
PPW1320,20230511,4500,B1,17.6,
PPW1320,20230511,1799,C1,15.7,
PPW1320,20230511,1799,C2,14.2,
PPW1320,20230511,1799,C3,11.2,
PPW1320,20230511,1799,C4,11.5,
PPW1320,20230511,1799,D4,11.4,
PPW1320,20230511,1799,D3,9.6,
PPW1320,20230511,1799,D2,9.9,
PPW1320,20230511,1799,D1,14.2,
PPW1321,20230511,1799,A1,22.2,
PPW1321,20230511,1799,A2,14.9,
PPW1321,20230511,1799,A3,17.4,
PPW1321,20230511,1799,A4,20.1,
PPW1321,20230511,1799,B4,18.4,
PPW1321,20230511,1799,B3,18.3,
PPW1321,20230511,1799,B2,13.1,
PPW1321,20230511,1799,B1,14.5,
PPW1321,20230511,4500,C1,6.9,
PPW1321,20230511,4500,C2,20,
PPW1321,20230511,4500,C3,14.3,
PPW1321,20230511,4500,C4,12.9,
PPW1321,20230511,4500,D4,11.4,
PPW1321,20230511,4500,D3,17.1,
PPW1321,20230511,4500,D2,18.6,
PPW1321,20230511,4500,D1,14.9,
PPW1322,20230511,4500,A1,17.5,
PPW1322,20230511,4500,A2,20.7,
PPW1322,20230511,4500,A3,21.3,
PPW1322,20230511,4500,A4,33.4,
PPW1322,20230511,4500,B4,29.3,
PPW1322,20230511,4500,B3,28.7,
PPW1322,20230511,4500,B2,15.4,
PPW1322,20230511,4500,B1,15.9,
PPW1322,20230511,1799,C1,16.9,
PPW1322,20230511,1799,C2,22.8,
PPW1322,20230511,1799,C3,37,
PPW1322,20230511,1799,C4,33,
PPW1322,20230511,1799,D4,36.1,
PPW1322,20230511,1799,D3,25.9,
PPW1322,20230511,1799,D2,29.2,
PPW1322,20230511,1799,D1,44.7,
PPW1323,20230509,1799,A1,25,
PPW1323,20230509,1799,A2,39.6,
PPW1323,20230509,1799,A3,25.2,
PPW1323,20230509,1799,A4,18.1,
PPW1323,20230509,1799,B4,20,
PPW1323,20230509,1799,B3,22.4,
PPW1323,20230509,1799,B2,24.6,
PPW1323,20230509,1799,B1,22.2,
PPW1323,20230509,4500,C1,23.9,
PPW1323,20230509,4500,C2,29.9,
PPW1323,20230509,4500,C3,26.9,
PPW1323,20230509,4500,C4,29.7,
PPW1323,20230509,4500,D4,28.9,
PPW1323,20230509,4500,D3,28.2,
PPW1323,20230509,4500,D2,34.9,
PPW1323,20230509,4500,D1,28.9,
PPW1324,20230509,4500,A1,11.5,
PPW1324,20230509,4500,A2,11.6,
PPW1324,20230509,4500,A3,17.7,
PPW1324,20230509,4500,A4,15.1,
PPW1324,20230509,4500,B4,14,
PPW1324,20230509,4500,B3,18.4,
PPW1324,20230509,4500,B2,10.5,
PPW1324,20230509,4500,B1,12.1,
PPW1324,20230509,1799,C1,12.2,
PPW1324,20230509,1799,C2,15.5,
PPW1324,20230509,1799,C3,14.4,
PPW1324,20230509,1799,C4,16.7,
PPW1324,20230509,1799,D4,14,
PPW1324,20230509,1799,D3,19,
PPW1324,20230509,1799,D2,18.9,
PPW1324,20230509,1799,D1,19.8,
PPW1325,20230510,4500,A1,11.2,
PPW1325,20230510,4500,A2,13.7,
PPW1325,20230510,4500,A3,20.9,
PPW1325,20230510,4500,A4,13.7,
PPW1325,20230510,4500,B4,11.9,
PPW1325,20230510,4500,B3,13.2,
PPW1325,20230510,4500,B2,14.1,
PPW1325,20230510,4500,B1,17.8,
PPW1325,20230510,4500,C1,14.8,
PPW1325,20230510,4500,C2,13.1,
PPW1325,20230510,4500,C3,14.4,
PPW1325,20230510,4500,C4,17.3,
PPW1325,20230510,4500,D4,20.1,
PPW1325,20230510,4500,D3,13.9,
PPW1325,20230510,4500,D2,11.1,
PPW1325,20230510,4500,D1,15.6,
PPW1326,20230510,1799,A1,11.1,
PPW1326,20230510,1799,A2,12.5,
PPW1326,20230510,1799,A3,13.6,
PPW1326,20230510,1799,A4,14.5,
PPW1326,20230510,1799,B4,15.2,
PPW1326,20230510,1799,B3,15.2,
PPW1326,20230510,1799,B2,19.6,
PPW1326,20230510,1799,B1,13.8,
PPW1326,20230510,1799,C1,13.6,
PPW1326,20230510,1799,C2,15.5,
PPW1326,20230510,1799,C3,18.8,
PPW1326,20230510,1799,C4,17.2,
PPW1326,20230510,1799,D4,14.5,
PPW1326,20230510,1799,D3,21.9,
PPW1326,20230510,1799,D2,14.5,
PPW1326,20230510,1799,D1,15.7,
PPW1327,20230511,4500,A1,10.4,"very rocky, downed tree blocking center quads, some not centered"
PPW1327,20230511,4500,A2,15.1,
PPW1327,20230511,4500,A3,6.9,
PPW1327,20230511,4500,A4,5.6,
PPW1327,20230511,4500,B4,5.8,
PPW1327,20230511,4500,B3,3.3,
PPW1327,20230511,4500,B2,9.4,
PPW1327,20230511,4500,B1,5.7,
PPW1327,20230511,4500,C1,5.5,
PPW1327,20230511,4500,C2,2.3,all rocks
PPW1327,20230511,4500,C3,7.5,
PPW1327,20230511,4500,C4,2.8,rocks
PPW1327,20230511,4500,D4,13.5,
PPW1327,20230511,4500,D3,6.4,
PPW1327,20230511,4500,D2,7,
PPW1327,20230511,4500,D1,14.6,
PPW1328,20230511,1799,A1,9.5,
PPW1328,20230511,1799,A2,9.9,
PPW1328,20230511,1799,A3,13.9,
PPW1328,20230511,1799,A4,10.6,
PPW1328,20230511,1799,B4,24.9,
PPW1328,20230511,1799,B3,16.3,
PPW1328,20230511,1799,B2,15.8,
PPW1328,20230511,1799,B1,13.4,
PPW1328,20230511,4500,C1,11.9,
PPW1328,20230511,4500,C2,22.3,
PPW1328,20230511,4500,C3,20,
PPW1328,20230511,4500,C4,18.9,
PPW1328,20230511,4500,D4,17.8,
PPW1328,20230511,4500,D3,12.9,
PPW1328,20230511,4500,D2,17.2,
PPW1328,20230511,4500,D1,21.4,
PPW1329,20230509,4500,A1,16.9,
PPW1329,20230509,4500,A2,24.8,
PPW1329,20230509,4500,A3,19.5,
PPW1329,20230509,4500,A4,19.6,
PPW1329,20230509,4500,B4,23.3,
PPW1329,20230509,4500,B3,25.2,
PPW1329,20230509,4500,B2,12.9,
PPW1329,20230509,4500,B1,8.2,
PPW1329,20230509,1799,C1,24.9,
PPW1329,20230509,1799,C2,15.2,
PPW1329,20230509,1799,C3,34.3,
PPW1329,20230509,1799,C4,33.2,
PPW1329,20230509,1799,D4,31.5,
PPW1329,20230509,1799,D3,18.4,
PPW1329,20230509,1799,D2,32.4,
PPW1329,20230509,1799,D1,18.9,
PPW1330,NA,NA,A1,NA,
PPW1330,NA,NA,A2,NA,
PPW1330,NA,NA,A3,NA,
PPW1330,NA,NA,A4,NA,
PPW1330,NA,NA,B4,NA,
PPW1330,NA,NA,B3,NA,
PPW1330,NA,NA,B2,NA,
PPW1330,NA,NA,B1,NA,
PPW1330,NA,NA,C1,NA,
PPW1330,NA,NA,C2,NA,
PPW1330,NA,NA,C3,NA,
PPW1330,NA,NA,C4,NA,
PPW1330,NA,NA,D4,NA,
PPW1330,NA,NA,D3,NA,
PPW1330,NA,NA,D2,NA,
PPW1330,NA,NA,D1,NA,
PPW1331,20230509,1799,A1,12.4,
PPW1331,20230509,1799,A2,12.4,
PPW1331,20230509,4500,A3,9.5,
PPW1331,20230509,4500,A4,12.2,
PPW1331,20230509,4500,B4,13.8,
PPW1331,20230509,4500,B3,9.8,
PPW1331,20230509,1799,B2,13.5,
PPW1331,20230509,1799,B1,8.4,
PPW1331,20230509,1799,C1,12.2,
PPW1331,20230509,1799,C2,12.9,
PPW1331,20230509,4500,C3,13.2,
PPW1331,20230509,4500,C4,14.3,
PPW1331,20230509,4500,D4,13.7,
PPW1331,20230509,4500,D3,14.2,
PPW1331,20230509,1799,D2,12.4,
PPW1331,20230509,1799,D1,18.4,
PPW1332,20230510,1799,A1,18.8,
PPW1332,20230510,1799,A2,23.1,
PPW1332,20230510,1799,A3,19.2,
PPW1332,20230510,1799,A4,18.4,
PPW1332,20230510,1799,B4,20.9,
PPW1332,20230510,1799,B3,19.8,
PPW1332,20230510,1799,B2,24.5,
PPW1332,20230510,1799,B1,24.3,
PPW1332,20230510,1799,C1,13.8,
PPW1332,20230510,1799,C2,23.2,
PPW1332,20230510,1799,C3,18.1,
PPW1332,20230510,1799,C4,20,
PPW1332,20230510,1799,D4,17.5,
PPW1332,20230510,1799,D3,19.9,
PPW1332,20230510,1799,D2,21.7,
PPW1332,20230510,1799,D1,21.7,
PPW1333,20230510,1799,A1,12.2,
PPW1333,20230510,1799,A2,13.5,
PPW1333,20230510,1799,A3,8.5,
PPW1333,20230510,1799,A4,9.1,
PPW1333,20230510,1799,B4,6.9,
PPW1333,20230510,1799,B3,11.8,
PPW1333,20230510,1799,B2,10.9,
PPW1333,20230510,1799,B1,11.1,
PPW1333,20230510,1799,C1,8.4,
PPW1333,20230510,1799,C2,6.9,
PPW1333,20230510,1799,C3,11,
PPW1333,20230510,1799,C4,7.2,
PPW1333,20230510,1799,D4,13.2,
PPW1333,20230510,1799,D3,7.3,
PPW1333,20230510,1799,D2,12.2,
PPW1333,20230510,1799,D1,6.8,
PPW1334,20230510,1799,A1,12.5,
PPW1334,20230510,1799,A2,13.7,
PPW1334,20230510,1799,A3,16.5,
PPW1334,20230510,1799,A4,12.6,
PPW1334,20230510,1799,B4,10.9,
PPW1334,20230510,1799,B3,17.5,
PPW1334,20230510,1799,B2,12.8,
PPW1334,20230510,1799,B1,18.3,
PPW1334,20230510,1799,C1,13,
PPW1334,20230510,1799,C2,12.1,
PPW1334,20230510,1799,C3,11.4,
PPW1334,20230510,1799,C4,12.4,
PPW1334,20230510,1799,D4,11.7,
PPW1334,20230510,1799,D3,17.8,
PPW1334,20230510,1799,D2,10.2,
PPW1334,20230510,1799,D1,14.5,
PPW1335,20230511,4500,A1,12.8,
PPW1335,20230511,4500,A2,13.3,
PPW1335,20230511,4500,A3,15.3,
PPW1335,20230511,4500,A4,16.3,
PPW1335,20230511,4500,B4,17.8,
PPW1335,20230511,4500,B3,18.3,
PPW1335,20230511,4500,B2,12.6,
PPW1335,20230511,4500,B1,13.1,
PPW1335,20230511,4500,C1,16.5,
PPW1335,20230511,4500,C2,13.4,
PPW1335,20230511,4500,C3,14.2,
PPW1335,20230511,4500,C4,15.8,
PPW1335,20230511,4500,D4,18.5,
PPW1335,20230511,4500,D3,19.4,
PPW1335,20230511,4500,D2,16.4,
PPW1335,20230511,4500,D1,16.8,
PPW1336,20230510,4500,A1,13.1,
PPW1336,20230510,4500,A2,8.9,
PPW1336,20230510,4500,A3,7.5,
PPW1336,20230510,4500,A4,10.1,
PPW1336,20230510,4500,B4,5.4,
PPW1336,20230510,4500,B3,13.5,
PPW1336,20230510,4500,B2,10.2,
PPW1336,20230510,4500,B1,7.3,
PPW1336,20230510,4500,C1,9.6,
PPW1336,20230510,4500,C2,7.8,
PPW1336,20230510,4500,C3,7,
PPW1336,20230510,4500,C4,9.6,
PPW1336,20230510,4500,D4,8.2,
PPW1336,20230510,4500,D3,5.7,
PPW1336,20230510,4500,D2,6.5,
PPW1336,20230510,4500,D1,12.1,
PPW1337,20230510,4500,A1,16.3,
PPW1337,20230510,4500,A2,30.4,
PPW1337,20230510,4500,A3,22.6,
PPW1337,20230510,4500,A4,19.9,
PPW1337,20230510,4500,B4,18.8,
PPW1337,20230510,4500,B3,37.3,
PPW1337,20230510,4500,B2,21,
PPW1337,20230510,4500,B1,21.4,
PPW1337,20230510,4500,C1,23.4,
PPW1337,20230510,4500,C2,12.5,
PPW1337,20230510,4500,C3,26.5,
PPW1337,20230510,4500,C4,17.5,
PPW1337,20230510,4500,D4,17.5,
PPW1337,20230510,4500,D3,23,
PPW1337,20230510,4500,D2,29.4,
PPW1337,20230510,4500,D1,18.6,
PPW1338,20230511,4500,A1,31.4,
PPW1338,20230511,4500,A2,19.8,
PPW1338,20230511,4500,A3,22.1,
PPW1338,20230511,4500,A4,16.5,
PPW1338,20230511,4500,B4,27.8,
PPW1338,20230511,4500,B3,28.9,
PPW1338,20230511,4500,B2,19.5,
PPW1338,20230511,4500,B1,26,
PPW1338,20230511,1799,C1,33.9,
PPW1338,20230511,1799,C2,32,
PPW1338,20230511,1799,C3,33.9,
PPW1338,20230511,1799,C4,21.8,
PPW1338,20230511,1799,D4,22.6,
PPW1338,20230511,1799,D3,32.2,
PPW1338,20230511,1799,D2,27.2,
PPW1338,20230511,1799,D1,31.7,
PPW1339,20230511,4500,A1,11,
PPW1339,20230511,4500,A2,19.7,
PPW1339,20230511,4500,A3,19.9,
PPW1339,20230511,4500,A4,13.4,
PPW1339,20230511,4500,B4,19.5,
PPW1339,20230511,4500,B3,26.4,
PPW1339,20230511,4500,B2,17,
PPW1339,20230511,4500,B1,9.9,
PPW1339,20230511,1799,C1,22.9,
PPW1339,20230511,1799,C2,16.3,
PPW1339,20230511,1799,C3,15.7,
PPW1339,20230511,1799,C4,27.5,
PPW1339,20230511,1799,D4,15.3,
PPW1339,20230511,1799,D3,19.7,
PPW1339,20230511,1799,D2,20.4,
PPW1339,20230511,1799,D1,18.8,
PPW1340,20230510,4500,A1,28.4,
PPW1340,20230510,4500,A2,13.9,
PPW1340,20230510,4500,A3,23.3,
PPW1340,20230510,4500,A4,22.7,
PPW1340,20230510,4500,B4,18.4,
PPW1340,20230510,4500,B3,24.7,
PPW1340,20230510,4500,B2,18,
PPW1340,20230510,4500,B1,13.2,
PPW1340,20230510,4500,C1,16.5,
PPW1340,20230510,4500,C2,17.2,
PPW1340,20230510,4500,C3,15.1,
PPW1340,20230510,4500,C4,23.9,
PPW1340,20230510,4500,D4,14.9,
PPW1340,20230510,4500,D3,18.5,
PPW1340,20230510,4500,D2,11.9,
PPW1340,20230510,4500,D1,14.9,
PPW1341,20230510,4500,A1,18.8,
PPW1341,20230510,4500,A2,18.7,
PPW1341,20230510,4500,A3,18.5,
PPW1341,20230510,4500,A4,19.2,
PPW1341,20230510,4500,B4,15.9,
PPW1341,20230510,4500,B3,12.8,
PPW1341,20230510,4500,B2,18.6,
PPW1341,20230510,4500,B1,24.2,
PPW1341,20230510,4500,C1,19.6,
PPW1341,20230510,4500,C2,10.9,
PPW1341,20230510,4500,C3,14,
PPW1341,20230510,4500,C4,11.3,
PPW1341,20230510,4500,D4,16,
PPW1341,20230510,4500,D3,11.9,
PPW1341,20230510,4500,D2,13.4,
PPW1341,20230510,4500,D1,23.7,
PPW1342,NA,NA,A1,NA,
PPW1342,NA,NA,A2,NA,
PPW1342,NA,NA,A3,NA,
PPW1342,NA,NA,A4,NA,
PPW1342,NA,NA,B4,NA,
PPW1342,NA,NA,B3,NA,
PPW1342,NA,NA,B2,NA,
