"Plot Title: PPW1340_10006336"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10006336, SEN S/N: 10006336)","RH, % (LGR S/N: 10006336, SEN S/N: 10006336)","Coupler Detached (LGR S/N: 10006336)","Coupler Attached (LGR S/N: 10006336)","Stopped (LGR S/N: 10006336)","End Of File (LGR S/N: 10006336)"
1,05/03/18 04:00:00 PM,21.175,56.256,Logged,,,
2,05/03/18 04:30:00 PM,18.604,66.849,,,,
3,05/03/18 05:00:00 PM,17.201,70.998,,,,
4,05/03/18 05:30:00 PM,15.509,76.954,,,,
5,05/03/18 06:00:00 PM,14.337,78.992,,,,
6,05/03/18 06:30:00 PM,13.088,82.258,,,,
7,05/03/18 07:00:00 PM,11.856,86.301,,,,
8,05/03/18 07:30:00 PM,10.883,88.887,,,,
9,05/03/18 08:00:00 PM,10.247,91.737,,,,
10,05/03/18 08:30:00 PM,10.075,92.770,,,,
11,05/03/18 09:00:00 PM,9.854,93.122,,,,
12,05/03/18 09:30:00 PM,9.903,94.635,,,,
13,05/03/18 10:00:00 PM,9.829,93.217,,,,
14,05/03/18 10:30:00 PM,9.460,94.061,,,,
15,05/03/18 11:00:00 PM,9.163,94.211,,,,
16,05/03/18 11:30:00 PM,8.668,96.141,,,,
17,05/04/18 12:00:00 AM,8.469,96.860,,,,
18,05/04/18 12:30:00 AM,8.693,97.344,,,,
19,05/04/18 01:00:00 AM,8.568,97.583,,,,
20,05/04/18 01:30:00 AM,8.519,97.693,,,,
21,05/04/18 02:00:00 AM,8.245,97.964,,,,
22,05/04/18 02:30:00 AM,8.245,98.852,,,,
23,05/04/18 03:00:00 AM,8.693,99.199,,,,
24,05/04/18 03:30:00 AM,8.568,98.844,,,,
25,05/04/18 04:00:00 AM,6.484,98.360,,,,
26,05/04/18 04:30:00 AM,5.949,99.378,,,,
27,05/04/18 05:00:00 AM,6.077,100.000,,,,
28,05/04/18 05:30:00 AM,6.255,100.000,,,,
29,05/04/18 06:00:00 AM,6.230,100.000,,,,
30,05/04/18 06:30:00 AM,8.245,100.000,,,,
31,05/04/18 07:00:00 AM,8.668,100.000,,,,
32,05/04/18 07:30:00 AM,10.418,100.000,,,,
33,05/04/18 08:00:00 AM,12.944,91.932,,,,
34,05/04/18 08:30:00 AM,14.026,86.093,,,,
35,05/04/18 09:00:00 AM,14.649,83.889,,,,
36,05/04/18 09:30:00 AM,17.510,66.095,,,,
37,05/04/18 10:00:00 AM,18.247,65.545,,,,
38,05/04/18 10:30:00 AM,19.698,60.550,,,,
39,05/04/18 11:00:00 AM,21.056,55.775,,,,
40,05/04/18 11:30:00 AM,21.413,55.302,,,,
41,05/04/18 12:00:00 PM,22.058,53.747,,,,
42,05/04/18 12:30:00 PM,22.633,49.328,,,,
43,05/04/18 01:00:00 PM,22.992,50.072,,,,
44,05/04/18 01:30:00 PM,24.098,40.713,,,,
45,05/04/18 02:00:00 PM,24.171,37.304,,,,
46,05/04/18 02:30:00 PM,24.436,43.682,,,,
47,05/04/18 03:00:00 PM,24.677,41.920,,,,
48,05/04/18 03:30:00 PM,23.857,39.411,,,,
49,05/04/18 04:00:00 PM,23.160,37.202,,,,
50,05/04/18 04:30:00 PM,23.232,33.699,,,,
51,05/04/18 05:00:00 PM,22.776,40.244,,,,
52,05/04/18 05:30:00 PM,21.748,38.796,,,,
53,05/04/18 06:00:00 PM,20.484,44.282,,,,
54,05/04/18 06:30:00 PM,18.842,52.329,,,,
55,05/04/18 07:00:00 PM,17.368,56.330,,,,
56,05/04/18 07:30:00 PM,16.034,61.457,,,,
57,05/04/18 08:00:00 PM,15.318,61.874,,,,
58,05/04/18 08:30:00 PM,15.079,58.850,,,,
59,05/04/18 09:00:00 PM,14.601,60.894,,,,
60,05/04/18 09:30:00 PM,14.361,59.932,,,,
61,05/04/18 10:00:00 PM,14.122,62.798,,,,
62,05/04/18 10:30:00 PM,14.074,66.217,,,,
63,05/04/18 11:00:00 PM,13.209,70.725,,,,
64,05/04/18 11:30:00 PM,13.137,72.925,,,,
65,05/05/18 12:00:00 AM,13.209,70.182,,,,
66,05/05/18 12:30:00 AM,13.064,72.600,,,,
67,05/05/18 01:00:00 AM,12.968,74.300,,,,
68,05/05/18 01:30:00 AM,12.896,74.482,,,,
69,05/05/18 02:00:00 AM,12.968,74.047,,,,
70,05/05/18 02:30:00 AM,12.727,73.493,,,,
71,05/05/18 03:00:00 AM,12.340,74.762,,,,
72,05/05/18 03:30:00 AM,12.461,71.604,,,,
73,05/05/18 04:00:00 AM,12.509,70.591,,,,
74,05/05/18 04:30:00 AM,12.509,70.847,,,,
75,05/05/18 05:00:00 AM,12.654,69.534,,,,
76,05/05/18 05:30:00 AM,12.195,72.344,,,,
77,05/05/18 06:00:00 AM,12.219,73.447,,,,
78,05/05/18 06:30:00 AM,12.703,75.897,,,,
79,05/05/18 07:00:00 AM,12.534,76.141,,,,
80,05/05/18 07:30:00 AM,12.074,81.243,,,,
81,05/05/18 08:00:00 AM,13.088,80.402,,,,
82,05/05/18 08:30:00 AM,15.175,64.333,,,,
83,05/05/18 09:00:00 AM,16.201,66.626,,,,
84,05/05/18 09:30:00 AM,16.272,68.854,,,,
85,05/05/18 10:00:00 AM,18.176,50.808,,,,
86,05/05/18 10:30:00 AM,19.413,51.100,,,,
87,05/05/18 11:00:00 AM,19.151,58.491,,,,
88,05/05/18 11:30:00 AM,18.628,59.714,,,,
89,05/05/18 12:00:00 PM,18.937,61.002,,,,
90,05/05/18 12:30:00 PM,18.842,62.069,,,,
91,05/05/18 01:00:00 PM,19.888,50.289,,,,
