"","Plot","Quad","UTM.x","UTM.y","AEA.x","AEA.y","GEO.x","GEO.y"
"236","PPW1315","C4",524748.260106171,4271576.33641648,-236253.502809978,67409.5756544769,-122.715819895952,38.5923251707562
"237","PPW1315","D1",524749.545581169,4271561.05672898,-236252.704818891,67394.2362102587,-122.71580567808,38.5921874362544
"238","PPW1315","D2",524750.731193669,4271565.74157273,-236251.372053027,67398.889279332,-122.715791897623,38.5922296224298
"239","PPW1315","D3",524751.916806169,4271570.42641648,-236250.039287112,67403.5423482992,-122.71577811715,38.5922718086032
"240","PPW1315","D4",524753.10241867,4271575.11126023,-236248.706521146,67408.1954171825,-122.715764336661,38.5923139947746
"241","PPW1316","A1",524771.882700489,4271726.47574929,-236225.143204441,67559.1524425857,-122.715543305655,38.5936775487576
"242","PPW1316","A2",524772.932269239,4271730.61940554,-236223.963481361,67563.2679629051,-122.715531106181,38.593714861573
"243","PPW1316","A3",524773.981837989,4271734.76306179,-236222.783758242,67567.3834831566,-122.715518906695,38.593752174387
"244","PPW1316","A4",524775.031406739,4271738.90671804,-236221.604035083,67571.4990033302,-122.715506707195,38.5937894871993
"245","PPW1316","B1",524776.59816924,4271725.28340554,-236220.472528667,67557.8090807055,-122.715489200736,38.5936666718864
"246","PPW1316","B2",524777.647375489,4271729.42687429,-236219.293173456,67561.9244247735,-122.715477005405,38.5937039830166
"247","PPW1316","B3",524778.696581738,4271733.57034304,-236218.113818208,67566.0397687713,-122.715464810061,38.5937412941453
"248","PPW1316","B4",524779.745787989,4271737.71381179,-236216.934462919,67570.1551126949,-122.715452614705,38.5937786052724
"249","PPW1316","C1",524781.313637989,4271724.09106179,-236215.801852949,67556.4657187392,-122.715435095832,38.5936557949903
"250","PPW1316","C2",524782.362481739,4271728.23434304,-236214.622865609,67560.5808865544,-122.715422904645,38.5936931044352
"251","PPW1316","C3",524783.41132549,4271732.37762429,-236213.443878228,67564.6960542933,-122.715410713444,38.5937304138786
"252","PPW1316","C4",524784.460169239,4271736.52090554,-236212.264890812,67568.811221967,-122.715398522231,38.5937677233204
"253","PPW1316","D1",524786.029106738,4271722.89871804,-236211.131177287,67555.1223566802,-122.715380990946,38.5936449180692
"254","PPW1316","D2",524787.077587989,4271727.04181179,-236209.952557816,67559.2373482375,-122.715368803901,38.5936822258289
"255","PPW1316","D3",524788.126069239,4271731.18490554,-236208.773938308,67563.3523397348,-122.715356616844,38.593719533587
"256","PPW1316","D4",524789.174550489,4271735.32799929,-236207.595318759,67567.4673311459,-122.715344429774,38.5937568413435
"257","PPW1317","A1",524782.856706452,4271592.78873862,-236218.433972528,67424.9513036213,-122.715422048254,38.5924724717632
"258","PPW1317","A2",524784.051906453,4271597.50811362,-236217.090535021,67429.6386419749,-122.715408156198,38.5925149688139
"259","PPW1317","A3",524785.247106452,4271602.22748861,-236215.747097461,67434.3259802433,-122.715394264126,38.5925574658626
"260","PPW1317","A4",524786.442306452,4271606.94686361,-236214.403659851,67439.0133184097,-122.715380372037,38.5925999629093
"261","PPW1317","B1",524787.374556453,4271591.64661362,-236213.959032512,67423.6644894495,-122.715370211671,38.5924620529211
"262","PPW1317","B2",524788.569406453,4271596.36573861,-236212.615952374,67428.3515885761,-122.715356323614,38.5925045477224
"263","PPW1317","B3",524789.764256453,4271601.08486361,-236211.272872183,67433.0386876133,-122.715342435541,38.5925470425218
"264","PPW1317","B4",524790.959106452,4271605.80398861,-236209.929791943,67437.7257865486,-122.715328547452,38.5925895373191
"265","PPW1317","C1",524791.892406455,4271590.50448862,-236209.484092547,67422.3776751887,-122.715318375102,38.5924516340561
"266","PPW1317","C2",524793.086906454,4271595.22336361,-236208.141369776,67427.0645350912,-122.715304491045,38.5924941266081
"267","PPW1317","C3",524794.281406454,4271599.94223861,-236206.798646955,67431.7513948972,-122.715290606972,38.592536619158
"268","PPW1317","C4",524795.475906454,4271604.66111361,-236205.455924085,67436.4382546055,-122.715276722882,38.5925791117059
"269","PPW1317","D1",524796.410256456,4271589.36236362,-236205.009152631,67421.0908608511,-122.715266538549,38.5924412151682
"270","PPW1317","D2",524797.604406456,4271594.08098861,-236203.666787231,67425.7774815224,-122.715252658491,38.5924837054708
"271","PPW1317","D3",524798.798556455,4271598.79961361,-236202.324421779,67430.4641020959,-122.715238778417,38.5925261957714
"272","PPW1317","D4",524799.992706455,4271603.51823861,-236200.982056277,67435.15072258,-122.715224898327,38.5925686860699
"273","PPW1318","A1",524610.901081417,4271847.68750996,-236382.037133227,67685.6197690722,-122.717387561553,38.5947743723076
"274","PPW1318","A2",524612.053547043,4271852.23766621,-236380.741746475,67690.139030573,-122.717374166905,38.5948153457846
"275","PPW1318","A3",524613.206012668,4271856.78782246,-236379.446359674,67694.6582919871,-122.717360772242,38.5948563192598
"276","PPW1318","A4",524614.358478293,4271861.33797871,-236378.150972829,67699.1775533082,-122.717347377563,38.5948972927331
"277","PPW1318","B1",524615.550422041,4271846.51216621,-236377.431945393,67684.2955285003,-122.717334214282,38.5947636513228
"278","PPW1318","B2",524616.702518917,4271851.06213496,-236376.136932746,67688.8146139435,-122.717320823847,38.5948046231142
"279","PPW1318","B3",524617.854615792,4271855.61210371,-236374.841920053,67693.3336993023,-122.717307433396,38.5948455949037
"280","PPW1318","B4",524619.006712667,4271860.16207246,-236373.546907312,67697.852784567,-122.71729404293,38.5948865666914
"281","PPW1318","C1",524620.199762665,4271845.33682246,-236372.826757612,67682.9712878363,-122.717280867028,38.5947529303137
"282","PPW1318","C2",524621.351490791,4271849.88660371,-236371.532119071,67687.4901972236,-122.717267480805,38.5947939004195
"283","PPW1318","C3",524622.503218915,4271854.43638496,-236370.237480485,67692.0091065308,-122.717254094567,38.5948348705234
"284","PPW1318","C4",524623.65494704,4271858.98616621,-236368.942841852,67696.5280157328,-122.717240708314,38.5948758406254
"285","PPW1318","D1",524624.84910329,4271844.16147871,-236368.221569885,67681.6470470917,-122.717227519789,38.5947422092804
"286","PPW1318","D2",524626.000462664,4271848.71107246,-236366.927305452,67686.1657804204,-122.717214137779,38.5947831777005
"287","PPW1318","D3",524627.15182204,4271853.26066621,-236365.633040969,67690.6845136615,-122.717200755754,38.5948241461188
"288","PPW1318","D4",524628.303181415,4271857.81025996,-236364.338776443,67695.2032468119,-122.717187373713,38.5948651145352
"289","PPW1319","A1",524511.994407852,4271780.65388224,-236482.929501982,67621.6393139935,-122.718525675048,38.594173010707
"290","PPW1319","A2",524513.142145352,4271785.18528849,-236481.639434266,67626.1399540873,-122.718512336112,38.5942138154793
"291","PPW1319","A3",524514.289882852,4271789.71669474,-236480.349366502,67630.6405940945,-122.718498997162,38.5942546202497
"292","PPW1319","A4",524515.437620353,4271794.24810099,-236479.05929869,67635.1412340072,-122.718485658196,38.5942954250183
"293","PPW1319","B1",524516.835120351,4271779.43003849,-236478.134763837,67620.2604463832,-122.718470132233,38.5941618478788
"294","PPW1319","B2",524517.982482851,4271783.96125724,-236476.845076463,67624.7609106135,-122.718456797582,38.5942026509653
"295","PPW1319","B3",524519.129845351,4271788.49247599,-236475.555389045,67629.2613747576,-122.718443462915,38.5942434540501
"296","PPW1319","B4",524520.277207851,4271793.02369475,-236474.265701577,67633.7618388194,-122.718430128232,38.5942842571329
"297","PPW1319","C1",524521.675832851,4271778.20619474,-236473.340025749,67618.8815786778,-122.718414589436,38.5941506850242
"298","PPW1319","C2",524522.822820351,4271782.73722599,-236472.05071872,67623.3818670446,-122.718401259068,38.5941914864251
"299","PPW1319","C3",524523.969807851,4271787.26825724,-236470.761411643,67627.8821553327,-122.718387928684,38.594232287824
"300","PPW1319","C4",524525.116795351,4271791.79928849,-236469.472104522,67632.3824435314,-122.718374598286,38.5942730892212
"301","PPW1319","D1",524526.51654535,4271776.98235099,-236468.545287717,67617.5027108677,-122.718359046657,38.5941395221434
"302","PPW1319","D2",524527.66315785,4271781.51319474,-236467.256361033,67622.0028233868,-122.718345720572,38.5941803218585
"303","PPW1319","D3",524528.80977035,4271786.04403849,-236465.967434302,67626.5029358114,-122.718332394472,38.5942211215717
"304","PPW1319","D4",524529.956382851,4271790.57488225,-236464.678507526,67631.0030481541,-122.718319068356,38.5942619212832
"305","PPW1320","A1",524374.932044883,4269330.69963335,-236697.648655438,65172.976679421,-122.720185247104,38.5720980570627
"306","PPW1320","A2",524376.094013633,4269335.2872896,-236696.342607617,65177.5332313171,-122.720171747933,38.5721393687267
"307","PPW1320","A3",524377.255982383,4269339.87494585,-236695.036559747,65182.0897831209,-122.720158248745,38.5721806803887
"308","PPW1320","A4",524378.417951133,4269344.4626021,-236693.730511832,65186.6463348442,-122.720144749542,38.5722219920489
"309","PPW1320","B1",524379.633813632,4269329.5110396,-236692.991575511,65171.6375119681,-122.720131314778,38.5720872165264
"310","PPW1320","B2",524380.795419882,4269334.09850835,-236691.685895553,65176.1938876086,-122.720117819745,38.5721285265044
"311","PPW1320","B3",524381.957026132,4269338.6859771,-236690.380215547,65180.750263161,-122.720104324697,38.5721698364805
"312","PPW1320","B4",524383.118632383,4269343.27344585,-236689.074535491,65185.3066386185,-122.720090829633,38.5722111464546
"313","PPW1320","C1",524384.335582381,4269328.32244585,-236688.33449564,65170.2983444314,-122.720077382467,38.5720763759654
"314","PPW1320","C2",524385.496826131,4269332.9097271,-236687.029183542,65174.8545438107,-122.720063891574,38.5721176842574
"315","PPW1320","C3",524386.658069881,4269337.49700835,-236685.723871397,65179.4107431062,-122.720050400665,38.5721589925474
"316","PPW1320","C4",524387.819313632,4269342.0842896,-236684.418559205,65183.966942308,-122.72003690974,38.5722003008355
"317","PPW1320","D1",524389.03735113,4269327.1338521,-236683.677415824,65168.9591768044,-122.720023450174,38.5720655353796
"318","PPW1320","D2",524390.198232381,4269331.72094585,-236682.372471588,65173.5151999234,-122.720009963419,38.5721068419855
"319","PPW1320","D3",524391.359113631,4269336.3080396,-236681.067527303,65178.0712229591,-122.719996476649,38.5721481485895
"320","PPW1320","D4",524392.519994881,4269340.89513335,-236679.762582974,65182.6272459081,-122.719982989863,38.5721894551916
"321","PPW1321","A1",524740.803279846,4269591.78199131,-236324.018594516,65422.7839748515,-122.715975971276,38.5744407914554
"322","PPW1321","A2",524741.988851721,4269596.46336631,-236322.685992685,65427.4336067764,-122.715962194964,38.5744829465334
"323","PPW1321","A3",524743.174423597,4269601.14474131,-236321.353390801,65432.0832386035,-122.715948418635,38.5745251016094
"324","PPW1321","A4",524744.359995471,4269605.82611631,-236320.020788872,65436.7328703385,-122.71593464229,38.5745672566834
"325","PPW1321","B1",524745.223901723,4269590.66436631,-236319.639991325,65421.5247735027,-122.715925262851,38.5744305963763
"326","PPW1321","B2",524746.409117347,4269595.34549131,-236318.307753104,65426.1741663949,-122.715911490609,38.5744727492053
"327","PPW1321","B3",524747.594332972,4269600.02661631,-236316.975514832,65430.8235591878,-122.715897718351,38.5745149020322
"328","PPW1321","B4",524748.779548597,4269604.70774131,-236315.643276513,65435.4729518928,-122.715883946078,38.5745570548572
"329","PPW1321","C1",524749.644523598,4269589.54674131,-236315.261388183,65420.2655720823,-122.715874554439,38.5744204012753
"330","PPW1321","C2",524750.829382973,4269594.22761631,-236313.929513572,65424.9147259314,-122.715860786269,38.5744625518552
"331","PPW1321","C3",524752.014242348,4269598.90849131,-236312.597638912,65429.5638797041,-122.715847018082,38.5745047024332
"332","PPW1321","C4",524753.199101723,4269603.58936631,-236311.2657642,65434.2130333693,-122.715833249879,38.5745468530091
"333","PPW1321","D1",524754.065145475,4269588.42911631,-236310.88278509,65419.0063705738,-122.715823846042,38.5744102061524
"334","PPW1321","D2",524755.249648599,4269593.10974131,-236309.551274088,65423.6552853929,-122.715810081943,38.5744523544832
"335","PPW1321","D3",524756.434151724,4269597.79036631,-236308.219763037,65428.3042001282,-122.715796317827,38.5744945028121
"336","PPW1321","D4",524757.618654849,4269602.47099131,-236306.888251938,65432.9531147676,-122.715782553695,38.574536651139
"337","PPW1322","A1",525089.021979529,4269552.80338839,-235977.550791862,65372.7142825173,-122.711979875222,38.57407975207
"338","PPW1322","A2",525090.244142029,4269557.62879464,-235976.177070641,65377.506963151,-122.711965671411,38.5741232036333
"339","PPW1322","A3",525091.46630453,4269562.45420089,-235974.803349367,65382.2996436898,-122.711951467584,38.5741666551946
"340","PPW1322","A4",525092.68846703,4269567.27960714,-235973.429628041,65387.0923241293,-122.711937263739,38.5742101067537
"341","PPW1322","B1",525093.843417028,4269551.58454464,-235972.775182566,65371.3410191848,-122.711924569989,38.5740686317649
"342","PPW1322","B2",525095.065204528,4269556.40976339,-235971.401841683,65376.1335239606,-122.711910370459,38.5741120816423
"343","PPW1322","B3",525096.286992029,4269561.23498214,-235970.028500748,65380.9260286377,-122.711896170912,38.5741555315177
"344","PPW1322","B4",525097.508779529,4269566.06020089,-235968.655159759,65385.7185332179,-122.711881971348,38.5741989813909
"345","PPW1322","C1",525098.664854526,4269550.36570089,-235967.999573328,65369.9677557629,-122.711869264773,38.5740575114337
"346","PPW1322","C2",525099.886267027,4269555.19073214,-235966.626612782,65374.7600846756,-122.711855069524,38.5741009596253
"347","PPW1322","C3",525101.107679527,4269560.01576339,-235965.253652187,65379.5524134892,-122.711840874257,38.5741444078147
"348","PPW1322","C4",525102.329092028,4269564.84079464,-235963.880691539,65384.3447422092,-122.711826678974,38.5741878560021
"349","PPW1322","D1",525103.486292026,4269549.14685713,-235963.223964146,65368.5944922473,-122.711813959574,38.5740463910764
"350","PPW1322","D2",525104.707329526,4269553.97170089,-235961.851383941,65373.3866452998,-122.711799768606,38.5740898375821
"351","PPW1322","D3",525105.928367026,4269558.79654464,-235960.478803685,65378.1787982513,-122.71178557762,38.5741332840857
"352","PPW1322","D4",525107.149404527,4269563.62138839,-235959.106223374,65382.9709511055,-122.711771386617,38.5741767305872
"353","PPW1323","A1",523284.989078647,4272417.8228902,-237687.894012914,68298.5060018795,-122.732594083256,38.5999481410212
"354","PPW1323","A2",523286.216541147,4272422.66929645,-237686.514341756,68303.3195039714,-122.732579825098,38.5999917840311
"355","PPW1323","A3",523287.444003647,4272427.5157027,-237685.134670547,68308.1330059622,-122.732565566922,38.6000354270388
"356","PPW1323","A4",523288.671466148,4272432.36210895,-237683.754999283,68312.9465078516,-122.732551308728,38.6000790700444
"357","PPW1323","B1",523289.739416145,4272416.62204645,-237683.188766745,68297.1530529689,-122.732539570869,38.5999371945019
"358","PPW1323","B2",523290.966503646,4272421.4682652,-237681.809475927,68301.9663792001,-122.732525316992,38.5999808358252
"359","PPW1323","B3",523292.193591146,4272426.31448395,-237680.43018506,68306.7797053233,-122.732511063098,38.6000244771463
"360","PPW1323","B4",523293.420678645,4272431.1607027,-237679.050894139,68311.593031358,-122.732496809187,38.6000681184654
"361","PPW1323","C1",523294.489753643,4272415.4212027,-237678.483520632,68295.8001039573,-122.732485058499,38.5999262479572
"362","PPW1323","C2",523295.716466144,4272420.26723395,-237677.104610156,68300.6132543311,-122.732470808904,38.599969887594
"363","PPW1323","C3",523296.943178644,4272425.1132652,-237675.725699628,68305.4264045982,-122.732456559292,38.6000135272286
"364","PPW1323","C4",523298.169891144,4272429.95929645,-237674.346789048,68310.2395547694,-122.732442309663,38.600057166861
"365","PPW1323","D1",523299.240091142,4272414.22035895,-237673.778274574,68294.4471548568,-122.732430546145,38.5999153013872
"366","PPW1323","D2",523300.466428643,4272419.0662027,-237672.39974444,68299.2601293684,-122.732416300832,38.5999589393374
"367","PPW1323","D3",523301.692766142,4272423.91204645,-237671.021214253,68304.0731037767,-122.732402055502,38.6000025772854
"368","PPW1323","D4",523302.919103643,4272428.7578902,-237669.642684013,68308.8860780871,-122.732387810155,38.6000462152314
"369","PPW1324","A1",523803.995919612,4272000.77061317,-237182.897801431,67864.4797457415,-122.726648101341,38.5961759469758
"370","PPW1324","A2",523805.199285238,4272005.52198817,-237181.545206148,67869.1988658379,-122.726634120307,38.5962187335152
"371","PPW1324","A3",523806.402650862,4272010.27336317,-237180.192610816,67873.9179858402,-122.726620139255,38.5962615200525
"372","PPW1324","A4",523807.606016487,4272015.02473817,-237178.840015431,67878.6371057509,-122.726606158187,38.5963043065878
"373","PPW1324","B1",523808.784010239,4271999.56023817,-237178.155170997,67863.1160462233,-122.726593159518,38.5961649107863
"374","PPW1324","B2",523809.987007113,4272004.31136317,-237176.802951801,67867.8349276832,-122.726579182696,38.596207695076
"375","PPW1324","B3",523811.190003988,4272009.06248817,-237175.450732556,67872.553809044,-122.726565205857,38.5962504793636
"376","PPW1324","B4",523812.393000863,4272013.81361317,-237174.098513259,67877.2726903181,-122.726551229002,38.5962932636492
"377","PPW1324","C1",523813.572100864,4271998.34986317,-237173.412540618,67861.7523466018,-122.726538217711,38.5961538745711
"378","PPW1324","C2",523814.77472899,4272003.10073817,-237172.060697509,67866.4709894322,-122.726524245102,38.5961966566111
"379","PPW1324","C3",523815.977357114,4272007.85161317,-237170.708854353,67871.1896321592,-122.726510272476,38.596239438649
"380","PPW1324","C4",523817.17998524,4272012.60248817,-237169.35701114,67875.9082747917,-122.726496299833,38.5962822206849
"381","PPW1324","D1",523818.360191491,4271997.13948817,-237168.669910297,67860.3886468923,-122.726483275922,38.5961428383301
"382","PPW1324","D2",523819.562450866,4272001.89011317,-237167.318443277,67865.107051081,-122.726469307525,38.5961856181204
"383","PPW1324","D3",523820.76471024,4272006.64073817,-237165.966976205,67869.8254551729,-122.726455339112,38.5962283979087
"384","PPW1324","D4",523821.966969615,4272011.39136317,-237164.615509082,67874.5438591689,-122.726441370682,38.5962711776949
"385","PPW1325","A1",526467.981243001,4270807.78749072,-234560.729437434,66585.5297946059,-122.696102072711,38.5853494963164
"386","PPW1325","A2",526469.190880501,4270812.56361572,-234559.36975854,66590.2734953114,-122.696088002761,38.5853925020785
"387","PPW1325","A3",526470.400518,4270817.33974072,-234558.010079592,66595.0171959158,-122.696073932794,38.5854355078385
"388","PPW1325","A4",526471.6101555,4270822.11586572,-234556.650400594,66599.760896429,-122.696059862811,38.5854785135964
"389","PPW1325","B1",526472.733705502,4270806.58611572,-234556.022137323,66584.1761840037,-122.696047552621,38.5853385279881
"390","PPW1325","B2",526473.942968001,4270811.36199072,-234554.662840759,66588.9196462696,-122.696033486957,38.5853815315017
"391","PPW1325","B3",526475.152230501,4270816.13786572,-234553.30354414,66593.6631084378,-122.696019421275,38.5854245350133
"392","PPW1325","B4",526476.361493001,4270820.91374072,-234551.94424747,66598.4065705137,-122.696005355576,38.5854675385228
"393","PPW1325","C1",526477.486168002,4270805.38474072,-234551.314837269,66582.8225733079,-122.695993032549,38.5853275596343
"394","PPW1325","C2",526478.695055503,4270810.16036572,-234549.955923034,66587.5657971315,-122.695978971169,38.5853705608996
"395","PPW1325","C3",526479.903943002,4270814.93599072,-234548.597008745,66592.3090208671,-122.695964909772,38.5854135621628
"396","PPW1325","C4",526481.112830502,4270819.71161572,-234547.238094404,66597.0522445068,-122.695950848358,38.585456563424
"397","PPW1325","D1",526482.238630504,4270804.18336572,-234546.607537272,66581.4689625204,-122.695938512493,38.5853165912552
"398","PPW1325","D2",526483.447143003,4270808.95874072,-234545.249005366,66586.21194791,-122.695924455398,38.5853595902721
"399","PPW1325","D3",526484.655655503,4270813.73411572,-234543.890473407,66590.9549332047,-122.695910398286,38.585402589287
"400","PPW1325","D4",526485.864168003,4270818.50949072,-234542.531941396,66595.6979184062,-122.695896341156,38.5854455882998
"401","PPW1326","A1",525167.869581922,4271386.75373809,-235840.532911009,67206.4504086305,-122.711008496397,38.5906048769549
"402","PPW1326","A2",525169.049703797,4271391.41336309,-235839.206423841,67211.0784013048,-122.710994777401,38.5906468354546
"403","PPW1326","A3",525170.229825672,4271396.07298809,-235837.879936622,67215.7063938859,-122.71098105839,38.5906887939523
"404","PPW1326","A4",525171.409947547,4271400.73261309,-235836.553449356,67220.3343863771,-122.710967339362,38.5907307524481
"405","PPW1326","B1",525172.428253798,4271385.60136309,-235836.017540718,67205.1520299381,-122.710956193441,38.5905943626331
"406","PPW1326","B2",525173.608019423,4271390.26073809,-235834.691417161,67209.7797835837,-122.710942478517,38.5906363188837
"407","PPW1326","B3",525174.787785048,4271394.92011309,-235833.365293554,67214.4075371316,-122.710928763577,38.5906782751324
"408","PPW1326","B4",525175.967550673,4271399.57948809,-235832.039169896,67219.0352905858,-122.710915048621,38.5907202313791
"409","PPW1326","C1",525176.986925675,4271384.44898809,-235831.50217048,67203.8536511571,-122.710903890501,38.5905838482879
"410","PPW1326","C2",525178.16633505,4271389.10811309,-235830.176410533,67208.4811657686,-122.710890179648,38.5906258022895
"411","PPW1326","C3",525179.345744424,4271393.76723809,-235828.850650536,67213.1086802906,-122.710876468779,38.5906677562891
"412","PPW1326","C4",525180.525153799,4271398.42636309,-235827.524890489,67217.7361947177,-122.710862757894,38.5907097102868
"413","PPW1326","D1",525181.545597551,4271383.29661309,-235826.986800293,67202.5552722914,-122.710851587576,38.5905733339193
"414","PPW1326","D2",525182.724650676,4271387.95548809,-235825.661403957,67207.1825478757,-122.710837880795,38.5906152856719
"415","PPW1326","D3",525183.903703801,4271392.61436309,-235824.33600757,67211.8098233636,-122.710824173997,38.5906572374226
"416","PPW1326","D4",525185.082756924,4271397.27323809,-235823.010611135,67216.437098762,-122.710810467183,38.5906991891712
"417","PPW1327","A1",522914.999157318,4268881.71536321,-238169.700175217,64769.7178262821,-122.736959293385,38.5680907063549
"418","PPW1327","A2",522916.176666692,4268886.36448821,-238168.376681525,64774.3354505822,-122.736945624161,38.5681325735699
"419","PPW1327","A3",522917.354176067,4268891.01361321,-238167.053187787,64778.953074791,-122.736931954922,38.5681744407831
"420","PPW1327","A4",522918.531685441,4268895.66273821,-238165.729694,64783.5706989155,-122.736918285667,38.5682163079943
"421","PPW1327","B1",522919.819566694,4268880.49673821,-238164.925579535,64768.3448556205,-122.736904000612,38.568079599841
"422","PPW1327","B2",522920.996694819,4268885.14561321,-238163.60247441,64772.9622416757,-122.736890335744,38.5681214648065
"423","PPW1327","B3",522922.173822943,4268889.79448821,-238162.279369238,64777.5796276429,-122.736876670859,38.56816332977
"424","PPW1327","B4",522923.350951068,4268894.44336321,-238160.956264017,64782.1970135192,-122.736863005959,38.5682051947316
"425","PPW1327","C1",522924.63997607,4268879.27811321,-238160.15098391,64766.9718848658,-122.736848707857,38.5680684933011
"426","PPW1327","C2",522925.816722945,4268883.92673821,-238158.828267352,64771.5890326793,-122.736835047343,38.5681103560169
"427","PPW1327","C3",522926.99346982,4268888.57536321,-238157.505550744,64776.2061803997,-122.736821386813,38.5681522187308
"428","PPW1327","C4",522928.170216694,4268893.22398821,-238156.182834089,64780.8233280336,-122.736807726267,38.5681940814428
"429","PPW1327","D1",522929.460385447,4268878.05948821,-238155.376388341,64765.5989140156,-122.736793415119,38.5680573867351
"430","PPW1327","D2",522930.636751072,4268882.70786321,-238154.054060347,64770.2158235842,-122.73677975896,38.5680992472013
"431","PPW1327","D3",522931.813116696,4268887.35623821,-238152.731732307,64774.8327330635,-122.736766102784,38.5681411076656
"432","PPW1327","D4",522932.98948232,4268892.00461321,-238151.40940422,64779.4496424478,-122.736752446593,38.5681829681279
"433","PPW1328","A1",524423.015868332,4269662.74463586,-236639.083619516,65503.9122558301,-122.719621639212,38.575089095455
"434","PPW1328","A2",524424.209355833,4269667.45679211,-236637.742139952,65508.5924578682,-122.719607772952,38.5751315281451
"435","PPW1328","A3",524425.402843333,4269672.16894836,-236636.400660339,65513.2726598172,-122.719593906675,38.5751739608332
"436","PPW1328","A4",524426.596330832,4269676.88110461,-236635.059180675,65517.9528616657,-122.719580040382,38.5752163935192
"437","PPW1328","B1",524427.853755831,4269661.52154211,-236634.291712436,65502.5342284595,-122.719566143309,38.575077940002
"438","PPW1328","B2",524429.046868331,4269666.23351086,-236632.950613211,65507.2142546359,-122.71955228133,38.5751203710061
"439","PPW1328","B3",524430.239980832,4269670.94547961,-236631.609513939,65511.8942807172,-122.719538419335,38.5751628020081
"440","PPW1328","B4",524431.433093332,4269675.65744836,-236630.268414614,65516.574306712,-122.719524557323,38.5752052330081
"441","PPW1328","C1",524432.69164333,4269660.29844836,-236629.499805413,65501.1562009901,-122.719510647424,38.5750667845227
"442","PPW1328","C2",524433.884380831,4269665.01022961,-236628.159086529,65505.8360513002,-122.719496789726,38.5751092138407
"443","PPW1328","C3",524435.077118331,4269669.72201086,-236626.818367594,65510.5159015222,-122.719482932012,38.5751516431567
"444","PPW1328","C4",524436.269855831,4269674.43379211,-236625.477648612,65515.195751654,-122.719469074281,38.5751940724708
"445","PPW1328","D1",524437.529530829,4269659.07535461,-236624.707898449,65499.7781734252,-122.719455151555,38.5750556290172
"446","PPW1328","D2",524438.72189333,4269663.78694836,-236623.367559904,65504.4578478779,-122.719441298139,38.5750980566492
"447","PPW1328","D3",524439.91425583,4269668.49854211,-236622.02722131,65509.1375222355,-122.719427444706,38.5751404842792
"448","PPW1328","D4",524441.10661833,4269673.21013586,-236620.686882668,65513.8171965024,-122.719413591256,38.5751829119071
"449","PPW1329","A1",524089.037643315,4271801.81086524,-236904.595347989,67656.2345499443,-122.723381756299,38.5943752550123
"450","PPW1329","A2",524090.265205816,4271806.65774024,-236903.215553116,67661.048522634,-122.723367492527,38.5944189011464
"451","PPW1329","A3",524091.492768315,4271811.50461524,-236901.835758191,67665.8624952184,-122.723353228738,38.5944625472784
"452","PPW1329","A4",524092.720330815,4271816.35149024,-236900.455963213,67670.6764677027,-122.723338964931,38.5945061934083
"453","PPW1329","B1",524093.884980817,4271800.58549024,-236899.794039484,67654.8539473941,-122.723326136541,38.5943640805065
"454","PPW1329","B2",524095.112168317,4271805.43211524,-236898.414626938,67659.6676816414,-122.723311877052,38.594407724391
"455","PPW1329","B3",524096.339355817,4271810.27874024,-236897.035214338,67664.4814157854,-122.723297617546,38.5944513682733
"456","PPW1329","B4",524097.566543317,4271815.12536524,-236895.655801683,67669.2951498302,-122.723283358023,38.5944950121536
"457","PPW1329","C1",524098.732318318,4271799.36011524,-236894.992731036,67653.4733447521,-122.7232705168,38.5943529059742
"458","PPW1329","C2",524099.959130818,4271804.20649024,-236893.613700817,67658.2868405557,-122.723256261595,38.5943965476091
"459","PPW1329","C3",524101.185943317,4271809.05286524,-236892.234670543,67663.1003362602,-122.723242006372,38.5944401892419
"460","PPW1329","C4",524102.412755817,4271813.89924024,-236890.855640215,67667.913831871,-122.723227751132,38.5944838308725
"461","PPW1329","D1",524103.579655819,4271798.13474024,-236890.191422648,67652.0927420082,-122.723214897077,38.5943417314155
"462","PPW1329","D2",524104.806093319,4271802.98086524,-236888.812774753,67656.905999375,-122.723200646155,38.5943853708008
"463","PPW1329","D3",524106.032530819,4271807.82699024,-236887.434126806,67661.7192566413,-122.723186395216,38.594429010184
"464","PPW1329","D4",524107.258968318,4271812.67311524,-236886.055478803,67666.5325138043,-122.723172144259,38.5944726495651
"465","PPW1330","A1",523771.954346477,4271473.65063055,-237231.643127201,67337.7205051272,-122.727034034185,38.591426462235
"466","PPW1330","A2",523773.095690227,4271478.1567868,-237230.360259485,67342.1960777142,-122.727020774856,38.591467040637
"467","PPW1330","A3",523774.237033978,4271482.66294305,-237229.077391726,67346.6716502109,-122.727007515512,38.5915076190372
"468","PPW1330","A4",523775.378377728,4271487.1690993,-237227.794523918,67351.1472226181,-122.726994256153,38.5915481974355
"469","PPW1330","B1",523776.721340227,4271472.4455368,-237226.921403336,67336.362762426,-122.726979337983,38.5914154743899
"470","PPW1330","B2",523777.862321477,4271476.95150555,-237225.638903484,67340.8381587565,-122.726966082794,38.5914560511057
"471","PPW1330","B3",523779.003302727,4271481.4574743,-237224.356403587,67345.3135549929,-122.726952827591,38.5914966278196
"472","PPW1330","B4",523780.144283977,4271485.96344305,-237223.073903644,67349.788951152,-122.726939572372,38.5915372045317
