DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20220411,1322,"MK, RFB, DDA, JD",TOXDIV,5,V,14,V,,,,,3,V,,,1,V,3,L,10,V,,,,,11,R,
20220411,1322,"MK, RFB, DDA, JD",VICSAT,2,L,4,R,3,R,1,R,1,V,1,L,1,L,2,R,2,L,2,V,4,R,3,R,
20220411,1322,"MK, RFB, DDA, JD",ELYGLA,1,L,2,L,,,1,V,1,L,1,L,1,L,,,2,V,,,,,,,
20220411,1322,"MK, RFB, DDA, JD",STARIG,2,V,,,,,,,,,,,1,V,3,V,,,,,,,,,
20220411,1322,"MK, RFB, DDA, JD",ACHMIL,1,V,,,,,,,,,,,,,,,,,,,,,,,
20220411,1322,"MK, RFB, DDA, JD",RANOCC,1,V,,,2,R,1,R,,,,,,,1,R,,,,,1,L,1,V,
20220411,1322,"MK, RFB, DDA, JD",CYNECH,1,V,1,V,1,V,,,1,V,,,1,V,1,V,,,9,V,1,V,1,V,
20220411,1322,"MK, RFB, DDA, JD",GALAPA,1,R,2,R,1,R,,,,,,,,,,,1,R,1,R,1,R,1,R,
20220411,1322,"MK, RFB, DDA, JD",BRODIA,2,L,2,L,4,L,,,,,,,,,,,,,,,1,L,1,R,
20220411,1322,"MK, RFB, DDA, JD",AVEBAR,1,L,1,L,,,,,,,1,L,,,1,L,1,V,,,2,V,,,
20220411,1322,"MK, RFB, DDA, JD",TORARV,,,1,V,1,V,1,V,1,V,1,V,1,V,,,1,V,2,V,1,V,1,V,
20220411,1322,"MK, RFB, DDA, JD",CARPYC,,,1,V,2,V,,,1,V,,,,,,,,,,,,,,,
20220411,1322,"MK, RFB, DDA, JD",MEDPOL,1,L,,,2,R,,,,,,,,,1,R,,,,,1,L,,,
20220411,1322,"MK, RFB, DDA, JD",BRADIS,1,V,,,2,V,3,L,5,L,4,L,1,L,3,V,2,L,,,1,L,1,L,
20220411,1322,"MK, RFB, DDA, JD",MELGEY,,,1,L,,,1,L,1,L,,,,,1,L,,,,,,,,,
20220411,1322,"MK, RFB, DDA, JD",SANCRA,,,3,V,,,1,V,,,,,,,,,2,V,,,3,R,,,
20220411,1322,"MK, RFB, DDA, JD",GALPAR,1,R,,,,,1,R,,,1,V,1,R,1,R,,,,,1,R,,,
20220411,1322,"MK, RFB, DDA, JD",BRIMAX,,,1,V,4,V,,,,,,,,,,,,,14,V,2,V,,,
20220411,1322,"MK, RFB, DDA, JD",VICAME,,,2,V,,,,,,,,,,,,,,,,,,,,,"UNCERTAIN ID- NOT HAIRY BUT SMALLER LEAFLETS, SLENDER AND LONG"
20220411,1322,"MK, RFB, DDA, JD",GERMOL,,,1,R,1,R,,,1,R,1,L,,,,,1,R,1,L,1,L,,,
20220411,1322,"MK, RFB, DDA, JD",STEMED,,,1,R,1,R,,,,,,,,,,,1,R,1,R,,,1,V,
