DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20220409,1310,"MK,RFB,RLO",CHLPOM,6,V,3,V,10,V,,,4,V,3,V,1,V,3,V,1,V,1,V,3,V,3,V,
20220409,1310,"MK,RFB,RLO",RANOCC,2,FR,3,V,3,FR,1,V,3,FR,1,V,1,V,1,V,,,,,,,1,V,
20220409,1310,"MK,RFB,RLO",SISBEL,2,FR,2,V,1,V,1,V,2,V,2,V,,,,,,,,,,,2,V,
20220409,1310,"MK,RFB,RLO",VICLAT,1,FR,1,FR,1,FR,1,V,1,FL,1,V,,,1,FL,1,FL,,,,,,,SMALLER/HAIRY
20220409,1310,"MK,RFB,RLO",MICGRA,1,FR,2,FR,1,V,,,,,,,1,FR,,,,,,,,,1,FR,
20220409,1310,"MK,RFB,RLO",CERGLO,1,FR,1,FR,,,1,FR,,,1,FR,1,FR,,,,,,,,,,,
20220409,1310,"MK,RFB,RLO",CARCAL,1,V,,,,,1,V,,,,,1,FR,1,V,1,V,1,FR,,,1,FR,
20220409,1310,"MK,RFB,RLO",TRIBIF,1,V,1,FL,2,FL,,,,,1,FL,,,,,,,,,,,1,FL,
20220409,1310,"MK,RFB,RLO",BRADIS,1,V,,,3,V,,,1,V,,,,,,,,,,,,,4,FL,
20220409,1310,"MK,RFB,RLO",FESIDA,6,FL,5,V,1,V,2,FL,2,V,1,V,,,,,,,,,1,FL,3,V,
20220409,1310,"MK,RFB,RLO",MADGRA,1,V,,,1,V,4,V,,,,,,,1,V,,,,,,,1,V,
20220409,1310,"MK,RFB,RLO",CYNECH,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,
20220409,1310,"MK,RFB,RLO",BRIMAX,1,V,1,V,3,FL,2,FL,2,FL,3,FL,2,FL,2,FL,1,V,6,FL,6,FL,1,FL,
20220409,1310,"MK,RFB,RLO",BRIMIN,1,V,,,1,FL,,,,,,,,,,,,,,,,,,,
20220409,1310,"MK,RFB,RLO",PERKEL,,,2,V,1,V,,,,,,,,,,,,,,,,,,,
20220409,1310,"MK,RFB,RLO",VICSAT,,,1,V,1,V,,,,,,,,,,,,,,,,,,,
20220409,1310,"MK,RFB,RLO",TRILAX,,,1,V,2,V,2,V,1,V,2,V,,,2,V,1,V,,,,,1,V,
20220409,1310,"MK,RFB,RLO",EUPPEP,,,1,V,,,1,FL,,,1,FL,1,V,,,,,,,,,,,CHANGED TO E. PEPELUM FROM EUPSPA
20220409,1310,"MK,RFB,RLO",FESBRO,,,1,FL,1,FL,,,1,FL,1,FL,2,FL,1,FL,1,FL,,,1,FL,1,FL,
20220409,1310,"MK,RFB,RLO",AVEBAR,,,1,FL,,,,,,,2,FL,,,,,,,,,,,,,
20220409,1310,"MK,RFB,RLO",MINCAL,,,1,V,,,,,,,,,,,,,,,,,,,,,MINUARTI CALIF (doug?)
20220409,1310,"MK,RFB,RLO",BROHOR,,,1,FR,4,FL,,,,,,,,,,,,,,,,,,,
20220409,1310,"MK,RFB,RLO",LAT_SP,,,,,1,V,1,V,1,V,1,V,1,V,,,,,,,,,1,V,
20220409,1310,"MK,RFB,RLO",BRODIA,,,,,,,2,FL,,,1,FL,,,1,FL,,,1,FL,1,FL,1,FL,
20220409,1310,"MK,RFB,RLO",SANCRA,,,,,,,2,V,1,V,2,V,,,2,FL,3,V,,,2,V,,,
20220409,1310,"MK,RFB,RLO",PRIHEN,,,,,,,2,V,2,V,1,FR,,,,,,,,,,,1,V,
