DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20220408,1335,"MK, RFB",IRI_SP,3,V,1,V,,,,,,,,,1,V,,,,,,,,,,,
20220408,1335,"MK, RFB",SANCRA,3,V,2,V,3,V,6,V,4,FR,1,V,,,2,V,,,1,V,1,V,2,V,
20220408,1335,"MK, RFB",LATVES,5,V,7,FR,6,FL,,,,,2,V,7,V,,,,,,,,,,,
20220408,1335,"MK, RFB",CARCAL,1,V,,,1,FR,1,FR,1,V,1,FR,,,1,FR,,,,,1,V,1,V,
20220408,1335,"MK, RFB",TORARV,1,V,6,V,4,V,1,V,3,V,1,V,4,V,2,V,3,V,1,V,2,V,2,V,
20220408,1335,"MK, RFB",GALAPA,1,FR,2,FR,2,FR,1,FR,1,FR,1,FR,3,FR,1,FL,1,FR,1,FL,2,FR,1,FR,
20220408,1335,"MK, RFB",BRODIA,2,FL,,,,,,,,,,,,,1,FL,,,1,V,,,1,V,
20220408,1335,"MK, RFB",VICSAT,1,FL,2,FL,2,FL,1,V,1,V,1,V,,,,,,,,,,,,,
20220408,1335,"MK, RFB",RANOCC,1,FL,1,V,,,4,FR,2,FR,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",NEMHET,1,FL,2,FL,2,FL,,,,,,,4,FL,1,FL,,,,,2,FL,1,FR,
20220408,1335,"MK, RFB",CARPYC,,,1,V,,,,,,,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",DICCAP,,,1,V,1,V,,,1,V,,,,,,,,,,,,,,,LIKELEY ALL TRILAX- BIGGER LVS SMALL GREEN BUD
20220408,1335,"MK, RFB",MADGRA,,,1,V,,,,,,,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",OSMBER,,,,,1,V,,,,,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",MELGEY,,,,,1,FL,1,FL,1,V,1,FL,,,2,FL,1,V,1,V,,,,,
20220408,1335,"MK, RFB",FESCAL,,,,,1,FL,1,V,,,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",BRIMAX,,,,,1,V,,,,,,,1,V,,,,,,,,,,,"OFFSET SHEALTH ,NO HAIRS"
20220408,1335,"MK, RFB",GALPAR,,,,,,,1,FR,1,FR,,,1,FR,1,V,1,V,,,,,1,V,
20220408,1335,"MK, RFB",TOXDIV,,,,,,,,,2,V,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",CYNGRA,,,,,,,,,1,V,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",CHLPOM,,,,,,,,,1,V,3,V,,,,,,,,,,,,,
20220408,1335,"MK, RFB",ANIMAD,,,,,,,,,1,V,,,,,1,V,1,V,1,V,,,,,
20220408,1335,"MK, RFB",STARIG,,,,,,,,,,,,,1,V,,,,,,,,,,,
20220408,1335,"MK, RFB",SONASP,,,,,,,,,,,,,,,,,1,V,,,,,,,
20220408,1335,"MK, RFB",CLAPAR,,,,,,,,,,,,,,,,,,,1,FR,,,,,
20220408,1335,"MK, RFB",BRADIS,,,,,,,,,,,,,,,,,,,1,V,,,,,
20220408,1335,"MK, RFB",CLAPER,,,,,,,,,,,,,,,,,,,,,1,FR,,,
20220408,1335,"MK, RFB",STEMED,,,,,,,,,,,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",LITHET,,,,,,,,,,,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",YABMIC,,,,,,,,,,,,,,,,,,,,,,,,,SCANDEX IN PAST YEARS IS LIKELY ALL THIS. NO SCAPEC HERE
20220408,1335,"MK, RFB",VICVIL,,,,,,,,,,,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",ROSGYM,,,,,,,,,,,,,,,,,,,,,,,,,
20220408,1335,"MK, RFB",ELYGLA,,,,,,,,,,,,,,,,,,,,,,,,,
