DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20220415,1321,"MK,TT,CR,JD",ROSGYM,,,2,V,,,,,,,,,,,,,,,,,8,V,,,
20220415,1321,"MK,TT,CR,JD",PROHOO,,,,,12,V,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",SANLAC,,,,,,,2,R,,,,,,,,,,,,,,,1,V,
20220415,1321,"MK,TT,CR,JD",FES_SP,,,,,1,V,,,1,V,,,,,,,,,,,,,,,OCC/IDA?
20220415,1321,"MK,TT,CR,JD",CHLPOM,,,,,,,1,V,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",ANIMAD,,,,,2,V,4,V,,,,,,,1,V,2,V,,,2,L,,,
20220415,1321,"MK,TT,CR,JD",MELGEY,,,,,,,1,L,2,V,,,,,1,L,1,L,1,L,3,L,,,
20220415,1321,"MK,TT,CR,JD",BRYO_SP,,,,,1,V,,,,,1,V,,,6,V,,,3,V,1,V,,,
20220415,1321,"MK,TT,CR,JD",CARCAL,,,,,,,1,V,1,V,1,R,,,1,V,1,R,,,1,V,,,
20220415,1321,"MK,TT,CR,JD",STARIG,,,,,,,,,,,1,V,2,V,,,,,3,V,2,V,1,V,
20220415,1321,"MK,TT,CR,JD",CLAPAR,,,,,,,1,L,,,1,V,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",DRYARG,,,,,,,,,3,V,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",STEMED,,,,,,,,,,,1,V,1,R,1,V,1,R,,,,,1,R,
20220415,1321,"MK,TT,CR,JD",VICSAT,,,,,,,,,,,1,L,,,,,1,L,,,1,L,,,
20220415,1321,"MK,TT,CR,JD",OSMBER,,,,,,,,,,,,,1,V,,,1,V,,,1,V,1,V,
20220415,1321,"MK,TT,CR,JD",LUZCOM,,,,,,,,,,,,,1,R,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",IRI_SP,,,,,,,,,,,,,,,,,2,V,,,,,,,
20220415,1321,"MK,TT,CR,JD",TONTEN,,,,,,,,,,,,,,,1,R,,,,,1,V,,,
20220415,1321,"MK,TT,CR,JD",LONHIS,,,,,,,,,,,,,,,,,,,2,V,,,,,
20220415,1321,"MK,TT,CR,JD",TRILAX,,,,,,,,,,,,,,,,,,,1,L,,,1,L,
20220415,1321,"MK,TT,CR,JD",ADIJOR,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",CALPUR,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",CARPYC,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",CERGLO,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",DICCON,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",ELYGLA,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",FESCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",FRIAFF,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",GALPOR,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",HUEMIC,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",VICHIR,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",PENTRI,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",PIP_SP,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",ROSSPI,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",EURRAD,,,,,,,,,,,,,,,,,,,,,,,,,UNKWOODY on datasheets-SAME AS IN 1852- 
20220415,1321,"MK,TT,CR,JD",TOXFRE,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",TRILAT,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",YABMIC,,,,,,,,,,,,,,,,,,,,,,,,,
20220415,1321,"MK,TT,CR,JD",PSECAL,,,,,,,,,,,,,,,,,,,,,,,,,"WAS ""UNKASTER""- COCTAIL SMELLING THING FROM 1307- PSEUDOGNAPHALIUM CALIF"
20220415,1321,"MK,TT,CR,JD",PTEAQU,,,,,,,,,,,,,,,,,,,,,,,,,
