PLOT,SPECIES,2016,2017,2018,2019,2021,2022
1310,TRIWIL,0,1,1,0,1,0
1310,UNK PER 1,NA,NA,NA,1,NA,NA
1310,VICLAT,1,2,2,NA,3,8
1310,VICSAT,10,6,6,7,5,2
1312,,NA,0,0,NA,NA,NA
1312,ADIJOR,4,3,3,3,3,3
1312,ANIMAD,5,6,6,6,3,6
1312,BRIMAX,NA,NA,NA,NA,1,1
1312,BRY_SP,NA,NA,NA,NA,2,0
1312,CARCAL,1,0,0,1,4,3
1312,CAROLI,NA,0,0,NA,1,2
1312,CARPYC,NA,NA,NA,NA,0,NA
1312,CERGLO,NA,NA,NA,1,1,1
1312,CHLPOM,3,4,4,1,3,4
1312,CLAPAR,NA,0,0,NA,NA,1
1312,DICCAP,NA,NA,NA,NA,0,NA
1312,DICCON,NA,NA,NA,0,NA,NA
1312,FESCAL,0,2,2,1,1,0
1312,GALAPA,4,6,6,6,10,3
1312,GALCAL,NA,NA,NA,NA,0,0
1312,GALPAR,NA,NA,NA,NA,1,9
1312,GALPOR,1,0,0,1,3,3
1312,HIEALB,NA,0,0,NA,NA,0
1312,HYPRAD,1,1,1,NA,NA,0
1312,IRI_SP,NA,1,1,NA,2,0
1312,IRIMAC,1,NA,NA,2,NA,NA
1312,LATVES,1,0,0,0,0,0
1312,LITHET,0,0,0,1,1,0
1312,LONHIS,1,1,1,1,0,0
1312,LUZCOM,0,NA,NA,NA,0,0
1312,LYSARV,NA,NA,NA,NA,0,NA
1312,MADGRA,NA,NA,NA,NA,2,NA
1312,MELCAL,NA,NA,NA,NA,NA,1
1312,MELGEY,3,3,3,3,2,4
1312,MELTOR,1,3,3,1,1,2
1312,NEMHET,2,1,1,3,5,5
1312,OSMBER,6,4,4,4,3,4
1312,PENTRI,2,3,3,4,1,1
1312,PLALAN,NA,NA,NA,NA,0,0
1312,POLCAL,0,0,0,1,0,0
1312,POLGLY,NA,0,0,NA,NA,NA
1312,POLYPOCAL,0,NA,NA,0,0,0
1312,PTEAQU,0,0,0,0,1,0
1312,RANOCC,1,1,1,1,2,1
1312,SANCRA,7,7,7,10,11,11
1312,SENARO,NA,NA,NA,NA,0,NA
1312,SILLAC,0,NA,NA,0,0,0
1312,SISBEL,0,NA,NA,NA,NA,1
1312,SONASP,NA,NA,NA,NA,0,NA
1312,STARIG,2,3,3,2,5,5
1312,SYMALB,1,2,2,2,2,2
1312,TORARV,3,3,3,4,12,12
1312,TOXDIV,11,10,10,11,10,9
1312,TRIF_SP,NA,NA,NA,1,NA,NA
1312,TRIOLI,NA,NA,NA,NA,2,NA
1312,TRIWIL,NA,NA,NA,NA,1,1
1312,VICAME,NA,NA,NA,0,1,1
1315,,NA,0,0,NA,NA,NA
1315,ACMPAR,2,2,2,2,3,2
1315,ALLDIV,NA,NA,NA,0,NA,NA
1315,ANIMAD,6,5,5,8,1,1
1315,AVEBAR,NA,NA,NA,0,NA,1
1315,BRADIS,1,NA,NA,6,NA,NA
1315,BRIMAX,12,12,12,12,11,12
1315,BRODIA,11,11,11,0,5,2
1315,BROSTE,NA,NA,NA,NA,NA,7
1315,BRY_SP,NA,NA,NA,7,3,3
1315,CARCAL,9,8,8,10,11,10
1315,CARPYC,NA,NA,NA,1,NA,NA
1315,CERGLO,2,2,2,1,2,3
1315,CHLPOM,1,1,1,1,1,2
1315,CLA_SP,NA,NA,NA,NA,NA,1
1315,CLAPAR,0,1,1,5,8,4
1315,CLAPER,NA,NA,NA,1,0,2
1315,CYNECH,3,NA,NA,1,8,5
1315,CYNGRA,NA,0,0,0,NA,0
1315,DELPAT,NA,NA,NA,0,1,NA
1315,DIC_SP,NA,NA,NA,NA,3,2
1315,DICCAP,7,10,10,9,NA,NA
1315,ELYGLA,0,0,0,NA,NA,0
1315,FESBRO,2,3,3,1,4,NA
1315,FESCAL,0,NA,NA,NA,NA,NA
1315,FESMIC,NA,NA,NA,NA,NA,4
1315,FRIAFF,2,NA,NA,0,0,0
1315,GALAPA,10,7,7,5,6,10
1315,GALPAR,1,NA,NA,5,7,4
1315,GALPOR,3,1,1,4,3,3
1315,HYPRAD,NA,NA,NA,0,NA,NA
1315,IRI_SP,NA,NA,NA,NA,0,0
1315,IRIFER,0,NA,NA,NA,NA,NA
1315,IRIMAC,NA,0,0,NA,NA,NA
1315,LAT_SP,NA,NA,NA,4,6,6
1315,LATANG,3,3,3,3,NA,1
1315,LATVES,3,4,4,5,3,4
1315,LONHIS,1,1,1,1,1,1
1315,LUZCOM,5,9,9,6,5,7
1315,MADGRA,NA,5,5,NA,8,7
1315,MELGEY,4,5,5,3,5,4
1315,MELTOR,1,0,0,0,0,0
1315,MICGRA,NA,1,1,0,2,1
1315,NEMHET,6,5,5,8,9,5
1315,OSMBER,1,NA,NA,NA,NA,NA
1315,PENTRI,1,0,0,0,NA,NA
1315,PIP_SP,1,1,1,3,1,1
1315,POASEC,0,0,0,1,NA,0
1315,POLYPOCAL,0,0,0,NA,0,0
1315,PRIHEN,7,11,11,10,9,10
1315,RANOCC,10,11,11,12,11,10
1315,SANCRA,12,12,12,11,11,12
1315,SANLAC,NA,NA,NA,1,NA,2
1315,SCAPEC,NA,2,2,NA,NA,NA
1315,SENARO,NA,NA,NA,0,3,NA
1315,STARIG,1,1,1,1,1,1
1315,STEMED,NA,1,1,NA,3,1
1315,TONTEN,NA,1,1,1,2,1
1315,TORARV,11,12,12,12,9,11
1315,TOXDIV,3,2,2,1,1,0
1315,TRI_SP,NA,NA,NA,NA,7,NA
1315,TRIBIF,7,6,6,0,4,9
1315,TRICIL,NA,NA,NA,7,NA,NA
1315,TRIHIR,NA,NA,NA,NA,1,NA
1315,TRILAX,NA,NA,NA,NA,NA,10
1315,TRIMICDON,NA,NA,NA,0,NA,NA
1315,TRIOLI,3,3,3,0,5,8
1315,TRISUB,NA,NA,NA,1,NA,NA
1315,TRIWIL,NA,NA,NA,4,NA,NA
1315,UNK POA,NA,NA,NA,0,NA,NA
1315,UNKPOA,NA,NA,NA,NA,0,NA
1315,VICAME,NA,NA,NA,2,NA,NA
1315,VICLAT,NA,1,1,NA,NA,NA
1315,VICSAT,11,12,12,10,12,12
1315,YABMIC,1,NA,NA,0,0,NA
1321,,NA,0,0,NA,NA,NA
1321,ADIJOR,2,2,2,0,0,0
1321,AGR_SP,NA,1,1,NA,1,NA
1321,AGRO_SP,NA,NA,NA,NA,NA,6
1321,ANIMAD,8,7,7,6,5,5
1321,BRIMAX,1,NA,NA,0,0,5
1321,BROCAR,NA,0,0,NA,NA,NA
1321,BRODIA,1,3,3,4,8,9
1321,BROLAE,NA,2,2,NA,1,NA
1321,BRY_SP,NA,NA,NA,NA,1,5
1321,CALAMA,NA,NA,NA,0,NA,NA
1321,CALPUR,0,NA,NA,NA,0,0
1321,CARCAL,2,2,2,7,4,6
1321,CARPYC,NA,NA,NA,0,NA,0
1321,CERGLO,NA,1,1,2,0,0
1321,CHLPOM,0,1,1,1,0,1
1321,CLAPAR,NA,NA,NA,0,1,2
1321,CLAPER,NA,NA,NA,1,0,NA
1321,CYNECH,NA,4,4,2,9,9
1321,CYNGRA,1,2,2,2,0,2
1321,DICCAP,0,0,0,0,0,NA
1321,DICCON,NA,NA,NA,0,NA,0
1321,DRYARG,1,1,1,1,1,1
1321,ELYGLA,NA,2,2,7,0,0
1321,EURRAD,NA,1,1,NA,NA,0
1321,FES_SP,NA,NA,NA,NA,NA,2
1321,FESCAL,10,9,9,0,1,0
1321,FRIAFF,0,0,0,0,0,0
1321,GALAPA,10,7,7,10,10,11
1321,GALCAL,1,NA,NA,1,2,2
1321,GALPAR,NA,NA,NA,NA,2,7
1321,GALPOR,0,NA,NA,0,1,0
1321,HUEMIC,NA,NA,NA,0,NA,0
1321,IRI_SP,NA,NA,NA,NA,1,1
1321,IRIFER,0,NA,NA,NA,NA,NA
1321,LATVES,12,11,11,10,9,10
1321,LONHIS,1,1,1,1,1,1
1321,LUZCOM,NA,1,1,2,2,1
1321,LYSLAT,NA,0,0,0,0,0
1321,MADGRA,NA,NA,NA,3,3,4
1321,MELGEY,6,6,6,8,4,6
1321,MELTOR,3,5,5,1,2,2
1321,MIMAUR,0,NA,NA,NA,NA,NA
1321,NEMHET,6,7,7,8,8,8
1321,OSMBER,7,5,5,7,6,4
1321,PEDDEN,0,NA,NA,NA,NA,NA
1321,PENTRI,0,0,0,NA,0,0
1321,PIP_SP,NA,NA,NA,NA,0,0
1321,PROHOO,3,2,2,3,1,1
1321,PSECAL,NA,NA,NA,NA,NA,0
1321,PTEAQU,NA,NA,NA,NA,NA,0
1321,RANOCC,1,1,1,4,3,5
1321,ROSGYM,0,NA,NA,2,0,2
1321,ROSSPI,0,1,1,1,1,0
1321,SANCRA,10,8,8,12,8,8
1321,SANLAC,NA,NA,NA,4,2,2
1321,SENARO,NA,NA,NA,0,NA,NA
1321,SILLAC,1,2,2,4,2,3
1321,SONASP,NA,NA,NA,0,0,NA
1321,STARIG,6,6,6,8,6,5
1321,STEMED,0,NA,NA,2,3,5
1321,SYMALB,NA,NA,NA,0,0,NA
1321,TAUKEL,6,4,4,3,4,4
1321,TONTEN,1,1,1,5,3,2
1321,TORARV,8,10,10,12,12,10
1321,TOXDIV,11,12,12,11,8,8
1321,TOXFRE,0,0,0,0,0,0
1321,TRILAX,NA,NA,NA,NA,NA,2
1321,UNK_1,NA,NA,NA,NA,1,NA
1321,UNK_ASTER,NA,NA,NA,NA,0,NA
1321,VICHIR,NA,NA,NA,1,0,0
1321,VICSAT,4,1,1,10,4,3
1321,YABMIC,NA,NA,NA,0,0,0
1322,,NA,0,0,NA,NA,NA
1322,ACHMIL,1,NA,NA,1,1,1
1322,ACMAME,0,NA,NA,0,NA,NA
1322,ACMPAR,NA,NA,NA,NA,NA,0
1322,AGOGRACIL,NA,NA,NA,NA,0,1
1322,AGOGRANDI,NA,NA,NA,1,NA,NA
1322,AGR_SP,NA,1,1,NA,NA,NA
1322,AGRSTO,NA,NA,NA,NA,1,NA
1322,ANIMAD,NA,NA,NA,0,NA,NA
1322,AVEBAR,2,NA,NA,9,6,6
1322,BRADIS,6,6,6,3,6,10
1322,BRIMAX,3,2,2,6,2,4
1322,BROCAR,0,3,3,3,1,1
1322,BRODIA,7,10,10,7,5,5
1322,BROSTE,1,NA,NA,1,4,0
1322,BRY_SP,NA,NA,NA,1,0,0
1322,CAR_SP,NA,0,0,NA,NA,NA
1322,CARCAL,0,1,1,1,NA,0
1322,CARDEN,0,0,0,0,0,0
1322,CARLEP,1,NA,NA,0,NA,0
1322,CARPYC,2,4,4,6,5,3
1322,CARTUM,1,0,0,0,1,0
1322,CERGLO,0,0,0,0,0,0
1322,CERVUL,NA,0,0,NA,NA,NA
1322,CHLPOM,5,4,4,4,3,4
1322,CLAPAR,NA,NA,NA,1,2,0
1322,CLAPER,0,1,1,0,2,0
1322,CYNECH,2,8,8,9,12,9
1322,DANCAL,2,1,1,NA,NA,NA
1322,DICCAP,1,0,0,0,0,0
1322,DICCON,NA,NA,NA,0,0,0
1322,ELYGLA,0,5,5,8,7,7
1322,EUPSPA,NA,NA,NA,0,NA,NA
1322,FESCAL,1,0,0,0,NA,NA
1322,FESOCC,NA,0,0,NA,NA,NA
1322,FESPER,NA,2,2,6,NA,NA
1322,GALAPA,11,12,12,11,8,7
1322,GALPAR,1,NA,NA,2,3,6
1322,GALPOR,1,0,0,NA,2,0
1322,GERDIS,4,9,9,6,10,0
1322,GERMOL,1,3,3,2,1,7
1322,HYPRAD,1,NA,NA,NA,NA,NA
1322,ISOETES_SP,NA,NA,NA,NA,NA,0
1322,JUNCUS SP,NA,NA,NA,NA,NA,0
1322,JUNPAT,1,1,1,1,1,1
1322,LAT_SP,NA,NA,NA,NA,0,2
1322,LATANG,NA,NA,NA,0,1,0
1322,LATHIR,NA,NA,NA,NA,0,NA
1322,LATVES,0,0,0,0,NA,0
1322,LIMDOU,0,0,0,0,0,0
1322,LONHIS,1,1,1,1,1,2
1322,LUZCOM,2,2,2,1,2,0
1322,LYSARV,1,1,1,NA,NA,0
1322,LYTHYS,0,NA,NA,NA,NA,NA
1322,MADGRA,NA,NA,NA,0,0,1
1322,MEDPOL,3,1,1,2,3,4
1322,MELGEY,5,5,5,4,7,4
1322,MENPUL,1,1,1,1,0,0
1322,MIMGUT,0,NA,NA,0,NA,0
1322,NEMHET,0,0,0,0,0,NA
1322,OSMBER,2,2,2,2,2,0
1322,PER_SP,3,NA,NA,3,NA,NA
1322,PERKEL,NA,3,3,NA,4,4
1322,PLALAN,1,1,1,1,1,1
1322,RANCAL,NA,NA,NA,NA,1,0
1322,RANMUR,0,NA,NA,0,0,0
1322,RANOCC,3,6,6,7,10,6
1322,RUM_SP,0,1,1,NA,0,NA
1322,RUMCRI,NA,NA,NA,0,0,0
1322,SANBIP,3,2,2,1,2,2
1322,SANCRA,6,7,7,7,6,4
1322,SANLAC,NA,NA,NA,NA,2,2
1322,SCAPEC,0,2,2,0,0,NA
1322,SCUCAL,1,1,1,1,2,2
1322,SHEARV,NA,1,1,0,1,NA
1322,SISBEL,NA,0,0,0,2,2
1322,SONASP,1,NA,NA,0,NA,NA
1322,STARIG,4,3,3,3,4,3
1322,STEMED,2,2,2,3,4,5
1322,TAROFF,1,0,0,0,NA,NA
1322,TORARV,12,10,10,11,10,10
1322,TOXDIV,6,6,6,6,6,7
1322,TRIDUB,1,NA,NA,0,1,NA
1322,TRIF_SP,NA,1,1,NA,NA,NA
1322,TRIHIR,1,1,1,0,3,NA
1322,TRILAX,NA,NA,NA,NA,NA,2
1322,TRIMICCEP,NA,NA,NA,NA,NA,2
1322,TRIOLI,NA,NA,NA,NA,1,NA
