DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20190509,1322,"MK, TO, MO",ACHMIL,1,V,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",ACMAME,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",AGOGRA,,,,,,,1,V,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",ANIMAD,,,,,,,,,,,,,,,,,,,,,,,,,COULD BE MADGRA
20190509,1322,"MK, TO, MO",AVEBAR,10,FL,4,FL,,,7,FL,8,FL,3,FL,5,FL,10,FL,,,,,2,FL,7,FL,
20190509,1322,"MK, TO, MO",BRADIS,,,,,,,,,,,,,,,6,FL,5,FL,,,,,4,FL,
20190509,1322,"MK, TO, MO",BRIMAX,,,,,40,FL,,,,,15,FL,,,2,FL,8,FL,40,FL,15,FL,,,
20190509,1322,"MK, TO, MO",BROCAR,,,,,4,FL,,,7,FL,,,,,,,,,,,25,FL,,,
20190509,1322,"MK, TO, MO",BRODIA,10,FL,,,,,5,FR,,,,,4,FL,8,FL,1,FL,,,2,FL,4,FL,
20190509,1322,"MK, TO, MO",BROSTE,,,,,,,,,,,,,,,,,3,FL,,,,,,,
20190509,1322,"MK, TO, MO",BRY_SP,,,,,,,4,V,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",CARCAL,,,,,1,V,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",CARDEN,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",CARLEP,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",CARPYC,,,9,V,4,V,,,3,FL,,,,,4,V,,,6,V,1,V,,,
20190509,1322,"MK, TO, MO",CARTUM,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",CERGLO,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",CHLPOM,,,,,,,4,V,3,V,,,2,V,6,V,,,,,,,,,
20190509,1322,"MK, TO, MO",CLAPAR,,,,,,,,,,,,,,,2,FR,,,,,,,,,SPADE LVS
20190509,1322,"MK, TO, MO",CLAPER,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",CYNECH,1,FR,,,,,2,FR,,,4,FR,3,FR,3,FL,3,FR,3,FR,3,FL,2,FL,
20190509,1322,"MK, TO, MO",DICCAP,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",DICCON,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",ELYGLA,1,FL,3,FL,,,1,FL,4,FL,3,FR,,,2,FL,1,FL,,,2,FL,,,
20190509,1322,"MK, TO, MO",EUPSPA,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",FESCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",FESPER,,,,,,,2,FL,3,FL,,,3,FL,8,FL,12,FL,20,V,,,,,
20190509,1322,"MK, TO, MO",GALAPA,3,FR,,,1,FR,2,FR,1,FR,1,FR,1,FR,1,FR,1,V,6,FR,2,FR,4,FR,
20190509,1322,"MK, TO, MO",GALPAR,,,,,,,2,FR,,,2,FR,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",GERDIS,,,,,1,FL,,,,,2,FR,3,FR,,,3,V,5,FR,3,FL,,,
20190509,1322,"MK, TO, MO",GERMOL,,,,,,,,,,,,,,,4,FR,1,V,,,,,,,
20190509,1322,"MK, TO, MO",JUNPAT,,,,,12,FL,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",LATANG,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",LATVES,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",LIMDOU,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",LONHIS,,,,,,,,,,,,,8,V,,,,,,,,,,,
20190509,1322,"MK, TO, MO",LUZCOM,,,,,,,,,,,1,FL,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",MADGRA,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",MEDPOL,2,FR,,,,,,,,,,,,,1,V,,,,,,,,,
20190509,1322,"MK, TO, MO",MELGEY,,,3,FL,,,3,FL,,,,,6,FL,4,FL,,,,,,,,,
20190509,1322,"MK, TO, MO",MENPUL,,,,,,,,,,,,,,,,,,,2,V,,,,,
20190509,1322,"MK, TO, MO",MIMGUT,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",NEMHET,,,,,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",OSMBER,8,FR,8,FR,,,,,,,,,,,,,,,,,,,,,
20190509,1322,"MK, TO, MO",PER_SP,,,,,3,V,,,2,V,2,V,,,,,,,,,,,,,
