DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20190425,1335,"MO,MK,TT",AGOGRA,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",ANIMAD,,,3,V,,,1,V,1,V,,,,,,,,,,,2,V,,,
20190425,1335,"MO,MK,TT",BRODIA,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",CARCAL,1,V,1,V,,,4,V,4,V,1,FR,,,1,V,,,2,V,1,V,,,
20190425,1335,"MO,MK,TT",CHLPOM,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",CLAPAR,,,,,,,,,,,,,,,,,,,3,FR,,,,,
20190425,1335,"MO,MK,TT",CYNGRA,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",DICCAP,,,,,3,V,,,3,V,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",ELYELY,,,,,,,,,,,,,,,,,,,,,,,1,FL,
20190425,1335,"MO,MK,TT",GALAPA,5,FR,7,FR,,,10,FR,6,FR,8,FR,4,FL,5,FR,4,FR,3,FL,35,FR,15,FR,
20190425,1335,"MO,MK,TT",GALPAR,3,V,3,V,3,V,3,V,,,,,,,,,,,,,2,FL,,,
20190425,1335,"MO,MK,TT",IRI_SP,6,V,2,V,,,,,,,,,,,,,,,,,,,,,PROB IRIFER NOT FLOWERING
20190425,1335,"MO,MK,TT",LATVES,2,V,15,V,20,V,,,,,50,FL,18,V,,,,,,,,,,,
20190425,1335,"MO,MK,TT",LITAFF,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",MELGEY,,,6,FL,2,FL,3,V,,,,,4,FL,4,FL,,,,,,,,,
20190425,1335,"MO,MK,TT",NEMHET,45,FL,1,FL,,,,,,,,,12,FL,,,,,8,FL,55,FL,25,FL,
20190425,1335,"MO,MK,TT",OSMBER,2,V,18,V,8,V,,,,,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",RANOCC,,,,,,,3,V,8,V,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",ROSSPI,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",SANCRA,4,V,12,V,25,V,18,V,,,2,V,2,V,4,V,2,V,1,V,2,V,2,V,
20190425,1335,"MO,MK,TT",SANLAC,,,,,,,,,8,V,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",SCAPEC,,,,,,,,,1,FR,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",STARIG,,,,,,,,,,,,,9,V,,,,,,,,,2,V,
20190425,1335,"MO,MK,TT",STEMED,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",TORARV,1,V,4,V,10,V,5,V,3,V,4,V,3,V,2,V,3,V,2,V,4,V,2,V,
20190425,1335,"MO,MK,TT",TOXDIV,,,,,,,,,6,V,,,,,,,,,,,,,,,
20190425,1335,"MO,MK,TT",VICSAT,3,V,2,V,3,V,2,V,,,,,,,,,,,,,,,,,
