DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20190425,1325,"MO,TT, MK",ACHMIL,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1325,"MO,TT, MK",ACMPAR,,,,,1,FL,1,FL,2,FL,2,FL,2,FL,2,FL,,,2,FL,4,FL,3,FL,
20190425,1325,"MO,TT, MK",AGOGRA,,,1,V,,,1,FL,,,,,,,,,,,,,,,,,"LACTUCA LIKE THING, SMALL YELLOW IN CENTER, NO LOBE"
20190425,1325,"MO,TT, MK",ANIMAD,18,V,2,V,1,V,3,V,1,V,2,V,3,V,,,8,V,5,V,2,V,4,V,ASTER-LOOKS LIKE FUZZY WOOD MADIA BUT SOFTER
20190425,1325,"MO,TT, MK",AVEBAR,,,,,,,,,,,,,2,V,4,FL,2,FR,4,V,,,15,V,
20190425,1325,"MO,TT, MK",BRADIS,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1325,"MO,TT, MK",BRIMAX,,,16,V,,,26,FL,,,,,,,,,,,4,V,42,FL,,,
20190425,1325,"MO,TT, MK",BRODIA,,,4,FL,16,FL,3,FL,,,,,,,,,3,FL,,,,,,,
20190425,1325,"MO,TT, MK",CARCAL,5,FR,4,FR,3,V,3,V,1,FR,1,V,,,1,V,1,V,,,1,V,1,V,UNKPER PAGE TWO
20190425,1325,"MO,TT, MK",CHLPOM,,,,,,,1,V,20,V,,,,,,,,,,,,,,,
20190425,1325,"MO,TT, MK",CYNECH,1,FR,3,FR,3,FR,5,FR,2,FR,2,FR,1,FR,,,2,FR,2,FR,3,FR,1,FR,
20190425,1325,"MO,TT, MK",CYNGRA,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1325,"MO,TT, MK",DICCAP,,,,,,,1,V,,,,,,,,,,,,,,,,,
20190425,1325,"MO,TT, MK",ELYGLA,,,,,,,,,,,,,,,,,,,,,,,,,
20190425,1325,"MO,TT, MK",FESBRO,,,,,20,FL,12,FL,8,FL,13,FL,2,FL,,,4,FR,,,1,FL,2,FR,
