DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20190420,1349,"MK, MF, TT, TH",ACM_SP,,,,,,,,,,,,,,,,,,,,,,,,,HAIRY
20190420,1349,"MK, MF, TT, TH",ACMBRA,,,,,1,V,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",ACMPAR,,,12,V,5,V,2,V,,,,,,,2,FL,,,1,V,,,,,
20190420,1349,"MK, MF, TT, TH",BRODIA,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",BRYOPHYTE,,,2,V,8,V,1,V,,,,,1,FL,20,FL,4,FL,,,,,,,
20190420,1349,"MK, MF, TT, TH",CARCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",CARPYC,,,,,,,,,,,,,,,,,,,,,,,1,V,
20190420,1349,"MK, MF, TT, TH",CLAPAR,30,FR,,,3,FR,6,FL,,,,,3,FL,4,FR,20,FL,25,FR,90,FL,30,FL,
20190420,1349,"MK, MF, TT, TH",CYNECH,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",FESBRO,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",FESMIC,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",GALAPA,3,FL,5,FL,7,FL,1,FL,2,FL,5,FL,4,FL,3,FL,,,3,FL,10,FL,3,FL,
20190420,1349,"MK, MF, TT, TH",GALCAL,,,,,,,,,2,V,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",GALPAR,4,FL,,,2,FL,10,FL,2,FL,,,4,FL,,,6,FL,,,,,,,
20190420,1349,"MK, MF, TT, TH",IRIMAC,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",UNK ASTER 1,15,V,,,,,1,V,,,,,,,,,,,,,,,,,"NO SPINES ON BACK, SHALLOW TEETH "
20190420,1349,"MK, MF, TT, TH",UNK ASTER 2,,,25,V,,,,,,,,,,,6,V,,,,,,,,,"DEEP TEETH, DEEP LOBES, HAIRY ALL OVER "
20190420,1349,"MK, MF, TT, TH",UNK ASTER 3,,,,,8,V,,,,,,,,,,,,,,,,,,,"HEAIRY RED SPINES ON STEM AND BASE, HAIRY SPINES ON BACK MARGIN"
20190420,1349,"MK, MF, TT, TH",UNK ASTER 4,,,,,,,,,,,,,,,,,1,FL,,,,,,,
20190420,1349,"MK, MF, TT, TH",UNK ASTER 5,,,,,,,,,,,,,,,,,,,,,1,V,1,V,
20190420,1349,"MK, MF, TT, TH",LYSARV,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",MELCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",MELGEY,,,,,,,,,4,FL,1,V,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",MELTOR,,,,,,,,,3,FL,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",NEMHET,1,FL,15,FL,15,FL,30,FL,4,FL,,,,,10,FL,20,FL,25,FL,,,1,FL,
20190420,1349,"MK, MF, TT, TH",NEMHET,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",OSMBER,,,,,,,,,2,V,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",PTEAQU,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",SANCRA,1,V,,,,,1,V,,,,,,,12,V,,,4,V,,,,,
20190420,1349,"MK, MF, TT, TH",SILMAR,1,V,,,35,V,4,V,80,V,90,V,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",SONASP,1,V,,,,,,,1,V,,,,,8,FL,1,V,2,FL,2,V,1,V,
20190420,1349,"MK, MF, TT, TH",STARIG,2,V,,,,,15,V,3,V,,,2,V,,,,,,,,,2,V,
20190420,1349,"MK, MF, TT, TH",STEMED,1,FR,,,3,FL,,,2,V,,,,,,,,V,,,,,,,
20190420,1349,"MK, MF, TT, TH",TORARV,6,V,60,V,12,V,20,V,,,5,V,16,V,13,V,2,V,4,V,12,V,15,V,
20190420,1349,"MK, MF, TT, TH",TOXDIV,18,V,5,V,7,V,20,V,8,V,,,,,6,V,3,V,5,V,,,4,V,
20190420,1349,"MK, MF, TT, TH",TRIMICDON,,,2,V,4,V,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",TRIOLI,,,2,FL,2,FL,,,,,,,,,,,,,,,,,1,V,
20190420,1349,"MK, MF, TT, TH",TRISUB,,,,,,,,,,,,,,,,,1,V,20,F,,,,,
20190420,1349,"MK, MF, TT, TH",UNKPER,,,,,,,,,,,,,,,,,,,,,,,,,
20190420,1349,"MK, MF, TT, TH",UNK GRAM 2,,,,,,,,,,,,,,,,,2,V,,,,,,,
20190420,1349,"MK, MF, TT, TH",UNK GRAM 3,,,,,,,,,,,,,,,,,,,,,2,V,,,
20190420,1349,"MK, MF, TT, TH",UNK GRAM1,,,,,,,,,,,,,,,,,1,V,2,V,,,,,
20190420,1349,"MK, MF, TT, TH",ANIMAD,,,,,,,,,,,,,,,,,,,,,,,,,FUZZY LANCE SHAPED ASTER IN 1340 ALSO (ANIMAD?)
20190420,1349,"MK, MF, TT, TH",VICSAT,2,V,,,,,,,,,,,,,,,1,,,,,,,,
20190420,1349,"MK, MF, TT, TH",YABMIC,,,,,,,,,,,,,,,,,,,,,,,,,
