"Plot Title: PPW1332_10008114"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10008114, SEN S/N: 10008114)","RH, % (LGR S/N: 10008114, SEN S/N: 10008114)","Coupler Detached (LGR S/N: 10008114)","Coupler Attached (LGR S/N: 10008114)","Stopped (LGR S/N: 10008114)","End Of File (LGR S/N: 10008114)"
1,04/23/14 03:00:00 PM,19.436,43.486,Logged,,,
2,04/23/14 03:30:00 PM,19.270,43.882,,,,
3,04/23/14 04:00:00 PM,18.842,49.052,,,,
4,04/23/14 04:30:00 PM,18.105,51.823,,,,
5,04/23/14 05:00:00 PM,17.439,54.751,,,,
6,04/23/14 05:30:00 PM,17.082,54.024,,,,
7,04/23/14 06:00:00 PM,16.034,59.121,,,,
8,04/23/14 06:30:00 PM,14.984,63.062,,,,
9,04/23/14 07:00:00 PM,14.074,67.379,,,,
10,04/23/14 07:30:00 PM,13.257,71.161,,,,
11,04/23/14 08:00:00 PM,12.654,75.078,,,,
12,04/23/14 08:30:00 PM,12.364,76.467,,,,
13,04/23/14 09:00:00 PM,11.929,79.464,,,,
14,04/23/14 09:30:00 PM,11.613,81.249,,,,
15,04/23/14 10:00:00 PM,11.053,83.417,,,,
16,04/23/14 10:30:00 PM,10.883,85.513,,,,
17,04/23/14 11:00:00 PM,11.029,86.317,,,,
18,04/23/14 11:30:00 PM,10.614,86.746,,,,
19,04/24/14 12:00:00 AM,9.977,89.081,,,,
20,04/24/14 12:30:00 AM,10.001,89.451,,,,
21,04/24/14 01:00:00 AM,9.558,91.098,,,,
22,04/24/14 01:30:00 AM,9.731,92.272,,,,
23,04/24/14 02:00:00 AM,10.271,91.047,,,,
24,04/24/14 02:30:00 AM,10.394,91.155,,,,
25,04/24/14 03:00:00 AM,10.394,90.535,,,,
26,04/24/14 03:30:00 AM,10.149,90.887,,,,
27,04/24/14 04:00:00 AM,9.805,91.264,,,,
28,04/24/14 04:30:00 AM,9.460,92.074,,,,
29,04/24/14 05:00:00 AM,9.287,92.311,,,,
30,04/24/14 05:30:00 AM,9.089,92.413,,,,
