"Plot Title: PPW1335_10008119"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10008119, SEN S/N: 10008119)","RH, % (LGR S/N: 10008119, SEN S/N: 10008119)","Coupler Detached (LGR S/N: 10008119)","Coupler Attached (LGR S/N: 10008119)","Stopped (LGR S/N: 10008119)","End Of File (LGR S/N: 10008119)"
1,11/28/17 04:30:00 PM,13.618,75.386,Logged,,,
2,11/28/17 05:00:00 PM,12.678,78.995,,,,
3,11/28/17 05:30:00 PM,12.243,79.998,,,,
4,11/28/17 06:00:00 PM,11.832,81.461,,,,
5,11/28/17 06:30:00 PM,11.370,83.194,,,,
6,11/28/17 07:00:00 PM,10.956,85.131,,,,
7,11/28/17 07:30:00 PM,10.565,86.761,,,,
8,11/28/17 08:00:00 PM,10.173,89.025,,,,
9,11/28/17 08:30:00 PM,9.780,91.257,,,,
10,11/28/17 09:00:00 PM,9.238,93.572,,,,
11,11/28/17 09:30:00 PM,9.114,93.438,,,,
12,11/28/17 10:00:00 PM,9.509,90.931,,,,
13,11/28/17 10:30:00 PM,9.682,89.579,,,,
14,11/28/17 11:00:00 PM,8.916,93.893,,,,
15,11/28/17 11:30:00 PM,8.618,95.376,,,,
16,11/29/17 12:00:00 AM,8.593,96.271,,,,
17,11/29/17 12:30:00 AM,8.270,96.880,,,,
18,11/29/17 01:00:00 AM,8.195,97.356,,,,
19,11/29/17 01:30:00 AM,8.120,97.584,,,,
20,11/29/17 02:00:00 AM,7.995,97.500,,,,
21,11/29/17 02:30:00 AM,7.745,97.134,,,,
22,11/29/17 03:00:00 AM,7.569,97.629,,,,
23,11/29/17 03:30:00 AM,7.444,98.775,,,,
24,11/29/17 04:00:00 AM,7.343,98.845,,,,
25,11/29/17 04:30:00 AM,7.116,99.124,,,,
26,11/29/17 05:00:00 AM,7.015,99.437,,,,
27,11/29/17 05:30:00 AM,6.864,99.004,,,,
28,11/29/17 06:00:00 AM,6.611,99.371,,,,
29,11/29/17 06:30:00 AM,6.535,99.009,,,,
30,11/29/17 07:00:00 AM,6.560,99.187,,,,
31,11/29/17 07:30:00 AM,6.408,98.534,,,,
32,11/29/17 08:00:00 AM,6.026,99.352,,,,
33,11/29/17 08:30:00 AM,6.128,98.748,,,,
34,11/29/17 09:00:00 AM,6.153,98.463,,,,
35,11/29/17 09:30:00 AM,6.230,98.337,,,,
36,11/29/17 10:00:00 AM,6.458,97.789,,,,
37,11/29/17 10:30:00 AM,6.940,96.690,,,,
38,11/29/17 11:00:00 AM,7.720,95.235,,,,
39,11/29/17 11:30:00 AM,8.866,91.384,,,,
40,11/29/17 12:00:00 PM,10.785,90.555,,,,
41,11/29/17 12:30:00 PM,11.443,85.059,,,,
42,11/29/17 01:00:00 PM,12.437,81.569,,,,
43,11/29/17 01:30:00 PM,12.944,79.355,,,,
44,11/29/17 02:00:00 PM,13.690,72.751,,,,
45,11/29/17 02:30:00 PM,14.337,73.418,,,,
46,11/29/17 03:00:00 PM,14.457,72.703,,,,
47,11/29/17 03:30:00 PM,14.385,70.663,,,,
48,11/29/17 04:00:00 PM,14.026,69.563,,,,
49,11/29/17 04:30:00 PM,13.834,72.013,,,,
50,11/29/17 05:00:00 PM,13.377,73.284,,,,
51,11/29/17 05:30:00 PM,12.920,73.390,,,,
52,11/29/17 06:00:00 PM,12.775,64.502,,,,
53,11/29/17 06:30:00 PM,12.920,60.233,,,,
54,11/29/17 07:00:00 PM,12.340,71.580,,,,
55,11/29/17 07:30:00 PM,12.171,74.923,,,,
56,11/29/17 08:00:00 PM,11.662,79.324,,,,
57,11/29/17 08:30:00 PM,11.248,80.190,,,,
58,11/29/17 09:00:00 PM,11.856,78.488,,,,
59,11/29/17 09:30:00 PM,11.589,79.199,,,,
60,11/29/17 10:00:00 PM,10.932,83.362,,,,
61,11/29/17 10:30:00 PM,9.854,85.905,,,,
62,11/29/17 11:00:00 PM,9.608,84.311,,,,
63,11/29/17 11:30:00 PM,9.534,83.655,,,,
64,11/30/17 12:00:00 AM,9.287,84.475,,,,
65,11/30/17 12:30:00 AM,9.706,83.588,,,,
66,11/30/17 01:00:00 AM,11.053,71.838,,,,
67,11/30/17 01:30:00 AM,11.297,70.444,,,,
68,11/30/17 02:00:00 AM,10.075,73.466,,,,
69,11/30/17 02:30:00 AM,9.632,74.600,,,,
70,11/30/17 03:00:00 AM,11.394,58.297,,,,
71,11/30/17 03:30:00 AM,11.953,55.425,,,,
72,11/30/17 04:00:00 AM,8.668,78.294,,,,
73,11/30/17 04:30:00 AM,9.139,73.222,,,,
74,11/30/17 05:00:00 AM,10.100,64.093,,,,
75,11/30/17 05:30:00 AM,10.614,58.085,,,,
76,11/30/17 06:00:00 AM,8.270,74.652,,,,
77,11/30/17 06:30:00 AM,10.418,63.482,,,,
78,11/30/17 07:00:00 AM,9.312,68.649,,,,
79,11/30/17 07:30:00 AM,10.198,62.542,,,,
80,11/30/17 08:00:00 AM,9.262,62.121,,,,
81,11/30/17 08:30:00 AM,9.312,64.331,,,,
82,11/30/17 09:00:00 AM,10.418,58.498,,,,
83,11/30/17 09:30:00 AM,10.247,60.709,,,,
84,11/30/17 10:00:00 AM,8.717,75.515,,,,
85,11/30/17 10:30:00 AM,8.668,76.685,,,,
86,11/30/17 11:00:00 AM,9.879,67.560,,,,
87,11/30/17 11:30:00 AM,11.151,70.018,,,,
88,11/30/17 12:00:00 PM,11.904,71.779,,,,
89,11/30/17 12:30:00 PM,12.389,71.448,,,,
90,11/30/17 01:00:00 PM,13.449,70.314,,,,
91,11/30/17 01:30:00 PM,13.738,61.670,,,,
92,11/30/17 02:00:00 PM,14.146,58.433,,,,
93,11/30/17 02:30:00 PM,14.888,55.654,,,,
94,11/30/17 03:00:00 PM,15.223,53.511,,,,
95,11/30/17 03:30:00 PM,15.318,62.556,,,,
96,11/30/17 04:00:00 PM,15.247,63.018,,,,
97,11/30/17 04:30:00 PM,14.984,62.766,,,,
98,11/30/17 05:00:00 PM,14.529,68.041,,,,
99,11/30/17 05:30:00 PM,14.002,68.204,,,,
100,11/30/17 06:00:00 PM,13.642,69.002,,,,
101,11/30/17 06:30:00 PM,13.112,74.358,,,,
102,11/30/17 07:00:00 PM,12.534,76.808,,,,
103,11/30/17 07:30:00 PM,12.340,70.046,,,,
104,11/30/17 08:00:00 PM,11.904,62.393,,,,
105,11/30/17 08:30:00 PM,11.394,64.522,,,,
106,11/30/17 09:00:00 PM,11.078,66.316,,,,
107,11/30/17 09:30:00 PM,10.001,72.977,,,,
108,11/30/17 10:00:00 PM,9.238,76.449,,,,
109,11/30/17 10:30:00 PM,9.064,77.453,,,,
110,11/30/17 11:00:00 PM,8.866,78.011,,,,
111,11/30/17 11:30:00 PM,8.891,78.805,,,,
112,12/01/17 12:00:00 AM,9.657,74.077,,,,
113,12/01/17 12:30:00 AM,9.410,73.833,,,,
114,12/01/17 01:00:00 AM,8.965,77.459,,,,
115,12/01/17 01:30:00 AM,8.767,77.335,,,,
116,12/01/17 02:00:00 AM,8.270,79.697,,,,
117,12/01/17 02:30:00 AM,8.618,77.767,,,,
118,12/01/17 03:00:00 AM,8.618,76.866,,,,
119,12/01/17 03:30:00 AM,9.361,73.295,,,,
120,12/01/17 04:00:00 AM,9.485,73.959,,,,
121,12/01/17 04:30:00 AM,8.568,74.575,,,,
122,12/01/17 05:00:00 AM,8.419,72.911,,,,
123,12/01/17 05:30:00 AM,8.020,76.029,,,,
124,12/01/17 06:00:00 AM,8.419,70.314,,,,
125,12/01/17 06:30:00 AM,9.928,66.453,,,,
126,12/01/17 07:00:00 AM,9.361,70.270,,,,
127,12/01/17 07:30:00 AM,9.410,70.336,,,,
128,12/01/17 08:00:00 AM,8.965,73.465,,,,
129,12/01/17 08:30:00 AM,7.268,78.830,,,,
130,12/01/17 09:00:00 AM,8.120,77.823,,,,
131,12/01/17 09:30:00 AM,8.742,72.642,,,,
132,12/01/17 10:00:00 AM,8.170,79.297,,,,
133,12/01/17 10:30:00 AM,8.245,77.224,,,,
134,12/01/17 11:00:00 AM,9.706,79.607,,,,
135,12/01/17 11:30:00 AM,10.001,79.073,,,,
136,12/01/17 12:00:00 PM,9.903,80.246,,,,
137,12/01/17 12:30:00 PM,10.467,78.437,,,,
138,12/01/17 01:00:00 PM,11.224,73.921,,,,
139,12/01/17 01:30:00 PM,11.807,69.317,,,,
140,12/01/17 02:00:00 PM,11.929,70.650,,,,
141,12/01/17 02:30:00 PM,12.630,61.752,,,,
142,12/01/17 03:00:00 PM,13.064,61.175,,,,
143,12/01/17 03:30:00 PM,13.786,59.720,,,,
144,12/01/17 04:00:00 PM,13.858,62.842,,,,
145,12/01/17 04:30:00 PM,13.666,67.160,,,,
146,12/01/17 05:00:00 PM,12.896,70.408,,,,
147,12/01/17 05:30:00 PM,12.485,69.759,,,,
148,12/01/17 06:00:00 PM,12.001,69.097,,,,
149,12/01/17 06:30:00 PM,12.122,66.476,,,,
150,12/01/17 07:00:00 PM,11.078,74.394,,,,
151,12/01/17 07:30:00 PM,11.467,70.816,,,,
152,12/01/17 08:00:00 PM,10.980,73.508,,,,
153,12/01/17 08:30:00 PM,10.590,75.489,,,,
154,12/01/17 09:00:00 PM,10.149,79.023,,,,
155,12/01/17 09:30:00 PM,10.198,80.528,,,,
156,12/01/17 10:00:00 PM,10.100,85.646,,,,
157,12/01/17 10:30:00 PM,9.756,85.115,,,,
158,12/01/17 11:00:00 PM,8.965,85.245,,,,
159,12/01/17 11:30:00 PM,9.064,86.558,,,,
160,12/02/17 12:00:00 AM,9.089,86.275,,,,
161,12/02/17 12:30:00 AM,8.965,85.377,,,,
162,12/02/17 01:00:00 AM,9.534,83.895,,,,
163,12/02/17 01:30:00 AM,8.916,84.785,,,,
164,12/02/17 02:00:00 AM,8.916,84.467,,,,
165,12/02/17 02:30:00 AM,8.916,83.565,,,,
166,12/02/17 03:00:00 AM,8.593,84.286,,,,
167,12/02/17 03:30:00 AM,8.543,84.908,,,,
168,12/02/17 04:00:00 AM,9.114,82.357,,,,
169,12/02/17 04:30:00 AM,9.015,82.549,,,,
170,12/02/17 05:00:00 AM,8.767,83.982,,,,
